"id","jettyBerthId","vesselCode","vesselName","arrivalTime","berthingTime","loadingStart","loadingEnd","departureTime","draftArrival","draftDeparture","waitingTime","remarks","createdAt","updatedAt"
"cmifyj0xt09rs2o7g8nny5u21","cmifyiyf206vk2o7gsmbahkc7","BRG-0152","Barge Barito Makmur","2025-11-01T12:04:39.225Z","2025-11-01T13:32:39.225Z","2025-11-01T14:21:25.388Z","2025-11-02T11:16:14.057Z","2025-11-02T11:54:55.641Z",8.09516976372737,8.838191386861922,88,,"2025-11-26T12:04:39.425Z","2025-11-26T12:04:39.425Z"
"cmifyj0xu09ru2o7g34o5nl1j","cmifyiyf206vl2o7gixs55e8e","BRG-0153","Barge Nusantara Abadi","2025-10-22T12:04:39.225Z","2025-10-22T14:37:39.225Z","2025-10-22T14:52:50.283Z","2025-10-23T06:55:43.727Z","2025-10-23T07:37:46.126Z",6.529994977658973,8.17316044150032,153,,"2025-11-26T12:04:39.426Z","2025-11-26T12:04:39.426Z"
"cmifyj0xv09rw2o7gojck9lm7","cmifyiyf306vm2o7gdn5cq38b","BRG-0154","Barge Maritim Jaya","2025-10-21T12:04:39.225Z","2025-10-21T13:44:39.225Z","2025-10-21T13:49:32.836Z","2025-10-22T11:41:32.344Z","2025-10-22T12:53:57.890Z",7.89031291101648,7.561472732183008,100,,"2025-11-26T12:04:39.427Z","2025-11-26T12:04:39.427Z"
"cmifyj0xw09ry2o7gdj4ihhej","cmifyiyf406vn2o7gfrra61si","BRG-0155","Barge Samudra Indah","2025-10-10T12:04:39.225Z","2025-10-10T13:45:39.225Z","2025-10-10T14:27:40.828Z","2025-10-11T10:12:16.921Z","2025-10-11T10:48:30.791Z",6.835307431416118,8.079187437832807,101,,"2025-11-26T12:04:39.429Z","2025-11-26T12:04:39.429Z"
"cmifyj0xx09s02o7gshjnrqmc","cmifyiyf506vo2o7gtv54l4pg","BRG-0156","Barge Lontar Kencana","2025-10-09T12:04:39.225Z","2025-10-09T12:37:39.225Z","2025-10-09T13:29:53.476Z","2025-10-10T13:00:09.852Z","2025-10-10T14:00:04.247Z",6.215592634558562,7.960141680296388,33,,"2025-11-26T12:04:39.430Z","2025-11-26T12:04:39.430Z"
"cmifyj0xz09s22o7g0bmzhs5c","cmifyiyf606vp2o7gb8c0uj0t","BRG-0157","Barge Samudra Sentosa","2025-10-12T12:04:39.225Z","2025-10-12T13:18:39.225Z","2025-10-12T13:37:20.287Z","2025-10-12T23:53:43.621Z","2025-10-13T00:58:41.816Z",8.597138653147992,8.282128316087501,74,,"2025-11-26T12:04:39.431Z","2025-11-26T12:04:39.431Z"
"cmifyj0y009s42o7gususrh2p","cmifyiyf706vq2o7gf62wg26f","BRG-0158","Barge Kapuas Jaya","2025-11-19T12:04:39.225Z","2025-11-19T14:35:39.225Z","2025-11-19T14:56:12.873Z","2025-11-20T05:09:45.166Z","2025-11-20T05:43:50.537Z",6.809965973495599,8.280610791887847,151,,"2025-11-26T12:04:39.432Z","2025-11-26T12:04:39.432Z"
"cmifyj0y109s62o7g3mzo8tsg","cmifyiyf806vr2o7gu1rdbja4","BRG-0159","Barge Samudera Abadi","2025-10-18T12:04:39.225Z","2025-10-18T12:24:39.225Z","2025-10-18T13:14:13.987Z","2025-10-18T22:23:19.774Z","2025-10-18T23:17:38.460Z",7.140644013975731,7.133532546434138,20,,"2025-11-26T12:04:39.433Z","2025-11-26T12:04:39.433Z"
"cmifyj0y209s82o7gx8rjp5qe","cmifyiyf906vs2o7go2zt97mw","BRG-0160","Barge Nusantara Mulia","2025-11-01T12:04:39.225Z","2025-11-01T13:41:39.225Z","2025-11-01T14:06:46.676Z","2025-11-02T01:59:59.419Z","2025-11-02T02:58:58.282Z",6.366102955760347,8.005427573033602,97,,"2025-11-26T12:04:39.435Z","2025-11-26T12:04:39.435Z"
"cmifyj0y309sa2o7g1d8i7dvf","cmifyiyfa06vt2o7gykh28kt6","BRG-0161","Barge Nusantara Sentosa","2025-11-03T12:04:39.225Z","2025-11-03T13:30:39.225Z","2025-11-03T14:29:56.217Z","2025-11-04T01:44:05.704Z","2025-11-04T02:48:24.658Z",8.962501491899792,8.674233847223938,86,,"2025-11-26T12:04:39.436Z","2025-11-26T12:04:39.436Z"
"cmifyj0y509sc2o7gn5gmkxgt","cmifyiyfb06vu2o7g6ogokm7s","BRG-0162","Barge Kapuas Kencana","2025-10-28T12:04:39.225Z","2025-10-28T12:21:39.225Z","2025-10-28T13:17:42.678Z","2025-10-29T06:19:11.817Z","2025-10-29T06:57:54.606Z",6.971789216057166,8.368626558160114,17,,"2025-11-26T12:04:39.437Z","2025-11-26T12:04:39.437Z"
"cmifyj0y609se2o7gnvogq8y9","cmifyiyfc06vv2o7gwfvwy88j","BRG-0163","Barge Borneo Indah","2025-11-15T12:04:39.225Z","2025-11-15T13:03:39.225Z","2025-11-15T13:21:24.728Z","2025-11-15T19:27:27.787Z","2025-11-15T20:27:59.576Z",6.552179539478114,7.221722052654679,59,,"2025-11-26T12:04:39.439Z","2025-11-26T12:04:39.439Z"
"cmifyj0y809sg2o7g2pc91idx","cmifyiyfd06vw2o7gjlbj5dt9","BRG-0164","Barge Mahakam Prima","2025-09-30T12:04:39.225Z","2025-09-30T12:30:39.225Z","2025-09-30T13:09:18.294Z","2025-10-01T00:41:30.787Z","2025-10-01T01:13:45.035Z",6.914876421144907,7.553908152349526,26,,"2025-11-26T12:04:39.440Z","2025-11-26T12:04:39.440Z"
"cmifyj0y909si2o7g480yl826","cmifyiyfe06vx2o7g7kczdqu1","BRG-0165","Barge Maritim Jaya","2025-10-28T12:04:39.225Z","2025-10-28T13:27:39.225Z","2025-10-28T14:09:00.504Z","2025-10-29T01:11:58.918Z","2025-10-29T02:30:26.199Z",6.652860148083661,8.244340753468132,83,,"2025-11-26T12:04:39.441Z","2025-11-26T12:04:39.441Z"
"cmifyj0ya09sk2o7g27m7khul","cmifyiyfg06vy2o7g7ayx3sip","BRG-0166","Barge Lontar Sejahtera","2025-11-10T12:04:39.225Z","2025-11-10T14:12:39.225Z","2025-11-10T15:00:37.747Z","2025-11-11T06:45:24.353Z","2025-11-11T07:29:14.840Z",8.060587887294783,8.601815068922303,128,,"2025-11-26T12:04:39.442Z","2025-11-26T12:04:39.442Z"
"cmifyj0yb09sm2o7g6fxwu9hr","cmifyiyfg06vz2o7gmhnkl0s6","BRG-0167","Barge Mahakam Abadi","2025-11-17T12:04:39.225Z","2025-11-17T14:47:39.225Z","2025-11-17T14:48:12.656Z","2025-11-18T00:10:22.710Z","2025-11-18T01:10:43.841Z",6.920579124377706,8.381288170583526,163,,"2025-11-26T12:04:39.444Z","2025-11-26T12:04:39.444Z"
"cmifyj0yc09so2o7guzkce91r","cmifyiyfh06w02o7ggtd2kfbm","BRG-0168","Barge Nusantara Utama","2025-10-13T12:04:39.225Z","2025-10-13T12:56:39.225Z","2025-10-13T13:53:53.627Z","2025-10-14T06:46:47.080Z","2025-10-14T07:21:06.267Z",7.900556183149158,7.413206700831231,52,,"2025-11-26T12:04:39.445Z","2025-11-26T12:04:39.445Z"
"cmifyj0ye09sq2o7gsujevb5b","cmifyiyfi06w12o7gspodregd","BRG-0169","Barge Kapuas Makmur","2025-10-09T12:04:39.225Z","2025-10-09T14:19:39.225Z","2025-10-09T14:34:03.471Z","2025-10-10T07:04:47.339Z","2025-10-10T08:30:26.826Z",6.066438973399253,7.399659123251936,135,,"2025-11-26T12:04:39.446Z","2025-11-26T12:04:39.446Z"
"cmifyj0yf09ss2o7ghrk86wte","cmifyiyfj06w22o7g8az3rydz","BRG-0170","Barge Barito Jaya","2025-11-10T12:04:39.225Z","2025-11-10T12:38:39.225Z","2025-11-10T12:55:41.648Z","2025-11-11T09:11:18.243Z","2025-11-11T10:41:15.929Z",7.654409490010416,7.686538254000078,34,,"2025-11-26T12:04:39.447Z","2025-11-26T12:04:39.447Z"
"cmifyj0yg09su2o7gzjofohr4","cmifyiyfk06w32o7gu37oo57e","BRG-0171","Barge Maritim Kencana","2025-09-28T12:04:39.225Z","2025-09-28T12:53:39.225Z","2025-09-28T13:15:39.636Z","2025-09-29T01:15:46.482Z","2025-09-29T01:53:02.292Z",7.4152758957824,7.134179464615893,49,,"2025-11-26T12:04:39.448Z","2025-11-26T12:04:39.448Z"
"cmifyj0yh09sw2o7gzury18vv","cmifyiyfl06w42o7ga6opmdej","BRG-0172","Barge Kalimantan Mulia","2025-10-18T12:04:39.225Z","2025-10-18T13:53:39.225Z","2025-10-18T14:30:14.441Z","2025-10-19T00:54:55.192Z","2025-10-19T02:14:15.786Z",7.760051910781065,7.710864333707534,109,,"2025-11-26T12:04:39.450Z","2025-11-26T12:04:39.450Z"
"cmifyj0yi09sy2o7g6mbilorf","cmifyiyfm06w52o7guwj1n95y","BRG-0173","Barge Lontar Kencana","2025-10-25T12:04:39.225Z","2025-10-25T14:28:39.225Z","2025-10-25T14:32:08.462Z","2025-10-26T02:29:27.133Z","2025-10-26T03:38:56.688Z",7.450787138676342,8.769857214554058,144,,"2025-11-26T12:04:39.451Z","2025-11-26T12:04:39.451Z"
"cmifyj0yk09t02o7gpbmsy3vd","cmifyiyfn06w62o7gc519rl00","BRG-0174","Barge Samudra Jaya","2025-10-23T12:04:39.225Z","2025-10-23T14:45:39.225Z","2025-10-23T14:47:06.964Z","2025-10-24T02:17:47.653Z","2025-10-24T03:46:44.646Z",8.082628475589237,7.045469358459319,161,,"2025-11-26T12:04:39.452Z","2025-11-26T12:04:39.452Z"
"cmifyj0yl09t22o7gg6relhcy","cmifyiyfo06w72o7g41cyw87u","BRG-0175","Barge Samudra Prima","2025-11-20T12:04:39.225Z","2025-11-20T14:57:39.225Z","2025-11-20T15:16:45.922Z","2025-11-21T08:36:25.267Z","2025-11-21T09:36:13.715Z",6.537447457412235,7.84999757841294,173,,"2025-11-26T12:04:39.453Z","2025-11-26T12:04:39.453Z"
"cmifyj0ym09t42o7g6vxaakh1","cmifyiyfp06w82o7gmn1pwxg3","BRG-0176","Barge Maritim Kencana","2025-10-20T12:04:39.225Z","2025-10-20T12:47:39.225Z","2025-10-20T12:48:01.717Z","2025-10-20T19:31:12.629Z","2025-10-20T20:16:15.827Z",6.583569445322613,7.035075535572537,43,,"2025-11-26T12:04:39.455Z","2025-11-26T12:04:39.455Z"
"cmifyj0yo09t62o7gfpf99hqn","cmifyiyfq06w92o7g2urnctbw","BRG-0177","Barge Lontar Kencana","2025-10-04T12:04:39.225Z","2025-10-04T13:10:39.225Z","2025-10-04T13:39:27.715Z","2025-10-05T12:56:17.318Z","2025-10-05T13:42:03.990Z",8.102381781016685,7.262050823992569,66,,"2025-11-26T12:04:39.456Z","2025-11-26T12:04:39.456Z"
"cmifyj0yp09t82o7gckpis6ag","cmifyiyfr06wa2o7g2kd06380","BRG-0178","Barge Borneo Utama","2025-11-20T12:04:39.225Z","2025-11-20T14:56:39.225Z","2025-11-20T15:00:09.753Z","2025-11-20T22:36:20.768Z","2025-11-21T00:06:05.337Z",8.203236686227214,8.874534768130719,172,,"2025-11-26T12:04:39.457Z","2025-11-26T12:04:39.457Z"
"cmifyj0yq09ta2o7gzwt9duyr","cmifyiyfs06wb2o7g91if2yso","BRG-0179","Barge Mahakam Kencana","2025-10-19T12:04:39.225Z","2025-10-19T12:15:39.225Z","2025-10-19T12:58:16.776Z","2025-10-20T04:28:23.784Z","2025-10-20T05:16:29.128Z",7.530670337051464,8.132412045504925,11,,"2025-11-26T12:04:39.458Z","2025-11-26T12:04:39.458Z"
"cmifyj0yr09tc2o7g5xbwerp0","cmifyiyft06wc2o7glmnr25n6","BRG-0180","Barge Samudera Makmur","2025-11-26T12:04:39.225Z","2025-11-26T13:21:39.225Z","2025-11-26T13:45:12.201Z","2025-11-26T22:08:18.477Z","2025-11-26T22:38:55.604Z",6.366603782727266,7.215087896574808,77,,"2025-11-26T12:04:39.459Z","2025-11-26T12:04:39.459Z"
"cmifyj0ys09te2o7gbhknkdvi","cmifyiyfu06wd2o7gkk8n4wma","BRG-0181","Barge Samudera Abadi","2025-10-27T12:04:39.225Z","2025-10-27T14:27:39.225Z","2025-10-27T14:58:53.966Z","2025-10-27T23:58:05.053Z","2025-10-28T00:33:45.612Z",6.716291651788701,8.245798522949652,143,,"2025-11-26T12:04:39.461Z","2025-11-26T12:04:39.461Z"
"cmifyj0yt09tg2o7gna50hhfx","cmifyiyfv06we2o7g1dt582y3","BRG-0182","Barge Kalimantan Utama","2025-11-19T12:04:39.225Z","2025-11-19T14:22:39.225Z","2025-11-19T14:50:05.390Z","2025-11-20T13:51:50.113Z","2025-11-20T14:34:56.646Z",8.179456465560365,8.085913424306991,138,,"2025-11-26T12:04:39.462Z","2025-11-26T12:04:39.462Z"
"cmifyj0yu09ti2o7gvmapyrs5","cmifyiyfw06wf2o7gxvyjmcmb","BRG-0183","Barge Kalimantan Jaya","2025-10-05T12:04:39.225Z","2025-10-05T12:28:39.225Z","2025-10-05T12:50:56.797Z","2025-10-06T03:16:29.502Z","2025-10-06T03:53:03.355Z",8.117007124791018,7.325220228201445,24,,"2025-11-26T12:04:39.463Z","2025-11-26T12:04:39.463Z"
"cmifyj0yw09tk2o7gwy7dykyo","cmifyiyfx06wg2o7gb7zrblt0","BRG-0184","Barge Borneo Mulia","2025-11-08T12:04:39.225Z","2025-11-08T14:33:39.225Z","2025-11-08T15:16:03.561Z","2025-11-09T05:37:20.021Z","2025-11-09T06:29:30.168Z",8.142141710081585,7.469740111836702,149,,"2025-11-26T12:04:39.464Z","2025-11-26T12:04:39.464Z"
"cmifyj0yx09tm2o7grref5s10","cmifyiyfy06wh2o7ggt6fjchh","BRG-0185","Barge Kalimantan Abadi","2025-10-20T12:04:39.225Z","2025-10-20T13:59:39.225Z","2025-10-20T14:02:49.632Z","2025-10-21T03:19:51.037Z","2025-10-21T04:41:24.955Z",7.246481800216958,7.006145408929488,115,,"2025-11-26T12:04:39.465Z","2025-11-26T12:04:39.465Z"
"cmifyj0yy09to2o7gbthv13ux","cmifyiyfz06wi2o7g6a36n8ye","BRG-0186","Barge Kalimantan Mulia","2025-10-15T12:04:39.225Z","2025-10-15T14:03:39.225Z","2025-10-15T14:22:29.791Z","2025-10-16T13:55:28.470Z","2025-10-16T15:04:04.394Z",7.833049324449999,8.312546149689945,119,,"2025-11-26T12:04:39.466Z","2025-11-26T12:04:39.466Z"
"cmifyj0z009tq2o7gg4yp3zbj","cmifyiyg006wj2o7gag5w0zts","BRG-0187","Barge Barito Prima","2025-10-21T12:04:39.225Z","2025-10-21T13:17:39.225Z","2025-10-21T13:39:31.301Z","2025-10-21T19:51:33.264Z","2025-10-21T20:48:23.962Z",7.377871639533327,8.34433953003685,73,,"2025-11-26T12:04:39.468Z","2025-11-26T12:04:39.468Z"
"cmifyj0z109ts2o7gttc476yu","cmifyiyg106wk2o7gq1zb7yxr","BRG-0188","Barge Nusantara Makmur","2025-10-19T12:04:39.225Z","2025-10-19T14:14:39.225Z","2025-10-19T14:56:50.508Z","2025-10-19T21:59:31.664Z","2025-10-19T22:53:26.011Z",7.388609524124179,7.630729499485506,130,,"2025-11-26T12:04:39.469Z","2025-11-26T12:04:39.469Z"
"cmifyj0z209tu2o7gd6y1zt2f","cmifyiyg206wl2o7gl1qf9uy1","BRG-0189","Barge Nusantara Abadi","2025-10-15T12:04:39.225Z","2025-10-15T12:54:39.225Z","2025-10-15T13:05:06.754Z","2025-10-16T03:39:16.452Z","2025-10-16T05:07:25.878Z",6.919656373712829,7.705651979936057,50,,"2025-11-26T12:04:39.471Z","2025-11-26T12:04:39.471Z"
"cmifyj0z409tw2o7g6ogl3qvx","cmifyiyg306wm2o7gfjvqnypj","BRG-0190","Barge Samudra Sentosa","2025-11-23T12:04:39.225Z","2025-11-23T12:35:39.225Z","2025-11-23T13:08:59.339Z","2025-11-23T21:13:19.645Z","2025-11-23T22:12:41.017Z",8.186878069169415,7.695253997239656,31,,"2025-11-26T12:04:39.472Z","2025-11-26T12:04:39.472Z"
"cmifyj0z509ty2o7ggnwsi4hl","cmifyiyg406wn2o7gkmy2adq8","BRG-0191","Barge Barito Prima","2025-10-19T12:04:39.225Z","2025-10-19T14:47:39.225Z","2025-10-19T15:13:55.738Z","2025-10-20T07:20:10.612Z","2025-10-20T08:36:23.732Z",6.205351940369219,7.838365256761735,163,,"2025-11-26T12:04:39.473Z","2025-11-26T12:04:39.473Z"
"cmifyj0z609u02o7g34vhgs5z","cmifyiyg506wo2o7gj63zprci","BRG-0192","Barge Barito Prima","2025-09-29T12:04:39.225Z","2025-09-29T14:29:39.225Z","2025-09-29T15:01:40.980Z","2025-09-30T05:39:07.440Z","2025-09-30T07:02:26.351Z",7.616074162827398,7.474284967555379,145,,"2025-11-26T12:04:39.475Z","2025-11-26T12:04:39.475Z"
"cmifyj0z709u22o7gbwjc7yie","cmifyiyg606wp2o7gy72hhhch","BRG-0193","Barge Kapuas Jaya","2025-10-26T12:04:39.225Z","2025-10-26T12:07:39.225Z","2025-10-26T12:12:01.651Z","2025-10-27T07:00:51.775Z","2025-10-27T07:55:01.996Z",6.793052391353365,8.871153066916635,3,,"2025-11-26T12:04:39.476Z","2025-11-26T12:04:39.476Z"
"cmifyj0z909u42o7g6a587e2z","cmifyiyg706wq2o7gzvdb4e9v","BRG-0194","Barge Lontar Sejahtera","2025-10-21T12:04:39.225Z","2025-10-21T13:43:39.225Z","2025-10-21T13:43:56.794Z","2025-10-21T20:27:47.478Z","2025-10-21T21:56:54.680Z",8.866516841969066,7.340158733686789,99,,"2025-11-26T12:04:39.477Z","2025-11-26T12:04:39.477Z"
"cmifyj0za09u62o7g8l92ym1l","cmifyiyg806wr2o7gbj6no6qp","BRG-0195","Barge Mahakam Jaya","2025-11-08T12:04:39.225Z","2025-11-08T12:14:39.225Z","2025-11-08T12:47:40.345Z","2025-11-09T00:14:04.710Z","2025-11-09T01:29:37.198Z",8.995261320673384,7.239459309208796,10,,"2025-11-26T12:04:39.478Z","2025-11-26T12:04:39.478Z"
"cmifyj0zb09u82o7g0745kcmm","cmifyiyg806ws2o7grtzi14cb","BRG-0196","Barge Samudera Mulia","2025-11-18T12:04:39.225Z","2025-11-18T12:30:39.225Z","2025-11-18T12:31:45.390Z","2025-11-19T11:47:38.430Z","2025-11-19T13:12:33.280Z",6.371235946192269,8.407953562064046,26,,"2025-11-26T12:04:39.479Z","2025-11-26T12:04:39.479Z"
"cmifyj0zc09ua2o7gsyyve1kc","cmifyiyg906wt2o7gqx248zw5","BRG-0197","Barge Samudra Makmur","2025-10-17T12:04:39.225Z","2025-10-17T14:02:39.225Z","2025-10-17T14:52:54.034Z","2025-10-18T08:26:20.935Z","2025-10-18T09:17:56.172Z",8.959846424292156,7.162022996885662,118,,"2025-11-26T12:04:39.480Z","2025-11-26T12:04:39.480Z"
"cmifyj0zd09uc2o7g9hw0bpj2","cmifyiyga06wu2o7gc2cg774t","BRG-0198","Barge Lontar Mulia","2025-10-14T12:04:39.225Z","2025-10-14T14:08:39.225Z","2025-10-14T14:43:10.287Z","2025-10-15T01:55:31.990Z","2025-10-15T02:45:48.985Z",6.758058615241826,8.661862554542731,124,,"2025-11-26T12:04:39.482Z","2025-11-26T12:04:39.482Z"
"cmifyj0ze09ue2o7gy1aayoip","cmifyiygc06wv2o7ge8myb8al","BRG-0199","Barge Samudra Sejahtera","2025-11-17T12:04:39.225Z","2025-11-17T13:53:39.225Z","2025-11-17T14:29:14.588Z","2025-11-18T12:34:57.566Z","2025-11-18T13:43:44.189Z",6.087760166040086,8.109439652462394,109,,"2025-11-26T12:04:39.483Z","2025-11-26T12:04:39.483Z"
"cmifyj0zg09ug2o7g5trwhway","cmifyiygd06ww2o7g6i3hwjcj","BRG-0200","Barge Samudra Makmur","2025-11-14T12:04:39.225Z","2025-11-14T12:06:39.225Z","2025-11-14T12:51:24.996Z","2025-11-14T23:19:52.986Z","2025-11-15T00:21:32.499Z",7.99807247254646,8.256181371723908,2,,"2025-11-26T12:04:39.484Z","2025-11-26T12:04:39.484Z"
"cmifyj0zh09ui2o7gexc14ev9","cmifyiyge06wx2o7gcii6zea7","BRG-0201","Barge Barito Makmur","2025-10-28T12:04:39.225Z","2025-10-28T12:56:39.225Z","2025-10-28T13:09:31.065Z","2025-10-29T07:50:34.655Z","2025-10-29T09:02:09.989Z",7.179280002404617,8.034964160681513,52,,"2025-11-26T12:04:39.485Z","2025-11-26T12:04:39.485Z"
"cmifyj0zi09uk2o7gm2fd8d83","cmifyiygf06wy2o7gfo6ungt6","BRG-0202","Barge Mahakam Abadi","2025-10-04T12:04:39.225Z","2025-10-04T14:18:39.225Z","2025-10-04T15:06:36.478Z","2025-10-05T13:00:37.302Z","2025-10-05T14:13:16.140Z",7.717493505995563,7.797822297922096,134,,"2025-11-26T12:04:39.486Z","2025-11-26T12:04:39.486Z"
"cmifyj0zj09um2o7g2virlk9m","cmifyiygg06wz2o7gz812jgmp","BRG-0203","Barge Nusantara Sejahtera","2025-11-20T12:04:39.225Z","2025-11-20T14:57:39.225Z","2025-11-20T15:36:45.487Z","2025-11-21T03:29:04.018Z","2025-11-21T04:42:45.121Z",6.699085647859262,8.620693280095546,173,,"2025-11-26T12:04:39.488Z","2025-11-26T12:04:39.488Z"
"cmifyj0zl09uo2o7gcvs1aslm","cmifyiygh06x02o7gi69be750","BRG-0204","Barge Borneo Utama","2025-09-28T12:04:39.225Z","2025-09-28T13:08:39.225Z","2025-09-28T13:22:22.464Z","2025-09-29T01:34:50.370Z","2025-09-29T02:40:18.590Z",8.177468804742562,8.807243535103414,64,,"2025-11-26T12:04:39.489Z","2025-11-26T12:04:39.489Z"
"cmifyj0zm09uq2o7gk0otp1pz","cmifyiygi06x12o7ga5u1bs9r","BRG-0205","Barge Samudra Mulia","2025-10-25T12:04:39.225Z","2025-10-25T14:06:39.225Z","2025-10-25T14:09:36.784Z","2025-10-26T13:59:44.656Z","2025-10-26T14:32:10.512Z",7.868680572428282,8.54892118592964,122,,"2025-11-26T12:04:39.490Z","2025-11-26T12:04:39.490Z"
"cmifyj0zn09us2o7g8o6isxu6","cmifyiygj06x22o7g88i1d3ga","BRG-0206","Barge Nusantara Indah","2025-11-26T12:04:39.225Z","2025-11-26T14:47:39.225Z","2025-11-26T15:18:03.761Z","2025-11-27T00:17:51.080Z","2025-11-27T01:28:57.206Z",7.007476501765562,7.946591022945636,163,,"2025-11-26T12:04:39.492Z","2025-11-26T12:04:39.492Z"
"cmifyj0zo09uu2o7gaky5max3","cmifyiygk06x32o7gtpe9il1t","BRG-0207","Barge Barito Sentosa","2025-10-25T12:04:39.225Z","2025-10-25T14:33:39.225Z","2025-10-25T14:46:46.851Z","2025-10-26T01:50:26.645Z","2025-10-26T02:30:57.832Z",7.11609910596041,8.742228668992603,149,,"2025-11-26T12:04:39.493Z","2025-11-26T12:04:39.493Z"
"cmifyj0zp09uw2o7gqc339ejh","cmifyiygl06x42o7g4v2kxhwq","BRG-0208","Barge Kalimantan Sentosa","2025-10-08T12:04:39.225Z","2025-10-08T13:59:39.225Z","2025-10-08T14:40:11.244Z","2025-10-09T02:44:40.579Z","2025-10-09T03:54:35.953Z",7.853724215926569,8.276876351832366,115,,"2025-11-26T12:04:39.494Z","2025-11-26T12:04:39.494Z"
"cmifyj0zr09uy2o7gxvrcrpdm","cmifyiygl06x52o7ghc5hc7cw","BRG-0209","Barge Mahakam Mulia","2025-09-29T12:04:39.225Z","2025-09-29T12:07:39.225Z","2025-09-29T12:12:58.989Z","2025-09-30T09:04:09.136Z","2025-09-30T10:17:42.165Z",8.292219552630872,7.699280295320185,3,,"2025-11-26T12:04:39.495Z","2025-11-26T12:04:39.495Z"
"cmifyj0zs09v02o7g7y30imfr","cmifyiygm06x62o7gesz9zlkp","BRG-0210","Barge Lontar Makmur","2025-11-13T12:04:39.225Z","2025-11-13T12:32:39.225Z","2025-11-13T12:35:31.677Z","2025-11-14T01:26:20.924Z","2025-11-14T02:21:12.585Z",8.95075541563138,8.608104553106216,28,,"2025-11-26T12:04:39.496Z","2025-11-26T12:04:39.496Z"
"cmifyj0zt09v22o7g39ao8575","cmifyiygn06x72o7ghdjs5795","BRG-0211","Barge Barito Utama","2025-10-09T12:04:39.225Z","2025-10-09T13:20:39.225Z","2025-10-09T14:16:41.038Z","2025-10-10T07:04:02.857Z","2025-10-10T07:41:06.502Z",6.162060494978239,7.579542482133553,76,,"2025-11-26T12:04:39.497Z","2025-11-26T12:04:39.497Z"
"cmifyj0zu09v42o7gi5ch1on2","cmifyiygo06x82o7gxld6c60i","BRG-0212","Barge Borneo Kencana","2025-10-31T12:04:39.225Z","2025-10-31T14:33:39.225Z","2025-10-31T15:21:12.980Z","2025-11-01T03:17:03.619Z","2025-11-01T04:34:07.647Z",8.770211552765762,8.497455979789693,149,,"2025-11-26T12:04:39.499Z","2025-11-26T12:04:39.499Z"
"cmifyj0zv09v62o7g2y55xxh1","cmifyiygp06x92o7g6c66cmib","BRG-0213","Barge Kapuas Prima","2025-10-20T12:04:39.225Z","2025-10-20T14:05:39.225Z","2025-10-20T15:00:05.485Z","2025-10-21T12:22:01.036Z","2025-10-21T13:10:38.474Z",8.152222418137791,7.595171620082453,121,,"2025-11-26T12:04:39.500Z","2025-11-26T12:04:39.500Z"
"cmifyj0zw09v82o7gdv7f3gd3","cmifyiygq06xa2o7gid5cdmcc","BRG-0214","Barge Kapuas Jaya","2025-11-13T12:04:39.225Z","2025-11-13T13:14:39.225Z","2025-11-13T13:35:07.975Z","2025-11-14T10:52:12.756Z","2025-11-14T11:22:22.822Z",8.88885878211908,7.440736009132321,70,,"2025-11-26T12:04:39.501Z","2025-11-26T12:04:39.501Z"
"cmifyj0zy09va2o7ggv0uq96n","cmifyiygr06xb2o7gu255o8ea","BRG-0215","Barge Mahakam Makmur","2025-11-19T12:04:39.225Z","2025-11-19T13:07:39.225Z","2025-11-19T13:24:25.820Z","2025-11-19T22:43:48.033Z","2025-11-20T00:00:01.141Z",8.539246684918401,8.784228796131215,63,,"2025-11-26T12:04:39.502Z","2025-11-26T12:04:39.502Z"
"cmifyj0zz09vc2o7g0t2a6b86","cmifyiygt06xc2o7gryhzcqn2","BRG-0216","Barge Kapuas Abadi","2025-11-18T12:04:39.225Z","2025-11-18T14:11:39.225Z","2025-11-18T14:18:42.626Z","2025-11-19T13:53:38.873Z","2025-11-19T14:56:55.981Z",6.663520809967431,8.245029488374463,127,,"2025-11-26T12:04:39.503Z","2025-11-26T12:04:39.503Z"
"cmifyj10009ve2o7gs62kx0o0","cmifyiygu06xd2o7ggik3tyml","BRG-0217","Barge Borneo Utama","2025-10-20T12:04:39.225Z","2025-10-20T14:46:39.225Z","2025-10-20T15:17:53.998Z","2025-10-21T04:22:16.591Z","2025-10-21T04:53:55.746Z",7.837087912424852,8.368517448096162,162,,"2025-11-26T12:04:39.505Z","2025-11-26T12:04:39.505Z"
"cmifyj10209vg2o7gbnb4dv33","cmifyiygv06xe2o7gd65ai7nv","BRG-0218","Barge Barito Jaya","2025-10-22T12:04:39.225Z","2025-10-22T13:35:39.225Z","2025-10-22T14:04:28.083Z","2025-10-23T03:59:17.742Z","2025-10-23T05:07:26.969Z",8.86624580902134,7.995617189605728,91,,"2025-11-26T12:04:39.506Z","2025-11-26T12:04:39.506Z"
"cmifyj10309vi2o7g65o7ips2","cmifyiygw06xf2o7gyfeb2luz","BRG-0219","Barge Samudra Mulia","2025-10-23T12:04:39.225Z","2025-10-23T12:55:39.225Z","2025-10-23T13:23:05.063Z","2025-10-24T06:31:25.648Z","2025-10-24T07:16:53.188Z",6.223254664503193,7.877641911443301,51,,"2025-11-26T12:04:39.507Z","2025-11-26T12:04:39.507Z"
