"id","incidentNumber","incidentDate","reportDate","location","miningSiteCode","truckId","excavatorId","reportedById","operatorId","incidentType","severity","description","rootCause","injuries","fatalities","equipmentDamage","productionLoss","estimatedCost","downtimeHours","status","actionTaken","preventiveMeasure","photos","documents","remarks","createdAt","updatedAt"
"cmifyj45s0eeo2o7g9nv4wgax","INC-000150","2025-07-27T12:04:43.339Z","2025-07-27T20:16:56.196Z","Location-23","SITE-0159","cmifyiw5p04oc2o7giajfbaie",,"cmifyisj8000y2o7g5r7dbeu4","cmifyivmk03xo2o7g5t920z8w","COLLISION","MEDIUM","Incident 150 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",2394.085217546973,29122470.47255849,23.27124301487494,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.600Z","2025-11-26T12:04:43.600Z"
"cmifyj45t0eeq2o7gv58mflhl","INC-000151","2025-10-26T12:04:43.339Z","2025-10-26T13:44:39.928Z","Location-14","SITE-0503","cmifyiw5q04oe2o7gx9o33abz",,"cmifyisk7001n2o7g40ma65mw","cmifyivml03xq2o7gp4c705ry","EQUIPMENT_FAILURE","HIGH","Incident 151 - EQUIPMENT_FAILURE","Root cause analysis completed",1,0,"Equipment damage reported",4042.369297949962,116851936.0272168,23.45441259369406,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.602Z","2025-11-26T12:04:43.602Z"
"cmifyj45v0ees2o7gzr4lovwu","INC-000152","2025-06-27T12:04:43.339Z","2025-06-28T04:55:02.755Z","Location-25","SITE-0375","cmifyiw5s04og2o7gp4tb2efa",,"cmifyisjn00192o7g0vln5dly","cmifyivmm03xs2o7g1fgng1r1","EQUIPMENT_FAILURE","HIGH","Incident 152 - COLLISION","Root cause analysis completed",1,0,"Equipment damage reported",4358.596754049441,80487252.17862281,3.345648357701021,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.604Z","2025-11-26T12:04:43.604Z"
"cmifyj45x0eeu2o7gbxgi5ysf","INC-000153","2025-09-09T12:04:43.339Z","2025-09-10T03:34:35.537Z","Location-5","SITE-0145",,"cmifyiwuk05hl2o7gunnsvjye","cmifyisi900082o7gsxp3c3z5",,"SAFETY_VIOLATION","LOW","Incident 153 - SAFETY_VIOLATION","Root cause analysis completed",0,0,,,7493637.455429538,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.605Z","2025-11-26T12:04:43.605Z"
"cmifyj45z0eew2o7gtte8safi","INC-000154","2025-09-17T12:04:43.339Z","2025-09-18T00:54:26.150Z","Location-50","SITE-0123",,,"cmifyiskx00272o7g35ovtq80",,"EQUIPMENT_FAILURE","LOW","Incident 154 - NEAR_MISS","Root cause analysis completed",0,0,,,8432634.528493805,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.607Z","2025-11-26T12:04:43.607Z"
"cmifyj4610eey2o7g9mu3wuwj","INC-000155","2025-08-29T12:04:43.339Z","2025-08-30T09:01:43.691Z","Location-2","SITE-0473","cmifyiw5w04om2o7gxjpdrcbv",,"cmifyiskq00222o7guoskjy4h","cmifyivmq03xy2o7gp0m41p7u","COLLISION","MEDIUM","Incident 155 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",1512.882219703249,38614284.06285822,8.573614967862426,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.609Z","2025-11-26T12:04:43.609Z"
"cmifyj4620ef02o7gmota8t8c","INC-000156","2025-09-19T12:04:43.339Z","2025-09-19T17:16:12.282Z","Location-41","SITE-0522",,,"cmifyisil000g2o7gfsdxas3h",,"COLLISION","LOW","Incident 156 - SAFETY_VIOLATION",,0,0,,,1046032.062496087,0,"REPORTED",,,,,,"2025-11-26T12:04:43.611Z","2025-11-26T12:04:43.611Z"
"cmifyj4640ef22o7gf3o2z21b","INC-000157","2025-07-16T12:04:43.339Z","2025-07-16T15:45:16.434Z","Location-5","SITE-0350",,,"cmifyisis000m2o7g500r7bb4",,"ACCIDENT","LOW","Incident 157 - COLLISION",,0,0,,,3865071.091833616,0,"REPORTED",,,,,,"2025-11-26T12:04:43.612Z","2025-11-26T12:04:43.612Z"
"cmifyj4660ef42o7gbpxn4vrg","INC-000158","2025-10-17T12:04:43.339Z","2025-10-18T07:33:26.656Z","Location-18","SITE-0299","cmifyiw6104os2o7grr15tyuu",,"cmifyisjz001i2o7gersk84oj","cmifyivmu03y42o7g0afyw45l","SAFETY_VIOLATION","HIGH","Incident 158 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",1580.263411690417,195150674.5751783,20.70563853525183,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.614Z","2025-11-26T12:04:43.614Z"
"cmifyj4670ef62o7gg7bleb7c","INC-000159","2025-05-31T12:04:43.339Z","2025-06-01T00:38:16.549Z","Location-9","SITE-0320",,,"cmifyiskn001z2o7gbhq437a6",,"COLLISION","MEDIUM","Incident 159 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",3902.243444573447,44111900.37643926,12.67505151025408,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.616Z","2025-11-26T12:04:43.616Z"
"cmifyj4690ef82o7gwpb9kbbw","INC-000160","2025-09-28T12:04:43.339Z","2025-09-28T17:52:18.133Z","Location-7","SITE-0223",,,"cmifyisjp001b2o7g5ytpwhig",,"ACCIDENT","LOW","Incident 160 - NEAR_MISS","Root cause analysis completed",0,0,,,8784316.62319148,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.617Z","2025-11-26T12:04:43.617Z"
"cmifyj46b0efa2o7gevawnaq9","INC-000161","2025-06-24T12:04:43.339Z","2025-06-24T21:15:47.090Z","Location-6","SITE-0470","cmifyiw6604oy2o7g7g0gjctw",,"cmifyisie000b2o7gbnk2lgj8","cmifyivmz03ya2o7gdva5wak9","NEAR_MISS","LOW","Incident 161 - NEAR_MISS","Root cause analysis completed",0,0,,,41941.96518958915,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.619Z","2025-11-26T12:04:43.619Z"
"cmifyj46d0efc2o7gw3fj7jx4","INC-000162","2025-07-26T12:04:43.339Z","2025-07-26T12:18:30.508Z","Location-2","SITE-0227","cmifyiw6704p02o7gca21p92u",,"cmifyiskn001z2o7gbhq437a6","cmifyivn103yc2o7gb4vo7n9l","SPILL","MEDIUM","Incident 162 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",4021.041717977493,12363663.05584125,11.65320323279692,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.621Z","2025-11-26T12:04:43.621Z"
"cmifyj46e0efe2o7gbzny573k","INC-000163","2025-08-21T12:04:43.339Z","2025-08-22T08:36:43.891Z","Location-27","SITE-0574","cmifyiw6904p22o7ghfci99ji",,"cmifyisic000a2o7gqlcrx4r3","cmifyivn203ye2o7gwzvujp85","ACCIDENT","MEDIUM","Incident 163 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",617.9619654268853,43759722.67732289,4.553283593494886,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.623Z","2025-11-26T12:04:43.623Z"
"cmifyj46g0efg2o7g1dr75z9j","INC-000164","2025-07-19T12:04:43.339Z","2025-07-19T19:35:53.142Z","Location-27","SITE-0397","cmifyiw6a04p42o7g0bpxs4yn",,"cmifyisjs001d2o7gko946gkk","cmifyivn303yg2o7g1vzut5r2","ACCIDENT","MEDIUM","Incident 164 - SAFETY_VIOLATION","Root cause analysis completed",0,0,"Equipment damage reported",2529.878804954231,10249373.26866822,10.92015539547355,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.625Z","2025-11-26T12:04:43.625Z"
"cmifyj46i0efi2o7gdhdza0xn","INC-000165","2025-06-27T12:04:43.339Z","2025-06-27T15:52:30.911Z","Location-15","SITE-0284","cmifyiw6c04p62o7g0w3hvi24",,"cmifyisla002i2o7gz842ludt","cmifyivn503yi2o7gmc9zbek3","SPILL","LOW","Incident 165 - SAFETY_VIOLATION","Root cause analysis completed",0,0,,,7477698.316686625,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.626Z","2025-11-26T12:04:43.626Z"
"cmifyj46k0efk2o7gosjx2hu3","INC-000166","2025-09-27T12:04:43.339Z","2025-09-28T05:20:26.270Z","Location-2","SITE-0212","cmifyiw6d04p82o7gp2dxxdmk","cmifyiwv005hy2o7gqplkorid","cmifyisia00092o7ggou2cuom","cmifyivn703yk2o7g7zaq5nje","SPILL","LOW","Incident 166 - ACCIDENT",,0,0,,,4866462.905848253,0,"REPORTED",,,,,,"2025-11-26T12:04:43.628Z","2025-11-26T12:04:43.628Z"
"cmifyj46l0efm2o7gw60ttcjv","INC-000167","2025-09-19T12:04:43.339Z","2025-09-20T09:04:39.222Z","Location-19","SITE-0571","cmifyiw6f04pa2o7gnnepafgx","cmifyiwv205hz2o7gxcf909a0","cmifyisjw001g2o7ge50csi5z","cmifyivn803ym2o7gzk44j7vy","SPILL","MEDIUM","Incident 167 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",2791.690521420237,12737345.2796496,22.27630648348096,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.630Z","2025-11-26T12:04:43.630Z"
"cmifyj46n0efo2o7gw0otixay","INC-000168","2025-10-19T12:04:43.339Z","2025-10-20T00:19:18.208Z","Location-36","SITE-0351","cmifyiw6h04pc2o7gx9t3hp9q",,"cmifyisje00132o7genqfoyjz","cmifyivn903yo2o7gma0c80uh","ACCIDENT","HIGH","Incident 168 - NEAR_MISS","Root cause analysis completed",1,0,"Equipment damage reported",4410.585249475625,61520442.82895623,4.213731090974651,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.632Z","2025-11-26T12:04:43.632Z"
"cmifyj46p0efq2o7gdynquic1","INC-000169","2025-07-19T12:04:43.339Z","2025-07-20T07:12:06.137Z","Location-1","SITE-0094",,,"cmifyisl8002h2o7gjboicjd3",,"COLLISION","HIGH","Incident 169 - EQUIPMENT_FAILURE",,0,0,"Equipment damage reported",19.22560023840392,156487628.5584382,9.378121160853386,"REPORTED",,,,,,"2025-11-26T12:04:43.633Z","2025-11-26T12:04:43.633Z"
"cmifyj46r0efs2o7gfjwcnx6i","INC-000170","2025-08-18T12:04:43.339Z","2025-08-18T13:34:11.790Z","Location-34","SITE-0088",,"cmifyiwv505i22o7gcv7pgrxj","cmifyisje00132o7genqfoyjz",,"EQUIPMENT_FAILURE","LOW","Incident 170 - SPILL","Root cause analysis completed",0,0,,,1667275.207088334,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.635Z","2025-11-26T12:04:43.635Z"
"cmifyj46t0efu2o7gai7v2m1b","INC-000171","2025-08-29T12:04:43.339Z","2025-08-30T08:39:16.380Z","Location-8","SITE-0308","cmifyiw6l04pi2o7ggvvo3701","cmifyiwv605i32o7gvn7iv04f","cmifyisjk00172o7gb8ar2d7a","cmifyivne03yu2o7gmmibk7os","SAFETY_VIOLATION","MEDIUM","Incident 171 - SAFETY_VIOLATION",,0,0,"Equipment damage reported",1673.376154335338,11250890.12333295,17.35260456096982,"REPORTED",,,,,,"2025-11-26T12:04:43.637Z","2025-11-26T12:04:43.637Z"
"cmifyj46v0efw2o7gujqs7jbi","INC-000172","2025-06-11T12:04:43.339Z","2025-06-11T15:44:05.025Z","Location-50","SITE-0395","cmifyiw6n04pk2o7gaan4q2f0","cmifyiwv705i42o7gnhvgvjn3","cmifyishy00012o7g5f3sqd4j","cmifyivnf03yw2o7gb51i2kda","ACCIDENT","HIGH","Incident 172 - SAFETY_VIOLATION","Root cause analysis completed",1,0,"Equipment damage reported",349.977901138957,195869376.5742371,18.24151157371288,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.639Z","2025-11-26T12:04:43.639Z"
"cmifyj46w0efy2o7g1o8g5bg4","INC-000173","2025-10-30T12:04:43.339Z","2025-10-31T08:09:07.119Z","Location-45","SITE-0415",,,"cmifyisj4000v2o7g86qb5qnh",,"SAFETY_VIOLATION","MEDIUM","Incident 173 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",278.2337064720319,22922296.56819324,4.691472335128294,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.641Z","2025-11-26T12:04:43.641Z"
"cmifyj46y0eg02o7glmdos718","INC-000174","2025-11-16T12:04:43.339Z","2025-11-16T15:24:17.849Z","Location-34","SITE-0038","cmifyiw6q04po2o7g51elhsex",,"cmifyisl6002f2o7g6oqfc4ez","cmifyivni03z02o7g9lbmtalq","ACCIDENT","MEDIUM","Incident 174 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",4509.261737367151,29779528.06040525,0.8868958492197194,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.643Z","2025-11-26T12:04:43.643Z"
"cmifyj4700eg22o7ghpm4bwmz","INC-000175","2025-10-06T12:04:43.339Z","2025-10-07T00:10:43.374Z","Location-40","SITE-0193","cmifyiw6s04pq2o7g224fmhyi",,"cmifyislb002j2o7g5q6mb8ry","cmifyivnj03z22o7g0kss48ov","EQUIPMENT_FAILURE","HIGH","Incident 175 - SPILL",,0,0,"Equipment damage reported",1305.752976872782,87733681.58090964,7.621402187647558,"REPORTED",,,,,,"2025-11-26T12:04:43.645Z","2025-11-26T12:04:43.645Z"
"cmifyj4720eg42o7gnv2g9dyc","INC-000176","2025-10-13T12:04:43.339Z","2025-10-14T02:23:04.839Z","Location-29","SITE-0064","cmifyiw6t04ps2o7gkdxs3z1i",,"cmifyiskf001t2o7g26gk92tq","cmifyivnl03z42o7gozdej6u1","SPILL","MEDIUM","Incident 176 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",4789.549474291225,19719467.25257621,11.94045840557269,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.646Z","2025-11-26T12:04:43.646Z"
"cmifyj4740eg62o7g6b3vlefw","INC-000177","2025-09-16T12:04:43.339Z","2025-09-16T14:16:52.810Z","Location-34","SITE-0250","cmifyiw6v04pu2o7glvo1966c",,"cmifyisl1002b2o7gmnvyn2xo","cmifyivnm03z62o7g94og2qcw","EQUIPMENT_FAILURE","HIGH","Incident 177 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",2471.281450508953,174034807.0799186,3.103554025696784,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.648Z","2025-11-26T12:04:43.648Z"
"cmifyj4760eg82o7g0ycss4io","INC-000178","2025-06-17T12:04:43.339Z","2025-06-18T02:28:53.575Z","Location-33","SITE-0407","cmifyiw6x04pw2o7gc4zm2zta","cmifyiwvf05ia2o7g2u6yqpgg","cmifyishu00002o7gtdkj5jla","cmifyivnn03z82o7gz38t2k54","ACCIDENT","LOW","Incident 178 - NEAR_MISS","Root cause analysis completed",0,0,,,3239537.735608302,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.650Z","2025-11-26T12:04:43.650Z"
"cmifyj4780ega2o7gxkormwhe","INC-000179","2025-10-06T12:04:43.339Z","2025-10-07T08:41:22.759Z","Location-3","SITE-0204","cmifyiw6y04py2o7gieasjsuf","cmifyiwvh05ib2o7gil29quhg","cmifyisko00202o7gkwfpplul","cmifyivnp03za2o7gdl4vmnmd","NEAR_MISS","MEDIUM","Incident 179 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",1938.059550275422,44460152.1235894,10.59388677803707,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.652Z","2025-11-26T12:04:43.652Z"
"cmifyj47a0egc2o7gkh2ajz7b","INC-000180","2025-10-04T12:04:43.339Z","2025-10-04T14:46:28.333Z","Location-49","SITE-0404","cmifyiw7004q02o7gcmj1rkyn","cmifyiwvi05ic2o7g9blrvos1","cmifyisl5002e2o7g1cqdppop","cmifyivnq03zc2o7gasiyqpxf","COLLISION","LOW","Incident 180 - COLLISION","Root cause analysis completed",0,0,,,2639861.412432081,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.654Z","2025-11-26T12:04:43.654Z"
"cmifyj47c0ege2o7gohomk9f1","INC-000181","2025-06-24T12:04:43.339Z","2025-06-24T15:38:31.311Z","Location-28","SITE-0318",,"cmifyiwvj05id2o7gm88wgyn5","cmifyisia00092o7ggou2cuom",,"COLLISION","LOW","Incident 181 - ACCIDENT","Root cause analysis completed",0,0,,,7733006.524393901,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.656Z","2025-11-26T12:04:43.656Z"
"cmifyj47e0egg2o7gw4ect812","INC-000182","2025-07-29T12:04:43.339Z","2025-07-29T22:26:58.745Z","Location-24","SITE-0159",,,"cmifyisif000c2o7gpux040s1",,"NEAR_MISS","MEDIUM","Incident 182 - SPILL",,0,0,"Equipment damage reported",779.3843134711698,35432992.04061456,3.958725025208109,"REPORTED",,,,,,"2025-11-26T12:04:43.658Z","2025-11-26T12:04:43.658Z"
"cmifyj47g0egi2o7gnf4qf2ad","INC-000183","2025-08-21T12:04:43.339Z","2025-08-21T14:26:12.053Z","Location-42","SITE-0085","cmifyiw7404q62o7g3vm0heq6",,"cmifyiskc001r2o7g8ly0ruo9","cmifyivnu03zi2o7g5b650qcf","SPILL","LOW","Incident 183 - ACCIDENT","Root cause analysis completed",0,0,,,5294106.058693966,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.660Z","2025-11-26T12:04:43.660Z"
"cmifyj47h0egk2o7ggfbhpc4r","INC-000184","2025-06-07T12:04:43.339Z","2025-06-08T01:14:46.700Z","Location-38","SITE-0281",,,"cmifyisjy001h2o7gklxxrgsc",,"NEAR_MISS","LOW","Incident 184 - NEAR_MISS","Root cause analysis completed",0,0,,,7373536.567536229,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.662Z","2025-11-26T12:04:43.662Z"
"cmifyj47j0egm2o7g3sd8npz0","INC-000185","2025-11-18T12:04:43.339Z","2025-11-18T18:47:40.976Z","Location-50","SITE-0212",,,"cmifyiskf001t2o7g26gk92tq",,"SPILL","LOW","Incident 185 - ACCIDENT","Root cause analysis completed",0,0,,,5940824.856788534,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.663Z","2025-11-26T12:04:43.663Z"
"cmifyj47l0ego2o7gez1f8uu9","INC-000186","2025-07-04T12:04:43.339Z","2025-07-04T19:55:06.745Z","Location-24","SITE-0505","cmifyiw7904qc2o7ge7ayy8e6",,"cmifyisiu000n2o7gsdcouz1a","cmifyivnz03zo2o7glfl9i9ge","COLLISION","LOW","Incident 186 - COLLISION",,0,0,,,3359564.765256091,0,"REPORTED",,,,,,"2025-11-26T12:04:43.665Z","2025-11-26T12:04:43.665Z"
"cmifyj47m0egq2o7ghuyabats","INC-000187","2025-06-19T12:04:43.339Z","2025-06-20T04:54:25.311Z","Location-33","SITE-0425","cmifyiw7b04qe2o7g8pu29h39",,"cmifyisi600062o7guk0scdkf","cmifyivo103zq2o7goxrcqoc4","SAFETY_VIOLATION","HIGH","Incident 187 - NEAR_MISS",,0,0,"Equipment damage reported",4190.682020500767,162109113.5669382,2.859269941942419,"REPORTED",,,,,,"2025-11-26T12:04:43.667Z","2025-11-26T12:04:43.667Z"
"cmifyj47o0egs2o7gdy350t6v","INC-000188","2025-08-21T12:04:43.339Z","2025-08-22T02:26:04.039Z","Location-43","SITE-0209","cmifyiw7d04qg2o7geq4laqa3",,"cmifyislj002r2o7gpfmyan1w","cmifyivo203zs2o7g933qhghn","ACCIDENT","MEDIUM","Incident 188 - SPILL","Root cause analysis completed",0,0,"Equipment damage reported",3227.92890148305,14431463.31498533,13.55073212357637,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.668Z","2025-11-26T12:04:43.668Z"
"cmifyj47q0egu2o7g2yhlbs42","INC-000189","2025-08-20T12:04:43.339Z","2025-08-21T06:25:29.802Z","Location-1","SITE-0273","cmifyiw7e04qi2o7g3jtejql4",,"cmifyisjo001a2o7g7nzyhgcl","cmifyivo403zu2o7g3wcqg4oh","SAFETY_VIOLATION","MEDIUM","Incident 189 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",1368.205261992365,37107391.11350459,23.18153031399923,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.670Z","2025-11-26T12:04:43.670Z"
"cmifyj47s0egw2o7g3oqxxyvu","INC-000190","2025-07-16T12:04:43.339Z","2025-07-16T13:34:00.180Z","Location-34","SITE-0044","cmifyiw7g04qk2o7gh6nco99v","cmifyiwvv05im2o7g8aec1ev7","cmifyisie000b2o7gbnk2lgj8","cmifyivo503zw2o7g2p7opikf","SPILL","MEDIUM","Incident 190 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",307.2868115216176,28633123.83477599,18.18208329051247,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.673Z","2025-11-26T12:04:43.673Z"
"cmifyj47u0egy2o7gzmarrlgr","INC-000191","2025-11-22T12:04:43.339Z","2025-11-23T10:04:46.286Z","Location-9","SITE-0107",,,"cmifyisii000e2o7gnzolakgx",,"SPILL","LOW","Incident 191 - SAFETY_VIOLATION","Root cause analysis completed",0,0,,,8998371.228272825,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.675Z","2025-11-26T12:04:43.675Z"
"cmifyj47w0eh02o7g89v616fv","INC-000192","2025-06-08T12:04:43.339Z","2025-06-08T19:00:43.650Z","Location-11","SITE-0402",,,"cmifyisje00132o7genqfoyjz",,"SAFETY_VIOLATION","HIGH","Incident 192 - SAFETY_VIOLATION","Root cause analysis completed",0,0,"Equipment damage reported",3208.894762573955,206039812.9986656,1.851852717131868,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.677Z","2025-11-26T12:04:43.677Z"
"cmifyj47y0eh22o7gooxvri53","INC-000193","2025-11-06T12:04:43.339Z","2025-11-06T19:10:28.108Z","Location-21","SITE-0528",,,"cmifyisj9000z2o7gd9vsrro1",,"SAFETY_VIOLATION","MEDIUM","Incident 193 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",222.0753061460678,12676679.53664606,8.099665538644405,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.678Z","2025-11-26T12:04:43.678Z"
"cmifyj4800eh42o7gudnads1q","INC-000194","2025-07-05T12:04:43.339Z","2025-07-05T22:36:40.510Z","Location-8","SITE-0133","cmifyiw7m04qs2o7gfcjf2cun",,"cmifyisld002l2o7ghtbw7crc","cmifyivoa04042o7gnqxb1wp5","NEAR_MISS","HIGH","Incident 194 - SPILL","Root cause analysis completed",0,0,"Equipment damage reported",3597.391517174914,83483171.43240336,18.08812900652654,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.680Z","2025-11-26T12:04:43.680Z"
"cmifyj4810eh62o7gdexh0zm6","INC-000195","2025-10-05T12:04:43.339Z","2025-10-06T04:26:45.338Z","Location-32","SITE-0162","cmifyiw7n04qu2o7gjizfsgk4",,"cmifyisiq000k2o7g8hw1bhas","cmifyivoc04062o7gq6il3ywi","SPILL","MEDIUM","Incident 195 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",669.1911321980804,18661369.17805318,4.299431483567052,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.682Z","2025-11-26T12:04:43.682Z"
"cmifyj4830eh82o7gmixhnrfc","INC-000196","2025-06-20T12:04:43.339Z","2025-06-20T22:53:05.014Z","Location-40","SITE-0146",,"cmifyiww305is2o7gc6iq93bm","cmifyiskz00292o7gafhzeaj8",,"COLLISION","LOW","Incident 196 - EQUIPMENT_FAILURE",,0,0,,,3464137.281847766,0,"REPORTED",,,,,,"2025-11-26T12:04:43.683Z","2025-11-26T12:04:43.683Z"
"cmifyj4850eha2o7gwyi7q9bh","INC-000197","2025-10-10T12:04:43.339Z","2025-10-11T07:56:31.843Z","Location-4","SITE-0486","cmifyiw7q04qy2o7gthxq0hwh",,"cmifyisla002i2o7gz842ludt","cmifyivof040a2o7gdhpaka19","NEAR_MISS","MEDIUM","Incident 197 - NEAR_MISS",,0,0,"Equipment damage reported",4489.298400198108,21350715.17163431,12.35897020998406,"REPORTED",,,,,,"2025-11-26T12:04:43.685Z","2025-11-26T12:04:43.685Z"
"cmifyj4870ehc2o7gb0xohe3o","INC-000198","2025-11-21T12:04:43.339Z","2025-11-21T14:58:55.565Z","Location-21","SITE-0140","cmifyiw7s04r02o7gbw1kf5ta",,"cmifyisl5002e2o7g1cqdppop","cmifyivog040c2o7gsdculnlw","EQUIPMENT_FAILURE","MEDIUM","Incident 198 - COLLISION",,0,0,"Equipment damage reported",1581.079707028826,27220637.93142483,3.208892192679526,"REPORTED",,,,,,"2025-11-26T12:04:43.687Z","2025-11-26T12:04:43.687Z"
"cmifyj4890ehe2o7gnutu7qfq","INC-000199","2025-08-03T12:04:43.339Z","2025-08-04T10:09:15.935Z","Location-29","SITE-0036","cmifyiw7u04r22o7gh0z3suh7",,"cmifyiske001s2o7gi1rqkspd","cmifyivoh040e2o7giteoubdc","SAFETY_VIOLATION","LOW","Incident 199 - SPILL","Root cause analysis completed",0,0,,,9642049.688286582,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.689Z","2025-11-26T12:04:43.689Z"
"cmifyj48b0ehg2o7g6fkyct2y","INC-000200","2025-06-28T12:04:43.339Z","2025-06-28T17:19:43.446Z","Location-45","SITE-0156","cmifyiw7v04r42o7g0m6g7yrz",,"cmifyisir000l2o7g1gl1a47z","cmifyivoj040g2o7gnf8zsyym","SPILL","HIGH","Incident 200 - SAFETY_VIOLATION","Root cause analysis completed",0,0,"Equipment damage reported",1429.198956098904,94732289.11225751,22.78562311159704,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.691Z","2025-11-26T12:04:43.691Z"
"cmifyj48d0ehi2o7gt2o91dw3","INC-000201","2025-06-22T12:04:43.339Z","2025-06-23T10:58:14.901Z","Location-1","SITE-0445","cmifyiw7x04r62o7gkhetg18g",,"cmifyisle002m2o7g7k9djgek","cmifyivok040i2o7gw8ahizt4","EQUIPMENT_FAILURE","LOW","Incident 201 - ACCIDENT",,0,0,,,9122746.697790576,0,"REPORTED",,,,,,"2025-11-26T12:04:43.693Z","2025-11-26T12:04:43.693Z"
"cmifyj48f0ehk2o7gb59029cf","INC-000202","2025-06-18T12:04:43.339Z","2025-06-19T06:51:11.477Z","Location-34","SITE-0186","cmifyiw7y04r82o7g80yvzkq5","cmifyiwwb05iy2o7gsynytx0f","cmifyisi900082o7gsxp3c3z5","cmifyivol040k2o7gkvh1863r","EQUIPMENT_FAILURE","MEDIUM","Incident 202 - EQUIPMENT_FAILURE",,0,0,"Equipment damage reported",3608.236697755707,34366332.62246714,14.82461282715014,"REPORTED",,,,,,"2025-11-26T12:04:43.695Z","2025-11-26T12:04:43.695Z"
"cmifyj48h0ehm2o7g1cckkgkt","INC-000203","2025-08-28T12:04:43.339Z","2025-08-28T19:53:54.771Z","Location-36","SITE-0480",,,"cmifyishy00012o7g5f3sqd4j",,"EQUIPMENT_FAILURE","LOW","Incident 203 - ACCIDENT","Root cause analysis completed",0,0,,,3131060.810874984,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.697Z","2025-11-26T12:04:43.697Z"
