"id","code","name","portName","maxVesselSize","maxDraft","hasConveyor","loadingCapacity","isActive","remarks","createdAt","updatedAt"
"cmifyiyea06ut2o7gz3j2uy8f","JT-0125","Tanjung Bara Berth U","Tanjung Bara",11053.07688047053,6.555448073519495,true,374.0340740758175,true,,"2025-11-26T12:04:36.130Z","2025-11-26T12:04:36.130Z"
"cmifyiyeb06uu2o7gn3rhtxba","JT-0126","Samarinda Berth V","Samarinda",13735.10611500301,9.602701640775003,false,294.0415937800708,true,,"2025-11-26T12:04:36.131Z","2025-11-26T12:04:36.131Z"
"cmifyiyec06uv2o7g6m09a10z","JT-0127","Sangatta Berth W","Sangatta",12879.16086006522,6.540857449368565,false,478.9553486569787,true,,"2025-11-26T12:04:36.132Z","2025-11-26T12:04:36.132Z"
"cmifyiyed06uw2o7g668mc579","JT-0128","Muara Pantai Berth X","Muara Pantai",19789.61945059606,8.476551252082146,true,294.5157330084936,true,,"2025-11-26T12:04:36.133Z","2025-11-26T12:04:36.133Z"
"cmifyiyee06ux2o7ged1g73qp","JT-0129","Samarinda Berth Y","Samarinda",7957.011453791913,7.648894220316097,true,353.2708690117418,true,,"2025-11-26T12:04:36.134Z","2025-11-26T12:04:36.134Z"
"cmifyiyef06uy2o7ghr7bq4bh","JT-0130","Muara Pantai Berth Z","Muara Pantai",10670.77823283904,9.530619415929404,true,472.5639968035467,true,,"2025-11-26T12:04:36.135Z","2025-11-26T12:04:36.135Z"
"cmifyiyef06uz2o7gwijtixaf","JT-0131","Balikpapan Berth A","Balikpapan",8212.661467684806,8.964364959071233,true,170.4943693204239,true,,"2025-11-26T12:04:36.136Z","2025-11-26T12:04:36.136Z"
"cmifyiyeh06v02o7gy7e5oq1w","JT-0132","Banjarmasin Berth B","Banjarmasin",11744.09562944099,9.346185248596004,true,473.1040841636131,true,,"2025-11-26T12:04:36.137Z","2025-11-26T12:04:36.137Z"
"cmifyiyei06v12o7gyxf04gyh","JT-0133","Tanjung Bara Berth C","Tanjung Bara",10146.0183608136,6.557227720968092,false,332.4441939961732,true,,"2025-11-26T12:04:36.138Z","2025-11-26T12:04:36.138Z"
"cmifyiyej06v22o7gugflims2","JT-0134","Samarinda Berth D","Samarinda",12281.59798239324,6.532823472278356,false,124.2669878974443,true,,"2025-11-26T12:04:36.139Z","2025-11-26T12:04:36.139Z"
"cmifyiyek06v32o7gs050q2r9","JT-0135","Muara Pantai Berth E","Muara Pantai",19228.01225836168,8.69035449957447,false,125.247433048799,true,,"2025-11-26T12:04:36.140Z","2025-11-26T12:04:36.140Z"
"cmifyiyel06v42o7gheahnxgw","JT-0136","Balikpapan Berth F","Balikpapan",13519.519503876,6.460871642990973,true,252.5789408065453,true,,"2025-11-26T12:04:36.141Z","2025-11-26T12:04:36.141Z"
"cmifyiyem06v52o7gkg6qsyec","JT-0137","Tarakan Berth G","Tarakan",8041.18776037359,6.834092980477359,true,234.8791638458915,true,,"2025-11-26T12:04:36.142Z","2025-11-26T12:04:36.142Z"
"cmifyiyen06v62o7gnm0immkn","JT-0138","Banjarmasin Berth H","Banjarmasin",10767.38551629293,8.671335930619009,true,371.1037224963013,true,,"2025-11-26T12:04:36.143Z","2025-11-26T12:04:36.143Z"
"cmifyiyeo06v72o7gwxv1xxmt","JT-0139","Balikpapan Berth I","Balikpapan",18929.52275272026,7.2563446992534,false,383.3336942066707,true,,"2025-11-26T12:04:36.144Z","2025-11-26T12:04:36.144Z"
"cmifyiyep06v82o7ghy40nzsk","JT-0140","Muara Pantai Berth J","Muara Pantai",9874.236166651757,9.453730870550913,false,596.7383377015965,true,,"2025-11-26T12:04:36.145Z","2025-11-26T12:04:36.145Z"
"cmifyiyeq06v92o7gcblvaivj","JT-0141","Tanjung Bara Berth K","Tanjung Bara",16521.12239722095,6.851976736189265,true,130.0611043256842,true,,"2025-11-26T12:04:36.146Z","2025-11-26T12:04:36.146Z"
"cmifyiyer06va2o7gpln7d5q7","JT-0142","Banjarmasin Berth L","Banjarmasin",7561.821048086051,9.489566928548722,true,281.4229111847789,true,,"2025-11-26T12:04:36.147Z","2025-11-26T12:04:36.147Z"
"cmifyiyes06vb2o7g1t3603h7","JT-0143","Sangatta Berth M","Sangatta",8705.443162867525,9.493443977761618,true,575.3084525410198,true,,"2025-11-26T12:04:36.148Z","2025-11-26T12:04:36.148Z"
"cmifyiyet06vc2o7gg3kiifbf","JT-0144","Banjarmasin Berth N","Banjarmasin",17285.29957415668,6.896137400887871,false,572.194127294049,true,,"2025-11-26T12:04:36.149Z","2025-11-26T12:04:36.149Z"
"cmifyiyet06vd2o7gbi75xqj1","JT-0145","Tanjung Bara Berth O","Tanjung Bara",7910.657257022746,7.2756863393382,true,502.3493489283011,true,,"2025-11-26T12:04:36.150Z","2025-11-26T12:04:36.150Z"
"cmifyiyeu06ve2o7gnn0ja1h2","JT-0146","Sangatta Berth P","Sangatta",15847.29050354552,8.763678508548416,true,200.503341088209,true,,"2025-11-26T12:04:36.151Z","2025-11-26T12:04:36.151Z"
"cmifyiyev06vf2o7gzrhpon3c","JT-0147","Banjarmasin Berth Q","Banjarmasin",11683.78582923585,8.442925642564694,true,281.7607940538752,true,,"2025-11-26T12:04:36.152Z","2025-11-26T12:04:36.152Z"
"cmifyiyew06vg2o7g6pgyu5lf","JT-0148","Tanjung Bara Berth R","Tanjung Bara",10257.61267289999,8.05705526318949,false,570.7879034729267,true,,"2025-11-26T12:04:36.153Z","2025-11-26T12:04:36.153Z"
"cmifyiyez06vh2o7g7parfj6y","JT-0149","Muara Pantai Berth S","Muara Pantai",10834.58463937503,8.619545824159523,false,343.6979361876965,true,,"2025-11-26T12:04:36.155Z","2025-11-26T12:04:36.155Z"
"cmifyiyf006vi2o7gtp3dp3jf","JT-0150","Tarakan Berth T","Tarakan",17392.30971162011,6.735520464834164,false,497.1735058072481,true,,"2025-11-26T12:04:36.156Z","2025-11-26T12:04:36.156Z"
"cmifyiyf106vj2o7gr6l26bfz","JT-0151","Tanjung Bara Berth U","Tanjung Bara",8109.02825318314,6.646749168365437,true,562.6695337922351,true,,"2025-11-26T12:04:36.157Z","2025-11-26T12:04:36.157Z"
"cmifyiyf206vk2o7gsmbahkc7","JT-0152","Balikpapan Berth V","Balikpapan",15953.06545816925,6.476225309031348,true,137.1684904227088,true,,"2025-11-26T12:04:36.158Z","2025-11-26T12:04:36.158Z"
"cmifyiyf206vl2o7gixs55e8e","JT-0153","Tarakan Berth W","Tarakan",9547.165383666721,6.335795189777113,true,357.5219860839632,true,,"2025-11-26T12:04:36.159Z","2025-11-26T12:04:36.159Z"
"cmifyiyf306vm2o7gdn5cq38b","JT-0154","Tarakan Berth X","Tarakan",6137.365610005928,9.5784993927001,false,268.0118812989024,true,,"2025-11-26T12:04:36.160Z","2025-11-26T12:04:36.160Z"
"cmifyiyf406vn2o7gfrra61si","JT-0155","Samarinda Berth Y","Samarinda",16963.67483585398,6.960984928138324,true,169.9213577162064,true,,"2025-11-26T12:04:36.161Z","2025-11-26T12:04:36.161Z"
"cmifyiyf506vo2o7gtv54l4pg","JT-0156","Banjarmasin Berth Z","Banjarmasin",12588.3560347143,9.99433270366875,true,319.2808366520448,true,,"2025-11-26T12:04:36.162Z","2025-11-26T12:04:36.162Z"
"cmifyiyf606vp2o7gb8c0uj0t","JT-0157","Samarinda Berth A","Samarinda",15094.67975655657,8.995177033889139,true,164.0294209005891,true,,"2025-11-26T12:04:36.163Z","2025-11-26T12:04:36.163Z"
"cmifyiyf706vq2o7gf62wg26f","JT-0158","Tanjung Bara Berth B","Tanjung Bara",19472.34595923353,7.292687394803845,false,287.8890681066979,true,,"2025-11-26T12:04:36.164Z","2025-11-26T12:04:36.164Z"
"cmifyiyf806vr2o7gu1rdbja4","JT-0159","Tanjung Bara Berth C","Tanjung Bara",15958.90097532719,8.892038954224372,false,481.4382682247499,true,,"2025-11-26T12:04:36.165Z","2025-11-26T12:04:36.165Z"
"cmifyiyf906vs2o7go2zt97mw","JT-0160","Samarinda Berth D","Samarinda",12254.96146695823,7.55977562348605,true,314.682375995381,true,,"2025-11-26T12:04:36.166Z","2025-11-26T12:04:36.166Z"
"cmifyiyfa06vt2o7gykh28kt6","JT-0161","Balikpapan Berth E","Balikpapan",12015.47489620139,6.901557519556302,false,202.6960625644462,false,,"2025-11-26T12:04:36.167Z","2025-11-26T12:04:36.167Z"
"cmifyiyfb06vu2o7g6ogokm7s","JT-0162","Sangatta Berth F","Sangatta",18912.15515203319,6.154057081480223,true,406.12409128474,true,,"2025-11-26T12:04:36.168Z","2025-11-26T12:04:36.168Z"
"cmifyiyfc06vv2o7gwfvwy88j","JT-0163","Tanjung Bara Berth G","Tanjung Bara",12301.35374021291,7.65816415855631,true,418.3792421756908,true,,"2025-11-26T12:04:36.169Z","2025-11-26T12:04:36.169Z"
"cmifyiyfd06vw2o7gjlbj5dt9","JT-0164","Kariangau Berth H","Kariangau",9554.976600927868,8.592313199413393,true,140.3708911102777,true,,"2025-11-26T12:04:36.170Z","2025-11-26T12:04:36.170Z"
"cmifyiyfe06vx2o7g7kczdqu1","JT-0165","Tarakan Berth I","Tarakan",7528.685040776312,9.614549656370825,false,265.8031087716704,true,,"2025-11-26T12:04:36.171Z","2025-11-26T12:04:36.171Z"
"cmifyiyfg06vy2o7g7ayx3sip","JT-0166","Tarakan Berth J","Tarakan",7972.967790420709,6.497885660708864,true,567.3240798959812,true,,"2025-11-26T12:04:36.172Z","2025-11-26T12:04:36.172Z"
"cmifyiyfg06vz2o7gmhnkl0s6","JT-0167","Muara Pantai Berth K","Muara Pantai",17116.34375096332,7.488901432504408,false,359.9516429341454,false,,"2025-11-26T12:04:36.173Z","2025-11-26T12:04:36.173Z"
"cmifyiyfh06w02o7ggtd2kfbm","JT-0168","Muara Pantai Berth L","Muara Pantai",9906.92850350358,7.55103598716852,true,450.7602504936006,true,,"2025-11-26T12:04:36.174Z","2025-11-26T12:04:36.174Z"
"cmifyiyfi06w12o7gspodregd","JT-0169","Banjarmasin Berth M","Banjarmasin",10320.43994503128,7.512666041283809,false,174.4798348835023,true,,"2025-11-26T12:04:36.175Z","2025-11-26T12:04:36.175Z"
"cmifyiyfj06w22o7g8az3rydz","JT-0170","Banjarmasin Berth N","Banjarmasin",7879.517489994479,6.036267547439243,true,449.5877435282094,true,,"2025-11-26T12:04:36.176Z","2025-11-26T12:04:36.176Z"
"cmifyiyfk06w32o7gu37oo57e","JT-0171","Muara Pantai Berth O","Muara Pantai",9792.144824966008,6.715388498282213,true,383.432491375043,false,,"2025-11-26T12:04:36.177Z","2025-11-26T12:04:36.177Z"
"cmifyiyfl06w42o7ga6opmdej","JT-0172","Muara Pantai Berth P","Muara Pantai",16647.00776777436,9.535564541468265,true,490.0157662496535,true,,"2025-11-26T12:04:36.178Z","2025-11-26T12:04:36.178Z"
"cmifyiyfm06w52o7guwj1n95y","JT-0173","Samarinda Berth Q","Samarinda",14588.28112569284,9.912973342532435,false,448.009197267931,true,,"2025-11-26T12:04:36.179Z","2025-11-26T12:04:36.179Z"
"cmifyiyfn06w62o7gc519rl00","JT-0174","Kariangau Berth R","Kariangau",13322.29541169944,8.971560974104655,true,358.5519716114642,true,,"2025-11-26T12:04:36.180Z","2025-11-26T12:04:36.180Z"
"cmifyiyfo06w72o7g41cyw87u","JT-0175","Kariangau Berth S","Kariangau",11247.39982935429,9.25013902742726,false,451.1755642399895,false,,"2025-11-26T12:04:36.180Z","2025-11-26T12:04:36.180Z"
"cmifyiyfp06w82o7gmn1pwxg3","JT-0176","Muara Pantai Berth T","Muara Pantai",16111.88889124616,8.013603283388235,true,413.6756720655306,true,,"2025-11-26T12:04:36.181Z","2025-11-26T12:04:36.181Z"
"cmifyiyfq06w92o7g2urnctbw","JT-0177","Samarinda Berth U","Samarinda",5795.412539492469,8.423468114029408,true,366.238685937806,true,,"2025-11-26T12:04:36.182Z","2025-11-26T12:04:36.182Z"
"cmifyiyfr06wa2o7g2kd06380","JT-0178","Kariangau Berth V","Kariangau",9819.398685199836,9.006323162825531,false,537.902525178423,true,,"2025-11-26T12:04:36.183Z","2025-11-26T12:04:36.183Z"
"cmifyiyfs06wb2o7g91if2yso","JT-0179","Kariangau Berth W","Kariangau",18074.67009103921,8.616833043780957,true,209.7708003388877,true,,"2025-11-26T12:04:36.184Z","2025-11-26T12:04:36.184Z"
"cmifyiyft06wc2o7glmnr25n6","JT-0180","Samarinda Berth X","Samarinda",14228.34644939457,7.623196333199406,true,452.5726871987392,true,,"2025-11-26T12:04:36.185Z","2025-11-26T12:04:36.185Z"
"cmifyiyfu06wd2o7gkk8n4wma","JT-0181","Banjarmasin Berth Y","Banjarmasin",9518.466193803288,8.911502034323584,true,127.0970052905184,true,,"2025-11-26T12:04:36.186Z","2025-11-26T12:04:36.186Z"
"cmifyiyfv06we2o7g1dt582y3","JT-0182","Samarinda Berth Z","Samarinda",7542.730789295381,6.496281946711585,true,368.6789181466682,true,,"2025-11-26T12:04:36.187Z","2025-11-26T12:04:36.187Z"
"cmifyiyfw06wf2o7gxvyjmcmb","JT-0183","Kariangau Berth A","Kariangau",19922.20610392316,6.35362852552693,true,537.966704945533,true,,"2025-11-26T12:04:36.188Z","2025-11-26T12:04:36.188Z"
"cmifyiyfx06wg2o7gb7zrblt0","JT-0184","Muara Pantai Berth B","Muara Pantai",8431.75907391953,7.294806664464473,true,432.1619689227703,true,,"2025-11-26T12:04:36.189Z","2025-11-26T12:04:36.189Z"
"cmifyiyfy06wh2o7ggt6fjchh","JT-0185","Tarakan Berth C","Tarakan",18666.78184356089,8.720493125772528,true,348.5952529093432,true,,"2025-11-26T12:04:36.190Z","2025-11-26T12:04:36.190Z"
"cmifyiyfz06wi2o7g6a36n8ye","JT-0186","Balikpapan Berth D","Balikpapan",19838.84599990414,8.753807657437708,true,591.604975940499,true,,"2025-11-26T12:04:36.191Z","2025-11-26T12:04:36.191Z"
"cmifyiyg006wj2o7gag5w0zts","JT-0187","Tanjung Bara Berth E","Tanjung Bara",9239.842146627676,6.956957907302629,false,564.9690245100574,true,,"2025-11-26T12:04:36.192Z","2025-11-26T12:04:36.192Z"
"cmifyiyg106wk2o7gq1zb7yxr","JT-0188","Banjarmasin Berth F","Banjarmasin",16805.47031976174,9.596549305747335,false,335.4444100468406,true,,"2025-11-26T12:04:36.193Z","2025-11-26T12:04:36.193Z"
"cmifyiyg206wl2o7gl1qf9uy1","JT-0189","Samarinda Berth G","Samarinda",19705.35532290965,8.704353731529551,true,507.935957617105,true,,"2025-11-26T12:04:36.194Z","2025-11-26T12:04:36.194Z"
"cmifyiyg306wm2o7gfjvqnypj","JT-0190","Sangatta Berth H","Sangatta",6167.741047872631,6.884561472421497,false,248.8985000666611,true,,"2025-11-26T12:04:36.195Z","2025-11-26T12:04:36.195Z"
"cmifyiyg406wn2o7gkmy2adq8","JT-0191","Banjarmasin Berth I","Banjarmasin",9562.49924902893,6.428581200693612,true,462.367171438059,true,,"2025-11-26T12:04:36.196Z","2025-11-26T12:04:36.196Z"
"cmifyiyg506wo2o7gj63zprci","JT-0192","Kariangau Berth J","Kariangau",12055.6951546822,6.744850354141161,false,429.869727587134,true,,"2025-11-26T12:04:36.197Z","2025-11-26T12:04:36.197Z"
"cmifyiyg606wp2o7gy72hhhch","JT-0193","Kariangau Berth K","Kariangau",6827.139939640734,9.002797122718857,true,106.2907750921002,true,,"2025-11-26T12:04:36.198Z","2025-11-26T12:04:36.198Z"
"cmifyiyg706wq2o7gzvdb4e9v","JT-0194","Banjarmasin Berth L","Banjarmasin",7860.159328839523,9.268876213084944,true,244.0013073910522,true,,"2025-11-26T12:04:36.199Z","2025-11-26T12:04:36.199Z"
"cmifyiyg806wr2o7gbj6no6qp","JT-0195","Tarakan Berth M","Tarakan",8634.321283266301,9.204247556758567,true,158.6118981677537,true,,"2025-11-26T12:04:36.200Z","2025-11-26T12:04:36.200Z"
"cmifyiyg806ws2o7grtzi14cb","JT-0196","Tanjung Bara Berth N","Tanjung Bara",6501.710132967737,7.278602157357565,true,398.2080137358038,true,,"2025-11-26T12:04:36.201Z","2025-11-26T12:04:36.201Z"
"cmifyiyg906wt2o7gqx248zw5","JT-0197","Sangatta Berth O","Sangatta",14887.91843316698,8.977861358522244,true,515.7062157901296,true,,"2025-11-26T12:04:36.202Z","2025-11-26T12:04:36.202Z"
"cmifyiyga06wu2o7gc2cg774t","JT-0198","Kariangau Berth P","Kariangau",19391.12638298807,6.059045207492861,true,210.3342092036144,true,,"2025-11-26T12:04:36.203Z","2025-11-26T12:04:36.203Z"
"cmifyiygc06wv2o7ge8myb8al","JT-0199","Samarinda Berth Q","Samarinda",16586.16845463862,6.175472400856256,true,307.4815062530931,false,,"2025-11-26T12:04:36.204Z","2025-11-26T12:04:36.204Z"
"cmifyiygd06ww2o7g6i3hwjcj","JT-0200","Balikpapan Berth R","Balikpapan",6114.592634307159,8.74701204373122,true,558.4801899756101,true,,"2025-11-26T12:04:36.205Z","2025-11-26T12:04:36.205Z"
"cmifyiyge06wx2o7gcii6zea7","JT-0201","Balikpapan Berth S","Balikpapan",19569.77823780646,7.179212504696023,true,457.8892372762267,true,,"2025-11-26T12:04:36.206Z","2025-11-26T12:04:36.206Z"
"cmifyiygf06wy2o7gfo6ungt6","JT-0202","Sangatta Berth T","Sangatta",5858.300591468442,8.725575596277533,true,175.1723052942152,true,,"2025-11-26T12:04:36.207Z","2025-11-26T12:04:36.207Z"
"cmifyiygg06wz2o7gz812jgmp","JT-0203","Kariangau Berth U","Kariangau",11255.02132106975,6.498700749959788,true,409.9914336280586,true,,"2025-11-26T12:04:36.208Z","2025-11-26T12:04:36.208Z"
"cmifyiygh06x02o7gi69be750","JT-0204","Balikpapan Berth V","Balikpapan",5802.121956118719,6.253948436910079,true,543.4080210161756,true,,"2025-11-26T12:04:36.209Z","2025-11-26T12:04:36.209Z"
"cmifyiygi06x12o7ga5u1bs9r","JT-0205","Tarakan Berth W","Tarakan",8494.401330408382,7.410271986629713,false,131.1594214248068,true,,"2025-11-26T12:04:36.210Z","2025-11-26T12:04:36.210Z"
"cmifyiygj06x22o7g88i1d3ga","JT-0206","Sangatta Berth X","Sangatta",15095.1162138972,8.906497454594959,true,580.6184725040581,true,,"2025-11-26T12:04:36.211Z","2025-11-26T12:04:36.211Z"
"cmifyiygk06x32o7gtpe9il1t","JT-0207","Banjarmasin Berth Y","Banjarmasin",14810.7729950009,8.847369981679313,false,504.4259909486967,true,,"2025-11-26T12:04:36.212Z","2025-11-26T12:04:36.212Z"
"cmifyiygl06x42o7g4v2kxhwq","JT-0208","Tanjung Bara Berth Z","Tanjung Bara",16226.05443967998,8.057324641600292,true,301.7558955042582,true,,"2025-11-26T12:04:36.213Z","2025-11-26T12:04:36.213Z"
"cmifyiygl06x52o7ghc5hc7cw","JT-0209","Samarinda Berth A","Samarinda",12919.64730135918,9.030793569750003,true,582.2178832985351,true,,"2025-11-26T12:04:36.214Z","2025-11-26T12:04:36.214Z"
"cmifyiygm06x62o7gesz9zlkp","JT-0210","Banjarmasin Berth B","Banjarmasin",5558.646643800354,6.539893908726015,true,200.6622000036294,true,,"2025-11-26T12:04:36.215Z","2025-11-26T12:04:36.215Z"
"cmifyiygn06x72o7ghdjs5795","JT-0211","Balikpapan Berth C","Balikpapan",16523.67206862964,8.014005155990318,false,516.189195766296,true,,"2025-11-26T12:04:36.216Z","2025-11-26T12:04:36.216Z"
"cmifyiygo06x82o7gxld6c60i","JT-0212","Samarinda Berth D","Samarinda",15229.8322167741,7.248116686897165,false,270.7881760262985,true,,"2025-11-26T12:04:36.217Z","2025-11-26T12:04:36.217Z"
"cmifyiygp06x92o7g6c66cmib","JT-0213","Sangatta Berth E","Sangatta",5119.495675018877,7.30349526818943,true,387.2818544627656,true,,"2025-11-26T12:04:36.218Z","2025-11-26T12:04:36.218Z"
"cmifyiygq06xa2o7gid5cdmcc","JT-0214","Tarakan Berth F","Tarakan",10895.24727716865,6.177272180416413,true,144.1759197250198,true,,"2025-11-26T12:04:36.219Z","2025-11-26T12:04:36.219Z"
"cmifyiygr06xb2o7gu255o8ea","JT-0215","Kariangau Berth G","Kariangau",7383.679412313227,7.561917967501659,false,425.4141534039183,true,,"2025-11-26T12:04:36.220Z","2025-11-26T12:04:36.220Z"
"cmifyiygt06xc2o7gryhzcqn2","JT-0216","Kariangau Berth H","Kariangau",18737.07608922537,8.318333768490458,true,163.4601565084526,true,,"2025-11-26T12:04:36.221Z","2025-11-26T12:04:36.221Z"
"cmifyiygu06xd2o7ggik3tyml","JT-0217","Muara Pantai Berth I","Muara Pantai",8628.751652698393,9.37844509136179,false,220.0272312068162,true,,"2025-11-26T12:04:36.222Z","2025-11-26T12:04:36.222Z"
"cmifyiygv06xe2o7gd65ai7nv","JT-0218","Banjarmasin Berth J","Banjarmasin",7226.696541781937,7.538129328590835,true,108.3020917135369,true,,"2025-11-26T12:04:36.223Z","2025-11-26T12:04:36.223Z"
"cmifyiygw06xf2o7gyfeb2luz","JT-0219","Sangatta Berth K","Sangatta",17702.94610446427,7.73333994745688,true,215.9103902070249,true,,"2025-11-26T12:04:36.224Z","2025-11-26T12:04:36.224Z"
"cmifyiygx06xg2o7gvuaygshh","JT-0220","Muara Pantai Berth L","Muara Pantai",8603.587433768978,9.308627096064512,false,591.8265952909405,true,,"2025-11-26T12:04:36.225Z","2025-11-26T12:04:36.225Z"
"cmifyiygy06xh2o7gmd3a6cq0","JT-0221","Sangatta Berth M","Sangatta",16008.49503011637,9.775767162382941,true,483.114202891127,false,,"2025-11-26T12:04:36.226Z","2025-11-26T12:04:36.226Z"
"cmifyiygz06xi2o7gl2z9fhr2","JT-0222","Tarakan Berth N","Tarakan",18884.84232021601,6.011401251443038,true,219.9064043013105,false,,"2025-11-26T12:04:36.227Z","2025-11-26T12:04:36.227Z"
"cmifyiyh006xj2o7g6zist9eq","JT-0223","Sangatta Berth O","Sangatta",14236.13928040429,7.082660304833586,true,566.5703675757093,true,,"2025-11-26T12:04:36.228Z","2025-11-26T12:04:36.228Z"
"cmifyiyh106xk2o7goztqn48k","JT-0224","Kariangau Berth P","Kariangau",6177.223499566448,8.278757896351614,false,394.4072494084826,true,,"2025-11-26T12:04:36.229Z","2025-11-26T12:04:36.229Z"
"cmifyiyh206xl2o7gsixqrlna","JT-0225","Tarakan Berth Q","Tarakan",14513.7790482349,6.04410383744171,false,564.1068547661334,true,,"2025-11-26T12:04:36.230Z","2025-11-26T12:04:36.230Z"
"cmifyiyh306xm2o7gp3plw80a","JT-0226","Kariangau Berth R","Kariangau",12128.48371811328,6.672819341777106,false,243.7104435406976,true,,"2025-11-26T12:04:36.231Z","2025-11-26T12:04:36.231Z"
"cmifyiyh406xn2o7geklxzze8","JT-0227","Tanjung Bara Berth S","Tanjung Bara",12252.00245048654,9.638160124820093,false,477.5051334250652,true,,"2025-11-26T12:04:36.232Z","2025-11-26T12:04:36.232Z"
"cmifyiyh506xo2o7gewg970ky","JT-0228","Banjarmasin Berth T","Banjarmasin",12303.53525153887,8.875637239924526,true,455.8438365600203,true,,"2025-11-26T12:04:36.233Z","2025-11-26T12:04:36.233Z"
"cmifyiyh606xp2o7gnwpss9ea","JT-0229","Sangatta Berth U","Sangatta",17464.10566207461,6.000326716973937,true,529.5671600850338,true,,"2025-11-26T12:04:36.234Z","2025-11-26T12:04:36.234Z"
"cmifyiyh706xq2o7g9i29fk4k","JT-0230","Sangatta Berth V","Sangatta",6192.513335914102,7.983634256379328,false,593.4970573262246,true,,"2025-11-26T12:04:36.235Z","2025-11-26T12:04:36.235Z"
"cmifyiyh806xr2o7gz6n89kb9","JT-0231","Tanjung Bara Berth W","Tanjung Bara",16440.77384899628,6.395239156414303,true,557.0926158379161,true,,"2025-11-26T12:04:36.236Z","2025-11-26T12:04:36.236Z"
"cmifyiyh906xs2o7g69wyee9b","JT-0232","Muara Pantai Berth X","Muara Pantai",7699.331141689148,7.016084851770962,false,246.8142522348132,true,,"2025-11-26T12:04:36.237Z","2025-11-26T12:04:36.237Z"
"cmifyiyha06xt2o7gcijbkyte","JT-0233","Banjarmasin Berth Y","Banjarmasin",9550.602137863129,8.51673143897936,true,129.3234036541757,true,,"2025-11-26T12:04:36.239Z","2025-11-26T12:04:36.239Z"
"cmifyiyhb06xu2o7g9ux78z90","JT-0234","Tarakan Berth Z","Tarakan",18927.00051584497,6.059095495141045,true,291.5889921950142,false,,"2025-11-26T12:04:36.240Z","2025-11-26T12:04:36.240Z"
"cmifyiyhc06xv2o7gfckpr8cz","JT-0235","Kariangau Berth A","Kariangau",14336.20396542375,9.838643700376608,false,449.6642711278208,true,,"2025-11-26T12:04:36.241Z","2025-11-26T12:04:36.241Z"
"cmifyiyhd06xw2o7g84e731q7","JT-0236","Tanjung Bara Berth B","Tanjung Bara",8387.163905296145,7.995507721858345,true,503.2241954103347,true,,"2025-11-26T12:04:36.242Z","2025-11-26T12:04:36.242Z"
"cmifyiyhe06xx2o7grlnzk6f5","JT-0237","Banjarmasin Berth C","Banjarmasin",7623.865243512679,8.565788354284091,false,319.2485184636118,true,,"2025-11-26T12:04:36.243Z","2025-11-26T12:04:36.243Z"
"cmifyiyhf06xy2o7g1z8c98hw","JT-0238","Muara Pantai Berth D","Muara Pantai",6242.979432429636,7.767629359096125,true,484.4570059679051,true,,"2025-11-26T12:04:36.244Z","2025-11-26T12:04:36.244Z"
"cmifyiyhg06xz2o7g0dqxjlvy","JT-0239","Banjarmasin Berth E","Banjarmasin",6357.6521245973,8.99084951241135,true,342.7716968971778,true,,"2025-11-26T12:04:36.245Z","2025-11-26T12:04:36.245Z"
"cmifyiyhh06y02o7g7ajkfczw","JT-0240","Tarakan Berth F","Tarakan",7980.57484781647,6.259046512337921,false,272.7746345741028,true,,"2025-11-26T12:04:36.246Z","2025-11-26T12:04:36.246Z"
"cmifyiyhi06y12o7gehaadox3","JT-0241","Sangatta Berth G","Sangatta",6390.64108009007,8.69872725761514,true,139.2866221071989,true,,"2025-11-26T12:04:36.247Z","2025-11-26T12:04:36.247Z"
"cmifyiyhj06y22o7gjgejhv4r","JT-0242","Tanjung Bara Berth H","Tanjung Bara",9485.884339526257,6.500964272362245,false,498.3627471139212,true,,"2025-11-26T12:04:36.248Z","2025-11-26T12:04:36.248Z"
"cmifyiyhl06y32o7gpqs45uxw","JT-0243","Sangatta Berth I","Sangatta",15730.29156297294,8.147727567981615,false,317.0613826772437,true,,"2025-11-26T12:04:36.249Z","2025-11-26T12:04:36.249Z"
"cmifyiyhm06y42o7gcqo5lth8","JT-0244","Kariangau Berth J","Kariangau",11123.65015224193,9.564266061619973,true,486.3590286920581,true,,"2025-11-26T12:04:36.250Z","2025-11-26T12:04:36.250Z"
"cmifyiyhn06y52o7gfl75vy3q","JT-0245","Muara Pantai Berth K","Muara Pantai",8229.706019293686,7.982328535324038,false,355.2853786899724,true,,"2025-11-26T12:04:36.251Z","2025-11-26T12:04:36.251Z"
"cmifyiyho06y62o7gx6lxcqfi","JT-0246","Kariangau Berth L","Kariangau",11555.07774722342,8.477236162184848,false,262.7324120126643,true,,"2025-11-26T12:04:36.252Z","2025-11-26T12:04:36.252Z"
"cmifyiyhp06y72o7gb32ku9mz","JT-0247","Kariangau Berth M","Kariangau",12888.42836017705,9.931084283625323,false,514.3673852278134,true,,"2025-11-26T12:04:36.253Z","2025-11-26T12:04:36.253Z"
"cmifyiyhq06y82o7gqbrg42e3","JT-0248","Sangatta Berth N","Sangatta",10630.87442259019,6.341614049658162,true,298.0788546401618,true,,"2025-11-26T12:04:36.255Z","2025-11-26T12:04:36.255Z"
