"id","code","name","equipmentType","brand","model","status","lastMaintenance","totalHours","isActive","createdAt","updatedAt"
"cmifyixdh05x12o7gb9qamz2b","SUP-0109","Komatsu COMPACTOR-109","COMPACTOR","Komatsu","KOM826","ACTIVE","2025-11-05T12:04:34.686Z",17685,true,"2025-11-26T12:04:34.805Z","2025-11-26T12:04:34.805Z"
"cmifyixdi05x22o7gt88crbrd","SUP-0110","Shantui GRADER-110","GRADER","Shantui","SHA328","MAINTENANCE","2025-10-27T12:04:34.686Z",18348,true,"2025-11-26T12:04:34.806Z","2025-11-26T12:04:34.806Z"
"cmifyixdj05x32o7gdovaw8zw","SUP-0111","Shantui COMPACTOR-111","COMPACTOR","Shantui","SHA172","ACTIVE","2025-10-15T12:04:34.686Z",20605,true,"2025-11-26T12:04:34.807Z","2025-11-26T12:04:34.807Z"
"cmifyixdk05x42o7gbxmvb7rz","SUP-0112","Volvo COMPACTOR-112","COMPACTOR","Volvo","VOL830","MAINTENANCE","2025-10-21T12:04:34.686Z",11487,true,"2025-11-26T12:04:34.808Z","2025-11-26T12:04:34.808Z"
"cmifyixdl05x52o7g8ib2wcty","SUP-0113","Komatsu WATER_TRUCK-113","WATER_TRUCK","Komatsu","KOM704","IDLE","2025-10-17T12:04:34.686Z",15291,true,"2025-11-26T12:04:34.809Z","2025-11-26T12:04:34.809Z"
"cmifyixdm05x62o7gk13qu0se","SUP-0114","XCMG COMPACTOR-114","COMPACTOR","XCMG","XCM812","ACTIVE","2025-11-23T12:04:34.686Z",12792,true,"2025-11-26T12:04:34.810Z","2025-11-26T12:04:34.810Z"
"cmifyixdn05x72o7gmwsdivaj","SUP-0115","Shantui LIGHT_VEHICLE-115","LIGHT_VEHICLE","Shantui","SHA956","MAINTENANCE","2025-10-17T12:04:34.686Z",23985,true,"2025-11-26T12:04:34.811Z","2025-11-26T12:04:34.811Z"
"cmifyixdo05x82o7g2sdci2k5","SUP-0116","XCMG DOZER-116","DOZER","XCMG","XCM969","ACTIVE","2025-10-26T12:04:34.686Z",2898,true,"2025-11-26T12:04:34.812Z","2025-11-26T12:04:34.812Z"
"cmifyixdp05x92o7gdbs5i1ne","SUP-0117","JCB GRADER-117","GRADER","JCB","JCB658","ACTIVE","2025-11-08T12:04:34.686Z",6311,true,"2025-11-26T12:04:34.813Z","2025-11-26T12:04:34.813Z"
"cmifyixdq05xa2o7g0z8gdmiy","SUP-0118","Komatsu COMPACTOR-118","COMPACTOR","Komatsu","KOM279","ACTIVE","2025-11-17T12:04:34.686Z",7546,true,"2025-11-26T12:04:34.814Z","2025-11-26T12:04:34.814Z"
"cmifyixdr05xb2o7gj4pp3lbh","SUP-0119","Caterpillar LIGHT_VEHICLE-119","LIGHT_VEHICLE","Caterpillar","CAT451","IDLE","2025-11-06T12:04:34.686Z",3563,true,"2025-11-26T12:04:34.815Z","2025-11-26T12:04:34.815Z"
"cmifyixds05xc2o7gdt36hzl7","SUP-0120","Volvo COMPACTOR-120","COMPACTOR","Volvo","VOL160","IDLE","2025-11-13T12:04:34.686Z",13473,true,"2025-11-26T12:04:34.816Z","2025-11-26T12:04:34.816Z"
"cmifyixdt05xd2o7gwrr4nunz","SUP-0121","Komatsu FUEL_TRUCK-121","FUEL_TRUCK","Komatsu","KOM705","ACTIVE","2025-11-26T12:04:34.686Z",23187,true,"2025-11-26T12:04:34.817Z","2025-11-26T12:04:34.817Z"
"cmifyixdu05xe2o7g44lw8ju6","SUP-0122","Komatsu GRADER-122","GRADER","Komatsu","KOM785","ACTIVE","2025-11-14T12:04:34.686Z",16418,true,"2025-11-26T12:04:34.818Z","2025-11-26T12:04:34.818Z"
"cmifyixdv05xf2o7go3gseu11","SUP-0123","Shantui WATER_TRUCK-123","WATER_TRUCK","Shantui","SHA731","IDLE","2025-10-24T12:04:34.686Z",23552,true,"2025-11-26T12:04:34.819Z","2025-11-26T12:04:34.819Z"
"cmifyixdx05xg2o7gfz0ue6x1","SUP-0124","JCB LIGHT_VEHICLE-124","LIGHT_VEHICLE","JCB","JCB315","BREAKDOWN","2025-11-21T12:04:34.686Z",25865,true,"2025-11-26T12:04:34.821Z","2025-11-26T12:04:34.821Z"
"cmifyixdz05xh2o7grykzvnl0","SUP-0125","Caterpillar LIGHT_VEHICLE-125","LIGHT_VEHICLE","Caterpillar","CAT212","IDLE","2025-10-29T12:04:34.686Z",18650,true,"2025-11-26T12:04:34.823Z","2025-11-26T12:04:34.823Z"
"cmifyixe005xi2o7g2tq7xb5p","SUP-0126","XCMG LIGHT_VEHICLE-126","LIGHT_VEHICLE","XCMG","XCM479","IDLE","2025-10-25T12:04:34.686Z",5239,true,"2025-11-26T12:04:34.824Z","2025-11-26T12:04:34.824Z"
"cmifyixe105xj2o7gucofvawl","SUP-0127","JCB LIGHT_VEHICLE-127","LIGHT_VEHICLE","JCB","JCB331","MAINTENANCE","2025-11-12T12:04:34.686Z",22648,true,"2025-11-26T12:04:34.826Z","2025-11-26T12:04:34.826Z"
"cmifyixe205xk2o7gxyskk9hk","SUP-0128","Shantui DOZER-128","DOZER","Shantui","SHA439","BREAKDOWN","2025-10-13T12:04:34.686Z",3566,true,"2025-11-26T12:04:34.827Z","2025-11-26T12:04:34.827Z"
"cmifyixe405xl2o7gboe07dq3","SUP-0129","XCMG GRADER-129","GRADER","XCMG","XCM144","BREAKDOWN","2025-10-20T12:04:34.686Z",8853,true,"2025-11-26T12:04:34.828Z","2025-11-26T12:04:34.828Z"
"cmifyixe505xm2o7g5h5t61gv","SUP-0130","Caterpillar FUEL_TRUCK-130","FUEL_TRUCK","Caterpillar","CAT221","BREAKDOWN","2025-11-07T12:04:34.686Z",15304,true,"2025-11-26T12:04:34.829Z","2025-11-26T12:04:34.829Z"
"cmifyixe605xn2o7ghrppb383","SUP-0131","Volvo DOZER-131","DOZER","Volvo","VOL307","ACTIVE","2025-11-22T12:04:34.686Z",15983,true,"2025-11-26T12:04:34.831Z","2025-11-26T12:04:34.831Z"
"cmifyixe805xo2o7g6o314951","SUP-0132","XCMG FUEL_TRUCK-132","FUEL_TRUCK","XCMG","XCM335","BREAKDOWN","2025-10-22T12:04:34.686Z",13095,true,"2025-11-26T12:04:34.832Z","2025-11-26T12:04:34.832Z"
"cmifyixe905xp2o7gck6hbpbk","SUP-0133","XCMG FUEL_TRUCK-133","FUEL_TRUCK","XCMG","XCM276","BREAKDOWN","2025-11-13T12:04:34.686Z",8543,true,"2025-11-26T12:04:34.833Z","2025-11-26T12:04:34.833Z"
"cmifyixea05xq2o7gxp4tfhbd","SUP-0134","XCMG FUEL_TRUCK-134","FUEL_TRUCK","XCMG","XCM940","IDLE","2025-11-08T12:04:34.686Z",10504,true,"2025-11-26T12:04:34.835Z","2025-11-26T12:04:34.835Z"
"cmifyixeb05xr2o7gub5dlxjw","SUP-0135","Komatsu GRADER-135","GRADER","Komatsu","KOM327","BREAKDOWN","2025-10-18T12:04:34.686Z",10561,true,"2025-11-26T12:04:34.836Z","2025-11-26T12:04:34.836Z"
"cmifyixed05xs2o7g19z6zzui","SUP-0136","Komatsu DOZER-136","DOZER","Komatsu","KOM785","ACTIVE","2025-10-29T12:04:34.686Z",21249,true,"2025-11-26T12:04:34.837Z","2025-11-26T12:04:34.837Z"
"cmifyixee05xt2o7g47ew0ns4","SUP-0137","JCB FUEL_TRUCK-137","FUEL_TRUCK","JCB","JCB176","MAINTENANCE","2025-11-03T12:04:34.686Z",23527,true,"2025-11-26T12:04:34.839Z","2025-11-26T12:04:34.839Z"
"cmifyixef05xu2o7gtjwcne5j","SUP-0138","Volvo GRADER-138","GRADER","Volvo","VOL510","IDLE","2025-11-12T12:04:34.686Z",21434,true,"2025-11-26T12:04:34.840Z","2025-11-26T12:04:34.840Z"
"cmifyixeg05xv2o7gw8wet0om","SUP-0139","Shantui COMPACTOR-139","COMPACTOR","Shantui","SHA231","BREAKDOWN","2025-11-01T12:04:34.686Z",15968,true,"2025-11-26T12:04:34.841Z","2025-11-26T12:04:34.841Z"
"cmifyixei05xw2o7gmwpsb8qd","SUP-0140","XCMG FUEL_TRUCK-140","FUEL_TRUCK","XCMG","XCM985","ACTIVE","2025-10-20T12:04:34.686Z",25722,true,"2025-11-26T12:04:34.842Z","2025-11-26T12:04:34.842Z"
"cmifyixej05xx2o7g562kzq62","SUP-0141","Volvo WATER_TRUCK-141","WATER_TRUCK","Volvo","VOL456","IDLE","2025-11-02T12:04:34.686Z",10473,true,"2025-11-26T12:04:34.843Z","2025-11-26T12:04:34.843Z"
"cmifyixek05xy2o7g1j775fog","SUP-0142","XCMG GRADER-142","GRADER","XCMG","XCM593","ACTIVE","2025-11-02T12:04:34.686Z",11244,true,"2025-11-26T12:04:34.844Z","2025-11-26T12:04:34.844Z"
"cmifyixel05xz2o7gd7sb0mz0","SUP-0143","XCMG DOZER-143","DOZER","XCMG","XCM282","MAINTENANCE","2025-10-18T12:04:34.686Z",15351,true,"2025-11-26T12:04:34.845Z","2025-11-26T12:04:34.845Z"
"cmifyixem05y02o7gcbicjbot","SUP-0144","Caterpillar FUEL_TRUCK-144","FUEL_TRUCK","Caterpillar","CAT605","MAINTENANCE","2025-11-01T12:04:34.686Z",12649,true,"2025-11-26T12:04:34.846Z","2025-11-26T12:04:34.846Z"
"cmifyixen05y12o7gzmja0zbf","SUP-0145","Volvo WATER_TRUCK-145","WATER_TRUCK","Volvo","VOL889","BREAKDOWN","2025-10-20T12:04:34.686Z",6399,true,"2025-11-26T12:04:34.847Z","2025-11-26T12:04:34.847Z"
"cmifyixeo05y22o7gae2rlre2","SUP-0146","Shantui LIGHT_VEHICLE-146","LIGHT_VEHICLE","Shantui","SHA631","IDLE","2025-11-17T12:04:34.686Z",15279,true,"2025-11-26T12:04:34.848Z","2025-11-26T12:04:34.848Z"
"cmifyixep05y32o7gqlyripml","SUP-0147","Komatsu LIGHT_VEHICLE-147","LIGHT_VEHICLE","Komatsu","KOM382","BREAKDOWN","2025-11-02T12:04:34.686Z",3176,false,"2025-11-26T12:04:34.849Z","2025-11-26T12:04:34.849Z"
"cmifyixeq05y42o7gxdx6tium","SUP-0148","Volvo GRADER-148","GRADER","Volvo","VOL246","BREAKDOWN","2025-11-05T12:04:34.686Z",20536,true,"2025-11-26T12:04:34.850Z","2025-11-26T12:04:34.850Z"
"cmifyixer05y52o7grdfhka36","SUP-0149","JCB GRADER-149","GRADER","JCB","JCB113","IDLE","2025-10-15T12:04:34.686Z",25965,true,"2025-11-26T12:04:34.851Z","2025-11-26T12:04:34.851Z"
"cmifyixes05y62o7g7h7kkupd","SUP-0150","Shantui WATER_TRUCK-150","WATER_TRUCK","Shantui","SHA900","BREAKDOWN","2025-11-13T12:04:34.686Z",5759,true,"2025-11-26T12:04:34.852Z","2025-11-26T12:04:34.852Z"
"cmifyixet05y72o7go1lpv7r2","SUP-0151","Volvo COMPACTOR-151","COMPACTOR","Volvo","VOL472","IDLE","2025-11-01T12:04:34.686Z",5791,true,"2025-11-26T12:04:34.853Z","2025-11-26T12:04:34.853Z"
"cmifyixeu05y82o7g20119t13","SUP-0152","JCB GRADER-152","GRADER","JCB","JCB973","MAINTENANCE","2025-11-08T12:04:34.686Z",26008,true,"2025-11-26T12:04:34.854Z","2025-11-26T12:04:34.854Z"
"cmifyixev05y92o7gtw2kp4zf","SUP-0153","Shantui DOZER-153","DOZER","Shantui","SHA268","IDLE","2025-11-03T12:04:34.686Z",25039,false,"2025-11-26T12:04:34.855Z","2025-11-26T12:04:34.855Z"
"cmifyixew05ya2o7gmjj0t7hz","SUP-0154","Caterpillar LIGHT_VEHICLE-154","LIGHT_VEHICLE","Caterpillar","CAT948","IDLE","2025-10-24T12:04:34.686Z",25427,true,"2025-11-26T12:04:34.856Z","2025-11-26T12:04:34.856Z"
"cmifyixex05yb2o7g38znhqyu","SUP-0155","Komatsu GRADER-155","GRADER","Komatsu","KOM601","MAINTENANCE","2025-11-06T12:04:34.686Z",8912,true,"2025-11-26T12:04:34.858Z","2025-11-26T12:04:34.858Z"
"cmifyixey05yc2o7gbgj72beq","SUP-0156","JCB WATER_TRUCK-156","WATER_TRUCK","JCB","JCB424","IDLE","2025-11-12T12:04:34.686Z",2747,true,"2025-11-26T12:04:34.859Z","2025-11-26T12:04:34.859Z"
"cmifyixez05yd2o7gp7ui882m","SUP-0157","Shantui COMPACTOR-157","COMPACTOR","Shantui","SHA258","IDLE","2025-11-24T12:04:34.686Z",15224,true,"2025-11-26T12:04:34.860Z","2025-11-26T12:04:34.860Z"
"cmifyixf005ye2o7g5j3o7pg5","SUP-0158","JCB LIGHT_VEHICLE-158","LIGHT_VEHICLE","JCB","JCB397","IDLE","2025-11-11T12:04:34.686Z",5070,true,"2025-11-26T12:04:34.861Z","2025-11-26T12:04:34.861Z"
"cmifyixf105yf2o7gk8muliu3","SUP-0159","Caterpillar WATER_TRUCK-159","WATER_TRUCK","Caterpillar","CAT805","BREAKDOWN","2025-11-23T12:04:34.686Z",13044,true,"2025-11-26T12:04:34.862Z","2025-11-26T12:04:34.862Z"
"cmifyixf205yg2o7gngmdwvog","SUP-0160","Shantui COMPACTOR-160","COMPACTOR","Shantui","SHA920","ACTIVE","2025-11-23T12:04:34.686Z",2808,true,"2025-11-26T12:04:34.863Z","2025-11-26T12:04:34.863Z"
"cmifyixf305yh2o7gso81fpai","SUP-0161","Volvo LIGHT_VEHICLE-161","LIGHT_VEHICLE","Volvo","VOL112","IDLE","2025-10-20T12:04:34.686Z",20497,true,"2025-11-26T12:04:34.864Z","2025-11-26T12:04:34.864Z"
"cmifyixf505yi2o7ge9mv9uuo","SUP-0162","JCB DOZER-162","DOZER","JCB","JCB743","BREAKDOWN","2025-11-12T12:04:34.686Z",13833,true,"2025-11-26T12:04:34.865Z","2025-11-26T12:04:34.865Z"
"cmifyixf605yj2o7gs4pyg0bm","SUP-0163","JCB LIGHT_VEHICLE-163","LIGHT_VEHICLE","JCB","JCB691","BREAKDOWN","2025-11-03T12:04:34.686Z",15395,true,"2025-11-26T12:04:34.866Z","2025-11-26T12:04:34.866Z"
"cmifyixf705yk2o7g2htv10vx","SUP-0164","Komatsu COMPACTOR-164","COMPACTOR","Komatsu","KOM791","ACTIVE","2025-10-26T12:04:34.686Z",3182,true,"2025-11-26T12:04:34.867Z","2025-11-26T12:04:34.867Z"
"cmifyixf805yl2o7gvi074oui","SUP-0165","Volvo COMPACTOR-165","COMPACTOR","Volvo","VOL674","ACTIVE","2025-11-10T12:04:34.686Z",22727,true,"2025-11-26T12:04:34.869Z","2025-11-26T12:04:34.869Z"
"cmifyixf905ym2o7gkoonrx2r","SUP-0166","Caterpillar DOZER-166","DOZER","Caterpillar","CAT409","MAINTENANCE","2025-11-11T12:04:34.686Z",10852,true,"2025-11-26T12:04:34.870Z","2025-11-26T12:04:34.870Z"
"cmifyixfb05yn2o7g3l0i3jey","SUP-0167","Komatsu WATER_TRUCK-167","WATER_TRUCK","Komatsu","KOM732","MAINTENANCE","2025-10-21T12:04:34.686Z",13270,true,"2025-11-26T12:04:34.871Z","2025-11-26T12:04:34.871Z"
"cmifyixfc05yo2o7g4uku7vjr","SUP-0168","Volvo GRADER-168","GRADER","Volvo","VOL270","MAINTENANCE","2025-11-03T12:04:34.686Z",5198,true,"2025-11-26T12:04:34.872Z","2025-11-26T12:04:34.872Z"
"cmifyixfd05yp2o7geyntgiy1","SUP-0169","XCMG DOZER-169","DOZER","XCMG","XCM288","BREAKDOWN","2025-11-17T12:04:34.686Z",10957,true,"2025-11-26T12:04:34.873Z","2025-11-26T12:04:34.873Z"
"cmifyixfe05yq2o7grrf33a0b","SUP-0170","JCB FUEL_TRUCK-170","FUEL_TRUCK","JCB","JCB549","IDLE","2025-11-14T12:04:34.686Z",25161,true,"2025-11-26T12:04:34.875Z","2025-11-26T12:04:34.875Z"
"cmifyixff05yr2o7gsvn4qhfe","SUP-0171","Komatsu DOZER-171","DOZER","Komatsu","KOM839","IDLE","2025-10-20T12:04:34.686Z",15971,true,"2025-11-26T12:04:34.876Z","2025-11-26T12:04:34.876Z"
"cmifyixfg05ys2o7ga0jp7b6y","SUP-0172","Shantui FUEL_TRUCK-172","FUEL_TRUCK","Shantui","SHA356","IDLE","2025-10-31T12:04:34.686Z",20526,true,"2025-11-26T12:04:34.877Z","2025-11-26T12:04:34.877Z"
"cmifyixfh05yt2o7gqp7o32ya","SUP-0173","XCMG COMPACTOR-173","COMPACTOR","XCMG","XCM426","IDLE","2025-10-28T12:04:34.686Z",15341,true,"2025-11-26T12:04:34.878Z","2025-11-26T12:04:34.878Z"
"cmifyixfi05yu2o7gcfu2xign","SUP-0174","Komatsu COMPACTOR-174","COMPACTOR","Komatsu","KOM774","MAINTENANCE","2025-10-22T12:04:34.686Z",15545,true,"2025-11-26T12:04:34.879Z","2025-11-26T12:04:34.879Z"
"cmifyixfj05yv2o7gd8qhttgd","SUP-0175","Caterpillar GRADER-175","GRADER","Caterpillar","CAT747","IDLE","2025-11-06T12:04:34.686Z",5397,true,"2025-11-26T12:04:34.880Z","2025-11-26T12:04:34.880Z"
"cmifyixfk05yw2o7gl8o07n19","SUP-0176","Caterpillar WATER_TRUCK-176","WATER_TRUCK","Caterpillar","CAT907","IDLE","2025-11-16T12:04:34.686Z",21012,true,"2025-11-26T12:04:34.881Z","2025-11-26T12:04:34.881Z"
"cmifyixfl05yx2o7gv85ytf5m","SUP-0177","JCB LIGHT_VEHICLE-177","LIGHT_VEHICLE","JCB","JCB696","ACTIVE","2025-11-24T12:04:34.686Z",23147,true,"2025-11-26T12:04:34.882Z","2025-11-26T12:04:34.882Z"
"cmifyixfm05yy2o7g4oeocqib","SUP-0178","Shantui FUEL_TRUCK-178","FUEL_TRUCK","Shantui","SHA558","BREAKDOWN","2025-10-14T12:04:34.686Z",15050,false,"2025-11-26T12:04:34.883Z","2025-11-26T12:04:34.883Z"
"cmifyixfn05yz2o7gvyy2bkke","SUP-0179","Shantui LIGHT_VEHICLE-179","LIGHT_VEHICLE","Shantui","SHA975","BREAKDOWN","2025-10-13T12:04:34.686Z",10476,true,"2025-11-26T12:04:34.884Z","2025-11-26T12:04:34.884Z"
"cmifyixfo05z02o7g3b8fapwf","SUP-0180","Volvo WATER_TRUCK-180","WATER_TRUCK","Volvo","VOL690","MAINTENANCE","2025-10-19T12:04:34.686Z",2576,true,"2025-11-26T12:04:34.885Z","2025-11-26T12:04:34.885Z"
"cmifyixfp05z12o7g5epy8g0s","SUP-0181","XCMG LIGHT_VEHICLE-181","LIGHT_VEHICLE","XCMG","XCM750","MAINTENANCE","2025-10-25T12:04:34.686Z",16333,true,"2025-11-26T12:04:34.886Z","2025-11-26T12:04:34.886Z"
"cmifyixfr05z22o7gu0uesw1y","SUP-0182","Volvo GRADER-182","GRADER","Volvo","VOL202","ACTIVE","2025-11-05T12:04:34.686Z",10045,true,"2025-11-26T12:04:34.887Z","2025-11-26T12:04:34.887Z"
"cmifyixfs05z32o7glep01bgr","SUP-0183","Shantui FUEL_TRUCK-183","FUEL_TRUCK","Shantui","SHA271","BREAKDOWN","2025-10-13T12:04:34.686Z",18042,true,"2025-11-26T12:04:34.888Z","2025-11-26T12:04:34.888Z"
"cmifyixft05z42o7go0g0k1dh","SUP-0184","Caterpillar GRADER-184","GRADER","Caterpillar","CAT891","ACTIVE","2025-10-27T12:04:34.686Z",2511,true,"2025-11-26T12:04:34.889Z","2025-11-26T12:04:34.889Z"
"cmifyixfu05z52o7gjauc4wrk","SUP-0185","Caterpillar COMPACTOR-185","COMPACTOR","Caterpillar","CAT276","BREAKDOWN","2025-11-17T12:04:34.686Z",17875,true,"2025-11-26T12:04:34.890Z","2025-11-26T12:04:34.890Z"
"cmifyixfv05z62o7gloadnl5y","SUP-0186","Shantui WATER_TRUCK-186","WATER_TRUCK","Shantui","SHA609","MAINTENANCE","2025-11-07T12:04:34.686Z",8230,true,"2025-11-26T12:04:34.891Z","2025-11-26T12:04:34.891Z"
"cmifyixfw05z72o7g8f6esu5j","SUP-0187","Volvo GRADER-187","GRADER","Volvo","VOL930","BREAKDOWN","2025-10-31T12:04:34.686Z",7842,true,"2025-11-26T12:04:34.892Z","2025-11-26T12:04:34.892Z"
"cmifyixfx05z82o7g8x7g4ygw","SUP-0188","Komatsu DOZER-188","DOZER","Komatsu","KOM613","IDLE","2025-10-16T12:04:34.686Z",16498,true,"2025-11-26T12:04:34.893Z","2025-11-26T12:04:34.893Z"
"cmifyixfy05z92o7gtkkpzorh","SUP-0189","Komatsu WATER_TRUCK-189","WATER_TRUCK","Komatsu","KOM545","IDLE","2025-10-31T12:04:34.686Z",17920,true,"2025-11-26T12:04:34.894Z","2025-11-26T12:04:34.894Z"
"cmifyixfz05za2o7gtjcy4s0e","SUP-0190","XCMG COMPACTOR-190","COMPACTOR","XCMG","XCM479","BREAKDOWN","2025-11-04T12:04:34.686Z",8065,true,"2025-11-26T12:04:34.895Z","2025-11-26T12:04:34.895Z"
"cmifyixg005zb2o7gn42c3jxz","SUP-0191","JCB FUEL_TRUCK-191","FUEL_TRUCK","JCB","JCB892","MAINTENANCE","2025-11-09T12:04:34.686Z",26263,true,"2025-11-26T12:04:34.896Z","2025-11-26T12:04:34.896Z"
"cmifyixg105zc2o7gptv31zxj","SUP-0192","Komatsu FUEL_TRUCK-192","FUEL_TRUCK","Komatsu","KOM421","IDLE","2025-11-16T12:04:34.686Z",8367,true,"2025-11-26T12:04:34.897Z","2025-11-26T12:04:34.897Z"
"cmifyixg205zd2o7g603c9zsy","SUP-0193","JCB DOZER-193","DOZER","JCB","JCB741","BREAKDOWN","2025-11-20T12:04:34.686Z",7598,false,"2025-11-26T12:04:34.898Z","2025-11-26T12:04:34.898Z"
"cmifyixg305ze2o7gt3f75j2e","SUP-0194","JCB COMPACTOR-194","COMPACTOR","JCB","JCB476","ACTIVE","2025-11-26T12:04:34.686Z",10613,true,"2025-11-26T12:04:34.899Z","2025-11-26T12:04:34.899Z"
"cmifyixg405zf2o7gi2razupf","SUP-0195","JCB DOZER-195","DOZER","JCB","JCB257","MAINTENANCE","2025-11-14T12:04:34.686Z",8049,true,"2025-11-26T12:04:34.900Z","2025-11-26T12:04:34.900Z"
"cmifyixg505zg2o7gjwch5pr7","SUP-0196","XCMG LIGHT_VEHICLE-196","LIGHT_VEHICLE","XCMG","XCM974","IDLE","2025-11-08T12:04:34.686Z",17515,true,"2025-11-26T12:04:34.901Z","2025-11-26T12:04:34.901Z"
"cmifyixg605zh2o7gsieg3ous","SUP-0197","Komatsu COMPACTOR-197","COMPACTOR","Komatsu","KOM721","MAINTENANCE","2025-11-10T12:04:34.686Z",15030,true,"2025-11-26T12:04:34.902Z","2025-11-26T12:04:34.902Z"
"cmifyixg705zi2o7ggmp2mq4a","SUP-0198","JCB LIGHT_VEHICLE-198","LIGHT_VEHICLE","JCB","JCB608","ACTIVE","2025-11-09T12:04:34.686Z",12912,true,"2025-11-26T12:04:34.904Z","2025-11-26T12:04:34.904Z"
"cmifyixg805zj2o7gifowzjm9","SUP-0199","XCMG COMPACTOR-199","COMPACTOR","XCMG","XCM809","IDLE","2025-11-21T12:04:34.686Z",23840,true,"2025-11-26T12:04:34.905Z","2025-11-26T12:04:34.905Z"
"cmifyixga05zk2o7gfufivm1t","SUP-0200","Volvo LIGHT_VEHICLE-200","LIGHT_VEHICLE","Volvo","VOL298","MAINTENANCE","2025-11-08T12:04:34.686Z",15502,false,"2025-11-26T12:04:34.906Z","2025-11-26T12:04:34.906Z"
"cmifyixgb05zl2o7gc6ik8s05","SUP-0201","Volvo GRADER-201","GRADER","Volvo","VOL985","MAINTENANCE","2025-11-19T12:04:34.686Z",20715,true,"2025-11-26T12:04:34.907Z","2025-11-26T12:04:34.907Z"
"cmifyixgc05zm2o7gyjhlys32","SUP-0202","Volvo WATER_TRUCK-202","WATER_TRUCK","Volvo","VOL504","MAINTENANCE","2025-10-18T12:04:34.686Z",18389,false,"2025-11-26T12:04:34.908Z","2025-11-26T12:04:34.908Z"
"cmifyixgd05zn2o7gpaeemxd1","SUP-0203","JCB DOZER-203","DOZER","JCB","JCB124","MAINTENANCE","2025-10-29T12:04:34.686Z",25890,true,"2025-11-26T12:04:34.909Z","2025-11-26T12:04:34.909Z"
"cmifyixge05zo2o7gmh4zfpnf","SUP-0204","Caterpillar WATER_TRUCK-204","WATER_TRUCK","Caterpillar","CAT622","IDLE","2025-11-21T12:04:34.686Z",15196,true,"2025-11-26T12:04:34.910Z","2025-11-26T12:04:34.910Z"
"cmifyixgf05zp2o7gqs48fe2r","SUP-0205","Komatsu FUEL_TRUCK-205","FUEL_TRUCK","Komatsu","KOM790","MAINTENANCE","2025-10-20T12:04:34.686Z",16477,true,"2025-11-26T12:04:34.911Z","2025-11-26T12:04:34.911Z"
"cmifyixgg05zq2o7g06kbjdv7","SUP-0206","JCB GRADER-206","GRADER","JCB","JCB975","ACTIVE","2025-10-28T12:04:34.686Z",25908,true,"2025-11-26T12:04:34.912Z","2025-11-26T12:04:34.912Z"
"cmifyixgh05zr2o7g6md55xdt","SUP-0207","Volvo DOZER-207","DOZER","Volvo","VOL174","BREAKDOWN","2025-11-05T12:04:34.686Z",3276,true,"2025-11-26T12:04:34.913Z","2025-11-26T12:04:34.913Z"
"cmifyixgi05zs2o7gpfp8d4na","SUP-0208","XCMG WATER_TRUCK-208","WATER_TRUCK","XCMG","XCM760","BREAKDOWN","2025-10-20T12:04:34.686Z",11171,true,"2025-11-26T12:04:34.914Z","2025-11-26T12:04:34.914Z"
"cmifyixgj05zt2o7g0oimvksu","SUP-0209","Volvo DOZER-209","DOZER","Volvo","VOL785","ACTIVE","2025-11-10T12:04:34.686Z",5085,true,"2025-11-26T12:04:34.915Z","2025-11-26T12:04:34.915Z"
"cmifyixgk05zu2o7g5wl21oa2","SUP-0210","JCB DOZER-210","DOZER","JCB","JCB246","ACTIVE","2025-11-13T12:04:34.686Z",6024,true,"2025-11-26T12:04:34.916Z","2025-11-26T12:04:34.916Z"
"cmifyixgl05zv2o7gfryr96l5","SUP-0211","JCB FUEL_TRUCK-211","FUEL_TRUCK","JCB","JCB403","IDLE","2025-11-07T12:04:34.686Z",12604,true,"2025-11-26T12:04:34.917Z","2025-11-26T12:04:34.917Z"
"cmifyixgm05zw2o7g4radccva","SUP-0212","Volvo DOZER-212","DOZER","Volvo","VOL738","MAINTENANCE","2025-11-09T12:04:34.686Z",5978,true,"2025-11-26T12:04:34.918Z","2025-11-26T12:04:34.918Z"
"cmifyixgn05zx2o7gwn9n4q6r","SUP-0213","Shantui FUEL_TRUCK-213","FUEL_TRUCK","Shantui","SHA343","BREAKDOWN","2025-11-22T12:04:34.686Z",6215,true,"2025-11-26T12:04:34.919Z","2025-11-26T12:04:34.919Z"
"cmifyixgo05zy2o7gdrcc0etv","SUP-0214","JCB LIGHT_VEHICLE-214","LIGHT_VEHICLE","JCB","JCB451","IDLE","2025-10-17T12:04:34.686Z",3340,true,"2025-11-26T12:04:34.920Z","2025-11-26T12:04:34.920Z"
"cmifyixgp05zz2o7gn7a6wy7p","SUP-0215","XCMG DOZER-215","DOZER","XCMG","XCM329","BREAKDOWN","2025-11-10T12:04:34.686Z",26490,true,"2025-11-26T12:04:34.921Z","2025-11-26T12:04:34.921Z"
"cmifyixgq06002o7ghnxdz156","SUP-0216","Shantui DOZER-216","DOZER","Shantui","SHA290","ACTIVE","2025-11-08T12:04:34.686Z",11240,true,"2025-11-26T12:04:34.922Z","2025-11-26T12:04:34.922Z"
"cmifyixgr06012o7gleds3y6l","SUP-0217","Caterpillar GRADER-217","GRADER","Caterpillar","CAT109","ACTIVE","2025-11-14T12:04:34.686Z",12559,true,"2025-11-26T12:04:34.923Z","2025-11-26T12:04:34.923Z"
