"id","code","name","miningSiteId","excavatorId","isActive","maxQueueSize","latitude","longitude","coalSeam","coalQuality","createdAt","updatedAt"
"cmifyitqp01582o7ged2nzpwy","LP-0142","Loading Point 142","cmifyit8r00mv2o7gaj7onlzy",,true,5,-4.99958228546105,119.2389260791528,"Seam-A2","{""sulfur"":0.7458668193277829,""calorie"":5633.662834158794,""moisture"":17.76560021002526,""ash_content"":7.46505315285826}","2025-11-26T12:04:30.097Z","2025-11-26T12:04:30.097Z"
"cmifyitqq015a2o7gk5aa92sl","LP-0143","Loading Point 143","cmifyit8w00n02o7gsqznreun",,true,8,-4.215012777230872,116.421866547569,"Seam-A2","{""sulfur"":0.627353611094326,""calorie"":5042.501761371111,""moisture"":11.3140252684499,""ash_content"":7.067115810503699}","2025-11-26T12:04:30.099Z","2025-11-26T12:04:30.099Z"
"cmifyitqs015c2o7g3zx3njms","LP-0144","Loading Point 144","cmifyit9300n62o7goa8lxcn7",,true,8,-5.449199380619413,118.2637254593063,"Seam-C2","{""sulfur"":0.6845600096622695,""calorie"":4957.035717878378,""moisture"":11.43106024448759,""ash_content"":7.626455242615794}","2025-11-26T12:04:30.100Z","2025-11-26T12:04:30.100Z"
"cmifyitqt015e2o7gpzydboab","LP-0145","Loading Point 145","cmifyit9a00nd2o7groops541",,true,4,-4.833930477753662,119.3356080704034,"Seam-A1","{""sulfur"":0.456409008075445,""calorie"":5398.1958360563,""moisture"":19.87638471275923,""ash_content"":5.705161797996441}","2025-11-26T12:04:30.102Z","2025-11-26T12:04:30.102Z"
"cmifyitqv015g2o7gcma72hr7","LP-0146","Loading Point 146","cmifyit9b00ne2o7giydu2uh9",,true,5,-5.408668681549838,117.7720305102385,"Seam-A1","{""sulfur"":0.3001701503581295,""calorie"":5648.629207604068,""moisture"":15.94164802300698,""ash_content"":10.86262440525211}","2025-11-26T12:04:30.103Z","2025-11-26T12:04:30.103Z"
"cmifyitqx015i2o7gx0vp7dr5","LP-0147","Loading Point 147","cmifyit9u00nv2o7givwkaffz",,true,5,-3.766980386893465,119.3804859395443,"Seam-A1","{""sulfur"":0.2140288581365614,""calorie"":4771.557327494301,""moisture"":13.42442080540013,""ash_content"":8.396501201679882}","2025-11-26T12:04:30.105Z","2025-11-26T12:04:30.105Z"
"cmifyitqz015k2o7gjc0mkcu8","LP-0148","Loading Point 148","cmifyit9w00nx2o7gt19901pc",,true,9,-5.366388943817941,116.2097790501878,"Seam-D","{""sulfur"":0.6449114914377017,""calorie"":5407.765029271175,""moisture"":19.42501462515801,""ash_content"":6.790474107022396}","2025-11-26T12:04:30.107Z","2025-11-26T12:04:30.107Z"
"cmifyitr0015m2o7gh6xudi4u","LP-0149","Loading Point 149","cmifyita600o62o7g2cq1xsi7",,true,5,-3.613729943944457,116.6816131098334,"Seam-B1","{""sulfur"":0.2553325527392095,""calorie"":5093.40686868512,""moisture"":9.263788714546436,""ash_content"":6.828725174166909}","2025-11-26T12:04:30.109Z","2025-11-26T12:04:30.109Z"
"cmifyitr2015o2o7gd8163d4v","LP-0150","Loading Point 150","cmifyitac00ob2o7gwrzs389o",,true,9,-3.225836125390961,115.4412071215893,"Seam-C1","{""sulfur"":0.3058792403950957,""calorie"":4658.230165714148,""moisture"":9.95979947175327,""ash_content"":5.139642273106224}","2025-11-26T12:04:30.110Z","2025-11-26T12:04:30.110Z"
"cmifyitr3015q2o7gnvbbig0i","LP-0151","Loading Point 151","cmifyitad00oc2o7g8rq2z36g",,true,6,-5.088574392290155,115.2925424062907,"Seam-A1","{""sulfur"":0.7773329800602957,""calorie"":5056.01306162781,""moisture"":14.88241509197311,""ash_content"":9.976288760451949}","2025-11-26T12:04:30.111Z","2025-11-26T12:04:30.111Z"
"cmifyitr5015s2o7gsyw23rci","LP-0152","Loading Point 152","cmifyitak00oj2o7gag75khdo",,true,6,-3.68449413593689,115.9331524100214,"Seam-C1","{""sulfur"":0.3040261036465193,""calorie"":5821.315787021182,""moisture"":18.14312948907701,""ash_content"":8.826277667661964}","2025-11-26T12:04:30.113Z","2025-11-26T12:04:30.113Z"
"cmifyitr6015u2o7g8olea0r9","LP-0153","Loading Point 153","cmifyitam00ol2o7g94vhyq2v",,true,8,-3.461694930125879,116.30160337578,"Seam-D","{""sulfur"":0.7579826756137227,""calorie"":5893.887975480499,""moisture"":14.94363870466065,""ash_content"":5.806405269646566}","2025-11-26T12:04:30.114Z","2025-11-26T12:04:30.114Z"
"cmifyitr8015w2o7g4cqccndm","LP-0154","Loading Point 154","cmifyitb000oy2o7g0euthij5",,true,9,-4.79556252371883,117.2015575890626,"Seam-D","{""sulfur"":0.7760027075825162,""calorie"":4837.48385249611,""moisture"":12.78129555000252,""ash_content"":6.14833981366669}","2025-11-26T12:04:30.116Z","2025-11-26T12:04:30.116Z"
"cmifyitr9015y2o7g2dtvm037","LP-0155","Loading Point 155","cmifyitbj00pf2o7gxjt0muxu",,true,3,-3.952862230015471,116.0814303699346,"Seam-C1","{""sulfur"":0.4713612380463156,""calorie"":4618.130792868932,""moisture"":11.13823354550573,""ash_content"":7.553869050777386}","2025-11-26T12:04:30.118Z","2025-11-26T12:04:30.118Z"
"cmifyitrb01602o7g4zu1zz6o","LP-0156","Loading Point 156","cmifyitbm00pi2o7gb613qz99",,true,7,-4.750495443433741,117.8923023725583,"Seam-A1","{""sulfur"":0.5451850475651229,""calorie"":5078.831877303127,""moisture"":18.26638241915349,""ash_content"":5.536737888347723}","2025-11-26T12:04:30.119Z","2025-11-26T12:04:30.119Z"
"cmifyitrc01622o7gioqgdben","LP-0157","Loading Point 157","cmifyitbq00pl2o7gwxuk47do",,true,4,-5.143265214518597,115.8546621768877,"Seam-C1","{""sulfur"":0.7686408233400825,""calorie"":5703.740771119145,""moisture"":19.92412548020632,""ash_content"":10.53787566529942}","2025-11-26T12:04:30.121Z","2025-11-26T12:04:30.121Z"
"cmifyitre01642o7gd256egsb","LP-0158","Loading Point 158","cmifyitc800q22o7gd1ayg9hd",,true,4,-5.478366853833075,119.7007269025276,"Seam-A2","{""sulfur"":0.4496157130806568,""calorie"":4598.715006999676,""moisture"":8.728518744298045,""ash_content"":11.20409755263275}","2025-11-26T12:04:30.122Z","2025-11-26T12:04:30.122Z"
"cmifyitrf01662o7gjvgjft9n","LP-0159","Loading Point 159","cmifyitc900q32o7gez7uphpf",,true,5,-4.869289637436022,115.6662767242555,"Seam-B2","{""sulfur"":0.433984476217245,""calorie"":5468.504209191916,""moisture"":11.38948800555475,""ash_content"":11.56442675078901}","2025-11-26T12:04:30.124Z","2025-11-26T12:04:30.124Z"
"cmifyitrh01682o7gab5a25md","LP-0160","Loading Point 160","cmifyitcb00q52o7gtn7hsmye",,true,8,-4.848905938042969,117.5433916278065,"Seam-C1","{""sulfur"":0.5928547723339995,""calorie"":4859.686924731298,""moisture"":14.23337716778653,""ash_content"":6.675356863956221}","2025-11-26T12:04:30.125Z","2025-11-26T12:04:30.125Z"
"cmifyitri016a2o7ggu3dmbbr","LP-0161","Loading Point 161","cmifyitce00q82o7g101pl06v",,true,6,-5.047470914938412,116.8720885085222,"Seam-B1","{""sulfur"":0.2746890212685277,""calorie"":5944.817555546965,""moisture"":8.830148455990596,""ash_content"":10.8292097455634}","2025-11-26T12:04:30.126Z","2025-11-26T12:04:30.126Z"
"cmifyitrj016c2o7gty5x8sh5","LP-0162","Loading Point 162","cmifyitco00qh2o7gis2howrr",,false,8,-3.803085681786267,119.1110644348257,"Seam-D","{""sulfur"":0.7297489604041105,""calorie"":5484.59556315297,""moisture"":15.95374433131517,""ash_content"":4.416691090467395}","2025-11-26T12:04:30.128Z","2025-11-26T12:04:30.128Z"
"cmifyitrk016e2o7gwz4qrhjf","LP-0163","Loading Point 163","cmifyitct00qm2o7gddrt183t",,true,5,-4.94086569597505,118.5604133908592,"Seam-A1","{""sulfur"":0.5063171590110628,""calorie"":5192.505442960901,""moisture"":15.9655665256965,""ash_content"":9.883984380117289}","2025-11-26T12:04:30.129Z","2025-11-26T12:04:30.129Z"
"cmifyitrm016g2o7grk7thk64","LP-0164","Loading Point 164","cmifyitcw00qo2o7gtejbvd9q",,false,4,-2.816921856110413,119.3388566004418,"Seam-D","{""sulfur"":0.5944423087525212,""calorie"":4633.519776613214,""moisture"":16.43553953270721,""ash_content"":8.59480043076432}","2025-11-26T12:04:30.130Z","2025-11-26T12:04:30.130Z"
"cmifyitrn016i2o7gxxtgjpzn","LP-0165","Loading Point 165","cmifyitcy00qq2o7gvznuqdlu",,true,7,-3.691529602666973,118.4172084160092,"Seam-A2","{""sulfur"":0.2890886051742976,""calorie"":5298.038690818678,""moisture"":13.05894532324473,""ash_content"":6.632633104389505}","2025-11-26T12:04:30.131Z","2025-11-26T12:04:30.131Z"
"cmifyitro016k2o7gv7xloxj4","LP-0166","Loading Point 166","cmifyitd400qv2o7ghnlwpvoy",,true,3,-4.270528261352504,118.1717307896063,"Seam-C1","{""sulfur"":0.3553022277905001,""calorie"":4503.671617869336,""moisture"":12.94512150021315,""ash_content"":8.670113613175024}","2025-11-26T12:04:30.133Z","2025-11-26T12:04:30.133Z"
"cmifyitrq016m2o7guhnrj0fx","LP-0167","Loading Point 167","cmifyitdf00r62o7gnois6hwf",,true,4,-4.40140639500091,115.4981977846963,"Seam-C2","{""sulfur"":0.3123978277613718,""calorie"":5054.552617665699,""moisture"":8.061357278749249,""ash_content"":11.68751089178078}","2025-11-26T12:04:30.134Z","2025-11-26T12:04:30.134Z"
"cmifyitrr016o2o7gqpvjfhc0","LP-0168","Loading Point 168","cmifyitdi00r82o7gnxvofm2o",,true,3,-4.924258329577586,118.818853572485,"Seam-C1","{""sulfur"":0.7593111848815202,""calorie"":5551.054319519494,""moisture"":18.56999698419902,""ash_content"":7.996366967204532}","2025-11-26T12:04:30.136Z","2025-11-26T12:04:30.136Z"
"cmifyitrt016q2o7gozie3zcp","LP-0169","Loading Point 169","cmifyitdo00re2o7g3v33w4zn",,true,9,-2.914223469634392,119.6494088332744,"Seam-C2","{""sulfur"":0.6978211276161665,""calorie"":5361.131405603988,""moisture"":10.7294180080885,""ash_content"":8.631370310578973}","2025-11-26T12:04:30.137Z","2025-11-26T12:04:30.137Z"
"cmifyitru016s2o7gtnldxl72","LP-0170","Loading Point 170","cmifyitdq00rg2o7gcm9wynp0",,true,5,-4.621526590715958,115.5123021181558,"Seam-C2","{""sulfur"":0.59115949607009,""calorie"":4940.426734894792,""moisture"":19.50659602380859,""ash_content"":10.39153979059202}","2025-11-26T12:04:30.139Z","2025-11-26T12:04:30.139Z"
"cmifyitrw016u2o7g3z28bfl2","LP-0171","Loading Point 171","cmifyitdr00rh2o7gx3qft5uk",,true,7,-4.52328269095335,118.3081369193932,"Seam-A1","{""sulfur"":0.3808886034439898,""calorie"":5217.092339041861,""moisture"":13.53886312780216,""ash_content"":10.41575869680238}","2025-11-26T12:04:30.140Z","2025-11-26T12:04:30.140Z"
"cmifyitrx016w2o7glkjqj42m","LP-0172","Loading Point 172","cmifyitdu00rk2o7gmd6hoywa",,true,4,-3.157154492958271,118.1399442412987,"Seam-B2","{""sulfur"":0.438599512017017,""calorie"":4692.002044925796,""moisture"":13.5260352510073,""ash_content"":9.515596504675903}","2025-11-26T12:04:30.142Z","2025-11-26T12:04:30.142Z"
"cmifyitrz016y2o7gbobgna5w","LP-0173","Loading Point 173","cmifyitdv00rl2o7goql5o1zn",,true,4,-2.587204335239775,119.8555956418695,"Seam-D","{""sulfur"":0.5122071808757072,""calorie"":5109.536723246182,""moisture"":15.61734729303934,""ash_content"":5.468842217959907}","2025-11-26T12:04:30.143Z","2025-11-26T12:04:30.143Z"
"cmifyits001702o7gkzyrd5ce","LP-0174","Loading Point 174","cmifyitdy00rn2o7gyoglwmw2",,true,9,-4.619626330794918,119.7558367410614,"Seam-B1","{""sulfur"":0.6665062318594042,""calorie"":4658.357994140331,""moisture"":12.07560384069641,""ash_content"":4.158125187303961}","2025-11-26T12:04:30.144Z","2025-11-26T12:04:30.144Z"
"cmifyits101722o7gdpyh8iu2","LP-0175","Loading Point 175","cmifyite400rt2o7gi54z38jf",,true,6,-3.663836867129013,115.798014814148,"Seam-C1","{""sulfur"":0.3951205275858699,""calorie"":5088.447170553227,""moisture"":11.53741257110877,""ash_content"":8.17376735416371}","2025-11-26T12:04:30.146Z","2025-11-26T12:04:30.146Z"
"cmifyits301742o7g3geqfa60","LP-0176","Loading Point 176","cmifyitec00s12o7gydc7fq3n",,true,6,-4.125706690580306,117.8105935315605,"Seam-A1","{""sulfur"":0.2242535608247635,""calorie"":5380.307796070409,""moisture"":14.37642231564554,""ash_content"":10.22096096895584}","2025-11-26T12:04:30.147Z","2025-11-26T12:04:30.147Z"
"cmifyits401762o7gx2z0ofod","LP-0177","Loading Point 177","cmifyiten00sb2o7g4rf6je0n",,true,6,-3.628722307419077,119.6040749607157,"Seam-C2","{""sulfur"":0.5207916224012374,""calorie"":5404.809706358998,""moisture"":8.601137251869105,""ash_content"":11.04704930300894}","2025-11-26T12:04:30.149Z","2025-11-26T12:04:30.149Z"
"cmifyits501782o7ggvw5jqtm","LP-0178","Loading Point 178","cmifyites00sf2o7ga8k3q59x",,true,7,-3.49150950314704,117.3305477647593,"Seam-A2","{""sulfur"":0.2017544137210996,""calorie"":5587.996936962481,""moisture"":19.09449221728506,""ash_content"":10.07363350277359}","2025-11-26T12:04:30.150Z","2025-11-26T12:04:30.150Z"
"cmifyits7017a2o7g56we7q2u","LP-0179","Loading Point 179","cmifyitev00si2o7gkat5l02x",,true,6,-4.548183077852486,119.4916000453691,"Seam-C1","{""sulfur"":0.3431147259159545,""calorie"":4560.032897403724,""moisture"":9.89440742753138,""ash_content"":10.59643791759233}","2025-11-26T12:04:30.151Z","2025-11-26T12:04:30.151Z"
"cmifyits8017c2o7gzz1xjxlx","LP-0180","Loading Point 180","cmifyitew00sj2o7gg51pxxs7",,true,6,-4.224202142940803,119.0352248343606,"Seam-A1","{""sulfur"":0.5522354272270151,""calorie"":4560.674660693642,""moisture"":11.77277579053517,""ash_content"":9.25969763027366}","2025-11-26T12:04:30.153Z","2025-11-26T12:04:30.153Z"
"cmifyitsa017e2o7g2jy5sezg","LP-0181","Loading Point 181","cmifyitf600ss2o7gxtpkswrr",,true,3,-4.060970672094247,118.9654888627677,"Seam-A1","{""sulfur"":0.3288920035381078,""calorie"":5821.391087564723,""moisture"":9.937463424547072,""ash_content"":4.205967845812459}","2025-11-26T12:04:30.154Z","2025-11-26T12:04:30.154Z"
"cmifyitsb017g2o7glg5j0wm3","LP-0182","Loading Point 182","cmifyitf700st2o7gqbxb40c3",,true,7,-3.867346793076261,115.7613102624957,"Seam-B1","{""sulfur"":0.2492928813404491,""calorie"":4974.555207813554,""moisture"":17.82157840828021,""ash_content"":5.361636227688447}","2025-11-26T12:04:30.156Z","2025-11-26T12:04:30.156Z"
"cmifyitsd017i2o7gv7uqj01y","LP-0183","Loading Point 183","cmifyitf900sv2o7gebfypzh0",,true,6,-4.544481774866881,117.0319475477288,"Seam-C1","{""sulfur"":0.3675375987363622,""calorie"":5666.717183803312,""moisture"":17.83090177451349,""ash_content"":11.21082833533431}","2025-11-26T12:04:30.157Z","2025-11-26T12:04:30.157Z"
"cmifyitse017k2o7gogq1waw3","LP-0184","Loading Point 184","cmifyitfe00sz2o7gqopfwarn",,true,8,-3.819128248875943,118.2440800199398,"Seam-C1","{""sulfur"":0.4787943684262083,""calorie"":5018.10981880659,""moisture"":17.73244672985884,""ash_content"":11.20714481993486}","2025-11-26T12:04:30.158Z","2025-11-26T12:04:30.158Z"
"cmifyitsg017m2o7gm3taw9wk","LP-0185","Loading Point 185","cmifyitfk00t52o7ggqdavz7o",,false,4,-3.344250786461109,119.6092934200788,"Seam-C1","{""sulfur"":0.5555403608164007,""calorie"":5399.371799282118,""moisture"":17.27022054873232,""ash_content"":8.269723434747366}","2025-11-26T12:04:30.160Z","2025-11-26T12:04:30.160Z"
"cmifyitsh017o2o7g3dhsmqcp","LP-0186","Loading Point 186","cmifyitfn00t82o7ge257vm45",,true,4,-4.442032529443498,118.0406539263612,"Seam-C1","{""sulfur"":0.2044528157570253,""calorie"":5831.781185879292,""moisture"":12.8610487837326,""ash_content"":4.087413117648744}","2025-11-26T12:04:30.161Z","2025-11-26T12:04:30.161Z"
"cmifyitsi017q2o7gidcdi9on","LP-0187","Loading Point 187","cmifyitg100tk2o7giipl4sb7",,true,6,-3.079454725075136,116.175460417183,"Seam-A2","{""sulfur"":0.7038885190207846,""calorie"":5044.443607209532,""moisture"":16.54479256815435,""ash_content"":8.50965457956008}","2025-11-26T12:04:30.163Z","2025-11-26T12:04:30.163Z"
"cmifyitsk017s2o7gxejegk7b","LP-0188","Loading Point 188","cmifyitg600tp2o7g9igott34",,true,3,-4.851643002716964,119.5464760822444,"Seam-B1","{""sulfur"":0.5450651667682707,""calorie"":5688.54244295726,""moisture"":17.1142331039534,""ash_content"":11.35718389318833}","2025-11-26T12:04:30.164Z","2025-11-26T12:04:30.164Z"
"cmifyitsl017u2o7glsobz44o","LP-0189","Loading Point 189","cmifyitg800tr2o7g0fux6slh",,true,4,-4.96694489999331,116.8835031958847,"Seam-B2","{""sulfur"":0.3930796658840004,""calorie"":5746.432071118671,""moisture"":10.85183840887692,""ash_content"":11.149930288263}","2025-11-26T12:04:30.165Z","2025-11-26T12:04:30.165Z"
"cmifyitsn017w2o7gq5od2p16","LP-0190","Loading Point 190","cmifyitgh00tz2o7g1i5o9zzz",,true,8,-2.616418638853648,117.7816421994703,"Seam-B2","{""sulfur"":0.7661031321943894,""calorie"":5931.60208883332,""moisture"":19.9748465754631,""ash_content"":7.676835051511738}","2025-11-26T12:04:30.167Z","2025-11-26T12:04:30.167Z"
"cmifyitso017y2o7gk4bf4kmr","LP-0191","Loading Point 191","cmifyitgq00u72o7gozf9qynn",,true,9,-3.079133749936176,117.675641739229,"Seam-C2","{""sulfur"":0.7996891434472457,""calorie"":5500.644093072537,""moisture"":14.1769424680352,""ash_content"":9.877889497043563}","2025-11-26T12:04:30.168Z","2025-11-26T12:04:30.168Z"
"cmifyitsp01802o7g3gkp8pu0","LP-0192","Loading Point 192","cmifyitgt00ua2o7gyq87x5ri",,true,7,-2.564419264541625,118.2392946578217,"Seam-D","{""sulfur"":0.3748841931921412,""calorie"":5971.237857028957,""moisture"":12.86864942498134,""ash_content"":8.408950441468798}","2025-11-26T12:04:30.170Z","2025-11-26T12:04:30.170Z"
"cmifyitsr01822o7gl8pgaqj4","LP-0193","Loading Point 193","cmifyith100ui2o7g5i6fryv5",,true,9,-3.468597134184058,118.6936178901494,"Seam-C2","{""sulfur"":0.784888223975786,""calorie"":4788.981707048852,""moisture"":19.98968994769423,""ash_content"":10.18937123352753}","2025-11-26T12:04:30.172Z","2025-11-26T12:04:30.172Z"
"cmifyitst01842o7gg9teai8w","LP-0194","Loading Point 194","cmifyithh00ux2o7g7rbi12ku",,true,5,-3.24793201800896,115.3985260247677,"Seam-A2","{""sulfur"":0.3746316801660108,""calorie"":5711.291526061608,""moisture"":13.69782652603287,""ash_content"":6.920468155056932}","2025-11-26T12:04:30.173Z","2025-11-26T12:04:30.173Z"
"cmifyitsu01862o7g1ydykbu0","LP-0195","Loading Point 195","cmifyithu00v92o7gfcl5nxpb",,true,3,-5.181828704221537,117.3292246646793,"Seam-B2","{""sulfur"":0.4621388117082725,""calorie"":4570.811197755243,""moisture"":18.73039361975061,""ash_content"":6.857752584423274}","2025-11-26T12:04:30.175Z","2025-11-26T12:04:30.175Z"
"cmifyitsx01882o7g0tqqz08k","LP-0196","Loading Point 196","cmifyithz00ve2o7g8t35088k",,true,4,-4.263722001734696,119.1183050476733,"Seam-A2","{""sulfur"":0.2955448237053336,""calorie"":5064.489365416714,""moisture"":17.6867339910938,""ash_content"":5.90054835695971}","2025-11-26T12:04:30.177Z","2025-11-26T12:04:30.177Z"
"cmifyitsy018a2o7gr5n3pram","LP-0197","Loading Point 197","cmifyiti500vj2o7ghko4oufk",,true,6,-4.012369792562914,119.2252743021048,"Seam-A2","{""sulfur"":0.5902524211589482,""calorie"":5184.291125021254,""moisture"":12.91166589627663,""ash_content"":8.998130560822158}","2025-11-26T12:04:30.179Z","2025-11-26T12:04:30.179Z"
"cmifyitt0018c2o7gxigoqtf5","LP-0198","Loading Point 198","cmifyitic00vq2o7g4yicblew",,true,8,-3.29751043174185,116.1203294364919,"Seam-C1","{""sulfur"":0.6123505362161642,""calorie"":5507.237566455989,""moisture"":13.50319270108444,""ash_content"":6.884642962500131}","2025-11-26T12:04:30.180Z","2025-11-26T12:04:30.180Z"
"cmifyitt1018e2o7gynhycgoz","LP-0199","Loading Point 199","cmifyitin00w02o7gwiq87d70",,true,5,-4.214197302744758,119.650916616272,"Seam-B1","{""sulfur"":0.6783855847794842,""calorie"":4637.824752456595,""moisture"":19.26620176403678,""ash_content"":11.21393647443108}","2025-11-26T12:04:30.182Z","2025-11-26T12:04:30.182Z"
"cmifyitt3018g2o7g4ov9l2jr","LP-0200","Loading Point 200","cmifyitio00w12o7gs6n0aaq3",,true,6,-3.743225981757094,115.3089880275329,"Seam-B1","{""sulfur"":0.6804405355057829,""calorie"":5719.527354661718,""moisture"":12.51456721149282,""ash_content"":8.647640291356069}","2025-11-26T12:04:30.183Z","2025-11-26T12:04:30.183Z"
"cmifyitt4018i2o7gdswsclwt","LP-0201","Loading Point 201","cmifyitis00w52o7g63mk8fqf",,true,5,-4.871727020042231,116.7109531780527,"Seam-D","{""sulfur"":0.5156775277583839,""calorie"":4610.063250049343,""moisture"":9.23393300793278,""ash_content"":5.436544267351966}","2025-11-26T12:04:30.185Z","2025-11-26T12:04:30.185Z"
"cmifyitt6018k2o7gmjt7jao9","LP-0202","Loading Point 202","cmifyitiv00w72o7gzc513241",,true,7,-4.358314129163125,115.2034299885858,"Seam-B2","{""sulfur"":0.5795368308240101,""calorie"":5309.697805530615,""moisture"":17.28336600709384,""ash_content"":6.683144899405841}","2025-11-26T12:04:30.186Z","2025-11-26T12:04:30.186Z"
"cmifyitt7018m2o7gkl4xc0n7","LP-0203","Loading Point 203","cmifyitiw00w82o7g9wj63xn2",,true,4,-2.657085451542428,116.6656955571498,"Seam-C1","{""sulfur"":0.4296100225087064,""calorie"":5985.634603570544,""moisture"":17.764885749359,""ash_content"":6.663374062490984}","2025-11-26T12:04:30.188Z","2025-11-26T12:04:30.188Z"
"cmifyitt9018o2o7g6q9hutp3","LP-0204","Loading Point 204","cmifyitiy00wa2o7g70phtzih",,true,3,-4.521952234393569,117.8420528439667,"Seam-B1","{""sulfur"":0.3833076145747309,""calorie"":5663.890358339744,""moisture"":18.22823451751962,""ash_content"":9.891070530738128}","2025-11-26T12:04:30.189Z","2025-11-26T12:04:30.189Z"
"cmifyitta018q2o7g7zuapwxd","LP-0205","Loading Point 205","cmifyitiz00wb2o7ghk0rsiqd",,true,8,-4.907142323568346,119.6467379397956,"Seam-C2","{""sulfur"":0.2966214299378761,""calorie"":5195.985094463846,""moisture"":18.29786182981015,""ash_content"":10.99631159338557}","2025-11-26T12:04:30.191Z","2025-11-26T12:04:30.191Z"
"cmifyittc018s2o7gb9ugzl7o","LP-0206","Loading Point 206","cmifyitj000wc2o7gujzq9atx",,true,5,-4.633247671121766,119.299547853227,"Seam-D","{""sulfur"":0.2352335508825828,""calorie"":5169.615242217264,""moisture"":14.86853413870753,""ash_content"":10.12273631432867}","2025-11-26T12:04:30.192Z","2025-11-26T12:04:30.192Z"
"cmifyittd018u2o7gtahnoi69","LP-0207","Loading Point 207","cmifyitj200wd2o7gr4epr5di",,true,7,-3.787900556260638,115.6122931109733,"Seam-A1","{""sulfur"":0.7224205350627044,""calorie"":5315.220775684494,""moisture"":12.78295603179913,""ash_content"":5.082911234837985}","2025-11-26T12:04:30.193Z","2025-11-26T12:04:30.193Z"
"cmifyitte018w2o7gppm01fs7","LP-0208","Loading Point 208","cmifyitjd00wo2o7g9xe66cy8",,false,9,-3.401139131370361,117.7421273158755,"Seam-B1","{""sulfur"":0.6626965623250651,""calorie"":5311.249321616429,""moisture"":10.99766609343614,""ash_content"":8.054614376453229}","2025-11-26T12:04:30.195Z","2025-11-26T12:04:30.195Z"
"cmifyittg018y2o7gor1fu07b","LP-0209","Loading Point 209","cmifyitji00ws2o7gjsojn142",,true,9,-5.059395462030219,117.2338953082587,"Seam-D","{""sulfur"":0.4572582280170092,""calorie"":5416.982765303475,""moisture"":15.55616694319778,""ash_content"":6.216829445967473}","2025-11-26T12:04:30.196Z","2025-11-26T12:04:30.196Z"
"cmifyitth01902o7g4wahc2ue","LP-0210","Loading Point 210","cmifyitjm00ww2o7gs5c3ecme",,true,6,-3.081997447164077,115.5353624515971,"Seam-C1","{""sulfur"":0.4962990200101635,""calorie"":5031.073927744213,""moisture"":11.69493760638158,""ash_content"":9.263641756634497}","2025-11-26T12:04:30.198Z","2025-11-26T12:04:30.198Z"
"cmifyittj01922o7gwuss6r0b","LP-0211","Loading Point 211","cmifyitjz00x72o7gh116ntov",,true,5,-4.606843544881946,116.0540580205183,"Seam-C1","{""sulfur"":0.6993377845806472,""calorie"":5253.195065838063,""moisture"":13.14093183996922,""ash_content"":7.40199211511997}","2025-11-26T12:04:30.199Z","2025-11-26T12:04:30.199Z"
"cmifyittk01942o7gx69qbirx","LP-0212","Loading Point 212","cmifyitk100x82o7ghirnqqch",,true,4,-4.118376650849781,118.7158249986684,"Seam-C2","{""sulfur"":0.3662788889823004,""calorie"":5222.6902241456,""moisture"":14.03587529846795,""ash_content"":7.01729189342471}","2025-11-26T12:04:30.201Z","2025-11-26T12:04:30.201Z"
"cmifyittm01962o7gd6jro4hy","LP-0213","Loading Point 213","cmifyit1u00gp2o7gqzt93hpw",,true,3,-3.540236820062056,119.17631323133,"Seam-B1","{""sulfur"":0.5259344158298999,""calorie"":5167.29907913337,""moisture"":19.02153007927416,""ash_content"":8.59884501649247}","2025-11-26T12:04:30.202Z","2025-11-26T12:04:30.202Z"
"cmifyittn01982o7g8f6x6yd0","LP-0214","Loading Point 214","cmifyit2100gt2o7g1d8n35a2",,true,9,-2.783965957119862,118.7534476663964,"Seam-A2","{""sulfur"":0.4464382776666557,""calorie"":5929.557967180475,""moisture"":17.14356886075145,""ash_content"":6.072672446865171}","2025-11-26T12:04:30.204Z","2025-11-26T12:04:30.204Z"
"cmifyittp019a2o7gtuth6acc","LP-0215","Loading Point 215","cmifyit2e00h52o7gb7y04i5h",,true,4,-3.652915568892288,118.061951561132,"Seam-A2","{""sulfur"":0.403735944731653,""calorie"":5823.65154125157,""moisture"":19.3337348417305,""ash_content"":6.085161772497692}","2025-11-26T12:04:30.205Z","2025-11-26T12:04:30.205Z"
"cmifyittq019c2o7gqczkb09c","LP-0216","Loading Point 216","cmifyit2i00h92o7gled0mdpu",,true,8,-4.516253388232236,118.1539535496466,"Seam-A2","{""sulfur"":0.4891787818461683,""calorie"":5066.638576524205,""moisture"":9.986056581736584,""ash_content"":7.884292779783204}","2025-11-26T12:04:30.207Z","2025-11-26T12:04:30.207Z"
"cmifyitts019e2o7g2i7e91qn","LP-0217","Loading Point 217","cmifyit2u00hk2o7gneh5k5br",,true,5,-3.777720026360567,118.796984059333,"Seam-D","{""sulfur"":0.6204688227107745,""calorie"":4753.485603868642,""moisture"":13.46497498814071,""ash_content"":9.479244672250635}","2025-11-26T12:04:30.208Z","2025-11-26T12:04:30.208Z"
