"id","recordDate","shift","miningSiteId","targetProduction","actualProduction","achievement","avgCalori","avgAshContent","avgSulfur","avgMoisture","totalTrips","totalDistance","totalFuel","avgCycleTime","trucksOperating","trucksBreakdown","excavatorsOperating","excavatorsBreakdown","utilizationRate","downtimeHours","remarks","createdAt","updatedAt"
"cmifyj3dz0dgo2o7gjsxo3brm","2025-11-13T00:00:00.000Z","SHIFT_3","cmifyit6700ki2o7g9c6ir0qk",8316.265172874404,7608.847486726019,91.49356506264607,5052.649023094837,9.522416104289542,0.5537219534163818,10.56006824473429,304,28116.63195301077,20456.76860084985,25.97723061282121,23,2,5,0,86.6664706670479,0.8798502957916852,,"2025-11-26T12:04:42.600Z","2025-11-26T12:04:42.600Z"
"cmifyj3e10dgq2o7g68za8whi","2025-11-13T00:00:00.000Z","SHIFT_1","cmifyit6800kj2o7gowm8no4e",10923.74480128452,10305.84741194009,94.34353877187085,4917.618447493819,6.918893996474758,0.4210899444967814,17.31405684952301,412,37810.9434503934,23180.9399346231,30.37164961373801,28,0,5,1,74.91699151945701,1.452925761151197,,"2025-11-26T12:04:42.601Z","2025-11-26T12:04:42.601Z"
"cmifyj3e20dgs2o7ge6ea3h5c","2025-11-13T00:00:00.000Z","SHIFT_2","cmifyit6900kk2o7gah114ro5",11271.0883243301,10431.31580609054,92.54932182168416,5066.275817965421,9.54598679377496,0.5134774275676948,17.62552695042554,417,32026.81302915452,22061.84485347397,35.83211304600334,29,0,3,0,80.1681217289132,1.602265057871419,,"2025-11-26T12:04:42.603Z","2025-11-26T12:04:42.603Z"
"cmifyj3e40dgu2o7gxypgak05","2025-11-12T00:00:00.000Z","SHIFT_3","cmifyit6a00kl2o7guokjsbgk",14456.43703973457,12784.89378618934,88.43737741913257,5179.33217312424,5.819296383037954,0.6010106817447787,15.59848236861365,511,45116.43995605979,30742.88765367709,38.84704491444546,35,0,3,1,86.81704627774025,1.078402277417978,,"2025-11-26T12:04:42.605Z","2025-11-26T12:04:42.605Z"
"cmifyj3e60dgw2o7gbe6f0x7l","2025-11-12T00:00:00.000Z","SHIFT_1","cmifyit6c00km2o7gc4x32fvk",9145.336505662763,9672.964560482204,105.7693673107899,4912.453528788926,8.544988812989999,0.4188529918622719,12.04830504021672,386,31289.06985720318,25460.001801652,27.78342765013355,37,2,6,1,85.60846231409798,0.6634660222206068,,"2025-11-26T12:04:42.606Z","2025-11-26T12:04:42.606Z"
"cmifyj3e70dgy2o7gpry4jfj5","2025-11-12T00:00:00.000Z","SHIFT_2","cmifyit6d00kn2o7gmaspcbbb",10507.05704728392,10775.42753114487,102.5541926978527,5646.605839252802,6.481765069167333,0.6076367541257199,18.0618561537684,431,49342.94273835274,27978.96527172517,35.55794519354978,32,0,5,0,72.35084656644727,0.7021141016955097,,"2025-11-26T12:04:42.608Z","2025-11-26T12:04:42.608Z"
"cmifyj3e90dh02o7gdbcqsakj","2025-11-12T00:00:00.000Z","SHIFT_3","cmifyit6e00ko2o7g84nc6n73",14921.92238474971,15269.31855968836,102.3280926276207,4981.801690917395,5.845077510823531,0.5486246397374896,17.81304774969586,610,49975.92799762679,43156.24921248205,39.05858955284758,37,2,6,0,89.59264601012902,1.135701691003306,,"2025-11-26T12:04:42.609Z","2025-11-26T12:04:42.609Z"
"cmifyj3ea0dh22o7gbbq5wufj","2025-11-12T00:00:00.000Z","SHIFT_1","cmifyit6f00kp2o7gzcas5el7",8084.296095390511,8555.616576797447,105.8300744535529,5591.443512379597,9.898940820717383,0.3617713495680884,13.42565601185841,342,27218.18309616027,21237.03750712911,36.70192659790137,28,2,6,0,76.76558216163082,1.197775983839285,,"2025-11-26T12:04:42.610Z","2025-11-26T12:04:42.610Z"
"cmifyj3ec0dh42o7giygi9ppy","2025-11-12T00:00:00.000Z","SHIFT_2","cmifyit6g00kq2o7grr44kdb2",12237.96295638639,11291.34178891602,92.26487961400166,5476.880908425084,5.367035982163476,0.6985064626742827,13.31009474344478,451,38614.57968133732,29773.9578832259,25.76481331881016,28,2,6,0,90.15514168624816,0.8424224198345014,,"2025-11-26T12:04:42.612Z","2025-11-26T12:04:42.612Z"
"cmifyj3ed0dh62o7gfrzh2lw3","2025-11-12T00:00:00.000Z","SHIFT_3","cmifyit6h00kr2o7gvuvhb8y5",11035.77881679082,11992.97090205989,108.6735345203975,5082.338278953435,6.128526045962585,0.5726200044116586,13.67120121733029,479,53291.86267725462,24384.76057378616,33.04988006934583,20,0,4,0,93.67550419403992,0.2958172782180366,,"2025-11-26T12:04:42.613Z","2025-11-26T12:04:42.613Z"
"cmifyj3ee0dh82o7g4bh1wxca","2025-11-12T00:00:00.000Z","SHIFT_1","cmifyit6i00ks2o7g2y9n90l7",7206.904812737689,7383.066952488859,102.4443522473034,4837.299155417573,8.169197077909995,0.5487662890887138,19.78286955053702,295,23222.30390723756,14863.27468178124,29.19988930978584,37,2,3,0,75.09251225575586,0.5169825190553166,,"2025-11-26T12:04:42.615Z","2025-11-26T12:04:42.615Z"
"cmifyj3eh0dha2o7g3i486jws","2025-11-12T00:00:00.000Z","SHIFT_2","cmifyit6j00kt2o7gkjbdj3tu",10173.78919981683,10240.30359585253,100.6537819363988,5062.018443693463,8.940774386212917,0.3055378692895568,12.56581252384405,409,38927.44105879834,25707.38891695296,28.56278869047058,35,0,7,0,93.95672349100482,0.4991161180375387,,"2025-11-26T12:04:42.617Z","2025-11-26T12:04:42.617Z"
"cmifyj3ei0dhc2o7g85nknc77","2025-11-12T00:00:00.000Z","SHIFT_3","cmifyit6l00ku2o7gq9en9ahx",14901.72769775247,15236.75852804917,102.2482683692256,5356.47227048127,7.847847235025643,0.4503240346083767,19.34875860195728,609,53599.28497191107,37463.73771855994,35.1551877315574,23,2,4,0,83.58539710184132,1.730861034049371,,"2025-11-26T12:04:42.619Z","2025-11-26T12:04:42.619Z"
"cmifyj3ek0dhe2o7gr3jvxqns","2025-11-11T00:00:00.000Z","SHIFT_1","cmifyit6m00kv2o7gosoxmebb",5827.064829609077,5561.851294496345,95.44859130852463,5399.771878900852,9.423987180546998,0.6159655424295272,12.11140527725579,222,23496.0979848174,14373.46484603163,28.61517108466945,34,2,5,0,73.31048442734888,0.3300169445791439,,"2025-11-26T12:04:42.620Z","2025-11-26T12:04:42.620Z"
"cmifyj3em0dhg2o7g2dijh06m","2025-11-11T00:00:00.000Z","SHIFT_2","cmifyit6n00kw2o7gltubr146",7281.875841750263,5262.792095675519,72.27247772478582,5760.716695088477,9.418016731006702,0.5304308661693181,19.35130550610783,210,25933.13402511697,14751.95920795698,25.58125650575343,37,2,6,0,94.09591672177862,1.984521796304259,,"2025-11-26T12:04:42.622Z","2025-11-26T12:04:42.622Z"
"cmifyj3en0dhi2o7gg2lbhzxy","2025-11-11T00:00:00.000Z","SHIFT_3","cmifyit6o00kx2o7gj1reegim",14764.34223962564,16096.28014094088,109.0213155432044,4989.449213540999,9.156152673611803,0.5612152702362684,19.14383244677483,643,68930.60055285183,43169.56752451589,37.04238136674763,15,1,6,0,74.61075874681231,0.9193671162736057,,"2025-11-26T12:04:42.624Z","2025-11-26T12:04:42.624Z"
"cmifyj3ep0dhk2o7g665janxe","2025-11-11T00:00:00.000Z","SHIFT_1","cmifyit6p00ky2o7gf7ht3l0x",7728.387262976559,8414.468612734148,108.877419394397,4962.607619846257,5.474865904835923,0.6780799746571852,10.46314464160796,336,40647.50416252896,19924.40242411045,33.10816629408511,37,0,5,0,81.58799501280673,0.4276262095933481,,"2025-11-26T12:04:42.625Z","2025-11-26T12:04:42.625Z"
"cmifyj3eq0dhm2o7gpooqn92k","2025-11-11T00:00:00.000Z","SHIFT_2","cmifyit6q00kz2o7gw6pjhjok",7869.303270147964,5765.107060712683,73.2607050815095,5651.265015209244,5.313194313163506,0.3427237426295729,11.70774355954748,230,27134.73562405921,12210.67488632969,30.87522976121904,38,1,4,0,85.95596941296752,1.84934264242715,,"2025-11-26T12:04:42.627Z","2025-11-26T12:04:42.627Z"
"cmifyj3es0dho2o7gdpzrh1wa","2025-11-11T00:00:00.000Z","SHIFT_3","cmifyit6r00l02o7gtv2rul7k",13842.97213381992,11280.58824181269,81.48964061159204,5192.225586605187,9.42239912114076,0.3020972027112075,12.03923444756556,451,50695.03715533571,27963.55719781999,38.07311017123041,29,0,6,0,79.13135051009813,1.637851625929577,,"2025-11-26T12:04:42.628Z","2025-11-26T12:04:42.628Z"
"cmifyj3et0dhq2o7gxngewtzg","2025-11-11T00:00:00.000Z","SHIFT_1","cmifyit6s00l12o7gebhngo0h",9567.844834159801,8755.345117853205,91.50801742304859,5634.311265899469,7.5751512495752,0.3448707243397521,15.17801655399031,350,29083.6174333979,20715.08330964623,29.27673262887645,20,0,7,0,87.13529653413761,1.725396244635145,,"2025-11-26T12:04:42.630Z","2025-11-26T12:04:42.630Z"
"cmifyj3ev0dhs2o7gg434q9v3","2025-11-11T00:00:00.000Z","SHIFT_2","cmifyit6t00l22o7g04ueuzt2",9561.564956829581,8990.04967706109,94.02278515756699,4959.556480882241,9.857720904557032,0.6179015210096483,19.36124546639127,359,30630.34957259697,20498.85690389268,28.82919704769734,20,0,5,0,80.46117751779909,1.744188809795276,,"2025-11-26T12:04:42.631Z","2025-11-26T12:04:42.631Z"
"cmifyj3ew0dhu2o7gm75zo35y","2025-11-11T00:00:00.000Z","SHIFT_3","cmifyit6u00l32o7g57x0v5ro",6886.883397009331,5566.90595037302,80.83345730509218,5225.066840735759,6.648945505528348,0.3589934403988102,15.4968833787295,222,25026.5266775236,15914.30929042803,36.56301849940577,33,2,3,0,71.57102194831644,0.05382592979657952,,"2025-11-26T12:04:42.633Z","2025-11-26T12:04:42.633Z"
"cmifyj3ey0dhw2o7g1eiq198p","2025-11-11T00:00:00.000Z","SHIFT_1","cmifyit6v00l42o7gvpztaagi",5940.156052328207,5417.09356965179,91.19446563240699,5502.867528589227,8.788900947473355,0.4762022500552193,14.36982973899595,216,20258.83880021356,15944.81117914781,28.02067985329484,20,2,7,0,78.71265687319232,1.918137937702383,,"2025-11-26T12:04:42.634Z","2025-11-26T12:04:42.634Z"
"cmifyj3ez0dhy2o7gm7i0zi6c","2025-11-10T00:00:00.000Z","SHIFT_2","cmifyit6w00l52o7gumgxpfms",5019.033759869347,3924.410801503074,78.19056394642048,5182.459918966848,7.478831511481858,0.5366344229204015,18.3577528429589,156,16852.58161944662,9499.909984801341,35.01766513736727,16,2,5,0,82.95263255982559,0.6711784443148452,,"2025-11-26T12:04:42.635Z","2025-11-26T12:04:42.635Z"
"cmifyj3f10di02o7gl7b8gfkv","2025-11-10T00:00:00.000Z","SHIFT_3","cmifyit6x00l62o7gtwcenuk0",10941.75372884197,8373.768808449422,76.53040834191454,5124.752436459978,7.230911275407247,0.5591895351146043,13.56604164732969,334,33125.67488836473,24844.99791118993,31.23442811676203,18,2,5,0,81.39855594174395,1.771786972217158,,"2025-11-26T12:04:42.637Z","2025-11-26T12:04:42.637Z"
"cmifyj3f20di22o7gn2v8dpab","2025-11-10T00:00:00.000Z","SHIFT_1","cmifyit6y00l72o7gyqux1ou0",9251.79359811507,7887.042929940749,85.24879901717252,5527.164711527379,8.162467764592652,0.3491419324178661,19.4559899556574,315,34728.43051092477,19093.33517288023,30.43156001186403,35,0,3,0,72.50415950683889,0.0366602631095887,,"2025-11-26T12:04:42.639Z","2025-11-26T12:04:42.639Z"
"cmifyj3f40di42o7gmaiuwkr0","2025-11-10T00:00:00.000Z","SHIFT_2","cmifyit6z00l82o7golrhinl7",7144.891228472594,6062.948083707234,84.8571082446464,5004.403205627052,8.991887958585867,0.4772644775474043,18.07527476767477,242,23245.33037138022,15280.67889594327,37.44541448241516,15,0,7,0,88.89878912419996,1.480514108074159,,"2025-11-26T12:04:42.640Z","2025-11-26T12:04:42.640Z"
"cmifyj3f50di62o7gzi0u2cv3","2025-11-10T00:00:00.000Z","SHIFT_3","cmifyit7000l92o7ge3t3oy6q",8749.962020529596,6449.933947441988,73.71385078368148,5298.12438699557,5.02636576326443,0.6681914607941593,11.97915058741408,257,31010.01468821835,14117.98349769591,39.47657428811458,20,2,3,1,81.33435582083834,0.8505784937198295,,"2025-11-26T12:04:42.642Z","2025-11-26T12:04:42.642Z"
"cmifyj3f70di82o7g2j37w2k7","2025-11-10T00:00:00.000Z","SHIFT_1","cmifyit7100la2o7gn2at1viw",14428.93137076519,10710.06200742811,74.22630084115602,5149.333012012214,9.710534632435715,0.6473978262554423,19.27461833733954,428,32503.24712207972,25807.90211929984,29.43743435096793,33,1,3,0,89.11871730704335,1.448380792384233,,"2025-11-26T12:04:42.643Z","2025-11-26T12:04:42.643Z"
"cmifyj3f80dia2o7gk5z21fkl","2025-11-10T00:00:00.000Z","SHIFT_2","cmifyit7200lb2o7g6ldv71z0",14353.16274791639,13975.76487549544,97.37062918431869,4924.186679528921,8.133757153010887,0.481516780625364,13.03867053973908,559,55312.33555421793,30103.36175768689,27.52734267294174,23,1,6,0,89.83435907310219,0.3927847023714763,,"2025-11-26T12:04:42.645Z","2025-11-26T12:04:42.645Z"
"cmifyj3fa0dic2o7gz9iufw3q","2025-11-10T00:00:00.000Z","SHIFT_3","cmifyit7400lc2o7gpry8apaf",8342.617362759487,8578.001635826471,102.821467925854,5744.642122036037,8.777009180564177,0.5524591239437893,13.3695187731552,343,26595.46504075293,17198.24120139419,36.87124748953131,20,1,3,0,88.76819525097842,0.4188316600613451,,"2025-11-26T12:04:42.646Z","2025-11-26T12:04:42.646Z"
"cmifyj3fb0die2o7gou0gnu4n","2025-11-10T00:00:00.000Z","SHIFT_1","cmifyit7500ld2o7ga2rk57ao",7349.396712226939,5249.565876923039,71.42852784351015,5379.201892613187,7.277408190931709,0.6535980229390216,10.87476075021979,209,17972.05776272808,10830.24482966449,26.4124248784629,19,0,4,0,78.15829112662962,1.056612961826489,,"2025-11-26T12:04:42.648Z","2025-11-26T12:04:42.648Z"
"cmifyj3fd0dig2o7gl0cz8jdu","2025-11-10T00:00:00.000Z","SHIFT_2","cmifyit7600le2o7g7agqz6dp",13680.97667841794,11042.86306227141,80.71692044977891,5784.510231133168,8.04819413591136,0.6357305867188181,16.96484085411964,441,42129.81869512822,28396.95248733579,32.20129579994512,16,0,3,0,75.58217483110852,1.67507358778079,,"2025-11-26T12:04:42.649Z","2025-11-26T12:04:42.649Z"
"cmifyj3fe0dii2o7gtjypgunj","2025-11-09T00:00:00.000Z","SHIFT_3","cmifyit7700lf2o7go8o0tn3m",10028.11484027339,9254.268191295867,92.28322908838537,4999.00515528309,8.793952162801553,0.6866033568741582,14.74182641266657,370,35519.65777837118,21107.22558301136,28.74174787273059,19,2,6,0,93.42755628866121,1.80623535713179,,"2025-11-26T12:04:42.650Z","2025-11-26T12:04:42.650Z"
"cmifyj3fg0dik2o7g7a6mgw2x","2025-11-09T00:00:00.000Z","SHIFT_1","cmifyit7800lg2o7gp0o0ad50",13180.60737909486,13434.75404557208,101.9281863055895,5063.783260590659,7.60816934134612,0.4053196201868176,18.06606535137649,537,60880.551158307,40110.92005963098,26.08135610480857,27,0,4,0,87.05862329705934,1.297784742349698,,"2025-11-26T12:04:42.652Z","2025-11-26T12:04:42.652Z"
"cmifyj3fh0dim2o7gqxku1ebq","2025-11-09T00:00:00.000Z","SHIFT_2","cmifyit7900lh2o7gg6gfrkho",8444.120067151876,7211.284791344994,85.40007406333925,5524.830092473808,5.268202992686444,0.4555374116529938,15.2206896785018,288,23994.58432691,21162.87612331418,35.03286080624285,31,1,5,0,82.51597926617677,1.381324276350283,,"2025-11-26T12:04:42.654Z","2025-11-26T12:04:42.654Z"
"cmifyj3fj0dio2o7giskixlxr","2025-11-09T00:00:00.000Z","SHIFT_3","cmifyit7a00li2o7gki795ap7",7327.228837920797,5518.722645148234,75.31800585491538,4960.63740128672,9.730486853858595,0.4406216865085276,16.89986718554275,220,22144.07014871011,13743.49197130809,28.74397712743173,20,1,5,0,82.18770065836263,1.594177015348607,,"2025-11-26T12:04:42.656Z","2025-11-26T12:04:42.656Z"
"cmifyj3fl0diq2o7gu8nu0t31","2025-11-09T00:00:00.000Z","SHIFT_1","cmifyit7b00lj2o7gkuixqto6",12047.6055362773,8620.966491842442,71.5575096303021,5454.516828280677,9.166194487395785,0.5272852844959639,19.5297178244181,344,34380.96472547829,20730.71506290106,30.805672669943,24,1,3,0,85.93059199886724,0.2241195980585138,,"2025-11-26T12:04:42.657Z","2025-11-26T12:04:42.657Z"
"cmifyj3fm0dis2o7gt3a9fffo","2025-11-09T00:00:00.000Z","SHIFT_2","cmifyit7c00lk2o7gv7zkwzwy",12827.4124485143,13950.52128048622,108.7555369134638,5315.881384010739,7.895942871367182,0.3101975006660398,14.45158110565624,558,53621.40187545051,33888.84729246858,29.46507744136788,15,1,4,1,89.75450613062111,1.88430974408176,,"2025-11-26T12:04:42.659Z","2025-11-26T12:04:42.659Z"
"cmifyj3fo0diu2o7gdwzblobz","2025-11-09T00:00:00.000Z","SHIFT_3","cmifyit7d00ll2o7gdew1a0mn",11776.03076239789,8339.697323743387,70.8192555879942,5375.884131315105,8.817991216565396,0.4076197186414299,17.36531404353337,333,38021.01675168676,23028.84529875589,26.57038379945294,30,1,5,1,90.42584023611502,0.9685867621620394,,"2025-11-26T12:04:42.660Z","2025-11-26T12:04:42.660Z"
"cmifyj3fp0diw2o7ggqcxfe3d","2025-11-09T00:00:00.000Z","SHIFT_1","cmifyit7e00lm2o7gq5vbutsh",14227.87580130034,11939.59728870856,83.91693500457289,5011.540402403603,5.140643958050356,0.5562073027583451,17.49401105136496,477,58202.19755984693,35788.71116554092,31.13376403235422,15,0,5,1,72.04098403606928,0.5156747668454833,,"2025-11-26T12:04:42.662Z","2025-11-26T12:04:42.662Z"
"cmifyj3fr0diy2o7g2qof2aj0","2025-11-09T00:00:00.000Z","SHIFT_2","cmifyit7f00ln2o7gq44sadny",14316.32247099801,10311.14035319548,72.02366651131094,5101.64726809801,7.560469961789714,0.554389497066669,19.34781170731142,412,48415.72880620995,30614.80656863284,36.28855743725279,29,1,6,0,88.93358022947459,1.183662272841185,,"2025-11-26T12:04:42.663Z","2025-11-26T12:04:42.663Z"
"cmifyj3fs0dj02o7gnw0wh8e4","2025-11-09T00:00:00.000Z","SHIFT_3","cmifyit7g00lo2o7gjpxoedsq",6276.078777332519,4827.525506418676,76.91945365399775,5012.712434394077,8.702327403477138,0.638881937246584,19.11985224161302,193,19662.317483114,14257.76962144271,28.52162466393327,32,2,7,0,86.6135809882964,0.8240046605519029,,"2025-11-26T12:04:42.665Z","2025-11-26T12:04:42.665Z"
"cmifyj3fu0dj22o7gsy0ayg2j","2025-11-08T00:00:00.000Z","SHIFT_1","cmifyit7h00lp2o7g8pafag8o",5846.512125802932,4408.847026147595,75.40986713581998,5220.454426011533,9.786608061242674,0.6102198765116613,16.97474658992641,176,19652.55095870775,10362.06057474513,37.8404913290649,25,1,3,0,87.72537129971401,0.8942281799907614,,"2025-11-26T12:04:42.666Z","2025-11-26T12:04:42.666Z"
"cmifyj3fv0dj42o7glf8rdumf","2025-11-08T00:00:00.000Z","SHIFT_2","cmifyit7i00lq2o7gjwphlegn",8765.73402231886,7428.027105293662,84.73936223002892,5286.259372105482,6.28498219860446,0.5132004122738347,11.54340497325354,297,33465.2472270407,15219.164300048,36.66150816134267,17,2,7,0,90.92910340682926,0.4712252923279769,,"2025-11-26T12:04:42.668Z","2025-11-26T12:04:42.668Z"
"cmifyj3fx0dj62o7gmc5qadn5","2025-11-08T00:00:00.000Z","SHIFT_3","cmifyit7j00lr2o7g4iyri5s0",7388.016987298543,7099.397791844863,96.0934145664544,5097.152023673352,8.731952509827577,0.3900541682984716,11.76862439125353,283,28908.70672578323,18939.59539359836,34.80082842871296,24,0,4,0,70.41497741099512,1.79541607672706,,"2025-11-26T12:04:42.669Z","2025-11-26T12:04:42.669Z"
"cmifyj3fy0dj82o7glvypobyx","2025-11-08T00:00:00.000Z","SHIFT_1","cmifyit7k00ls2o7gppo9abl9",8197.348938368992,7094.659436916503,86.54821809169088,5039.812853438258,7.390782346234546,0.5038630853325919,18.38641665239035,283,24751.84720111798,20614.45191611622,29.95451847407885,22,0,3,0,82.74598160577712,1.430407060041631,,"2025-11-26T12:04:42.671Z","2025-11-26T12:04:42.671Z"
"cmifyj3g00dja2o7ggbgn2ti9","2025-11-08T00:00:00.000Z","SHIFT_2","cmifyit7l00lt2o7g5nzhu9o7",7437.02655629147,8051.152225781702,108.257677511864,5268.928062680582,8.522576225310047,0.3418046397284932,18.64391738466626,322,35726.19991244216,20051.63539293333,34.32159781554325,34,0,7,0,87.21912000565837,1.235467826320809,,"2025-11-26T12:04:42.672Z","2025-11-26T12:04:42.672Z"
"cmifyj3g20djc2o7gzxtjw5oc","2025-11-08T00:00:00.000Z","SHIFT_3","cmifyit7m00lu2o7gn7ech5zl",6760.959466029193,5757.91706135545,85.16420029267171,5693.664796310136,5.927118460509684,0.3234032044731928,14.10901461140913,230,23553.71714153394,16399.61901554413,35.58009129596454,24,1,5,0,93.70751239324397,1.753739230237267,,"2025-11-26T12:04:42.674Z","2025-11-26T12:04:42.674Z"
"cmifyj3g30dje2o7g22sgiz45","2025-11-08T00:00:00.000Z","SHIFT_1","cmifyit7n00lv2o7gcj2b8nmu",12232.07315250426,11176.1040230672,91.36721047796486,4812.775087091017,8.762672122424481,0.6683873251370397,15.25060734262241,447,48221.97383196867,26231.01891299187,26.41843779462813,26,0,6,0,85.60391112577743,1.868898142110861,,"2025-11-26T12:04:42.675Z","2025-11-26T12:04:42.675Z"
"cmifyj3g40djg2o7g87jx2i7s","2025-11-08T00:00:00.000Z","SHIFT_2","cmifyit7p00lw2o7gspohsuo7",11893.61661924546,9418.103398586136,79.18620298678863,5727.737641702825,9.41850674673965,0.3480943235552086,18.97083890323657,376,29362.94755095476,23480.98199703045,37.99711884351373,33,0,7,0,79.55926660511516,0.5699351237355903,,"2025-11-26T12:04:42.677Z","2025-11-26T12:04:42.677Z"
"cmifyj3g60dji2o7ghbsj5x0s","2025-11-08T00:00:00.000Z","SHIFT_3","cmifyit7q00lx2o7g989f377j",12076.80298121352,12039.36372704774,99.68999035403644,5122.016638356606,6.47013047519548,0.5139598641120936,11.26484380939035,481,57269.08653498108,33457.19574658502,27.12602618141753,17,2,6,0,78.04168384373688,0.742897907553338,,"2025-11-26T12:04:42.678Z","2025-11-26T12:04:42.678Z"
"cmifyj3g70djk2o7gfy0kcb19","2025-11-08T00:00:00.000Z","SHIFT_1","cmifyit7r00ly2o7g7o7jfurh",9721.314262461761,9638.686583763829,99.15003592655168,5537.968265417153,6.708547065775877,0.4022979043369184,12.1164435162309,385,30556.04449239837,22501.01640340161,26.21820091672263,20,0,7,0,81.20144086899444,0.1030092704884895,,"2025-11-26T12:04:42.680Z","2025-11-26T12:04:42.680Z"
"cmifyj3g90djm2o7g6e0z8kct","2025-11-07T00:00:00.000Z","SHIFT_2","cmifyit7s00lz2o7gvk0qwv2e",5144.227129303893,4571.230820685902,88.86137228751159,5712.307449870316,7.932922260521784,0.3663192432076256,17.75655803639711,182,14487.58146670643,9797.030997986752,31.22259322922469,39,1,5,0,74.97384926281958,1.070898826678757,,"2025-11-26T12:04:42.681Z","2025-11-26T12:04:42.681Z"
"cmifyj3ga0djo2o7gdmd15z3u","2025-11-07T00:00:00.000Z","SHIFT_3","cmifyit7t00m02o7gdzttfv09",9277.316138652603,10143.2389061445,109.3337637151779,5290.20277510504,7.900229736080558,0.3751657890354775,17.50934528353592,405,35937.61790318271,27823.10079559893,30.59894974501023,19,1,3,0,71.54378578606274,1.895618294005925,,"2025-11-26T12:04:42.682Z","2025-11-26T12:04:42.682Z"
"cmifyj3gc0djq2o7gd48k0lu1","2025-11-07T00:00:00.000Z","SHIFT_1","cmifyit7u00m12o7gcsjf2ez6",8795.396817232755,7810.271340432894,88.79953346880596,4926.735594605792,6.24479556364795,0.4512649295890004,14.72166079873616,312,32570.8367517418,22136.19636965051,32.40400774888134,18,2,6,1,73.10239291875791,0.4527503874167791,,"2025-11-26T12:04:42.684Z","2025-11-26T12:04:42.684Z"
"cmifyj3gd0djs2o7ge0unl7p7","2025-11-07T00:00:00.000Z","SHIFT_2","cmifyit7v00m22o7ghsdped3o",5992.286500115418,4679.152257085362,78.08625734092047,5552.025117230295,5.046429003457629,0.5019483215840801,19.66435367342825,187,22841.14736870019,9359.445228714003,25.01223669595838,20,1,6,1,78.05830980019957,1.582763299979011,,"2025-11-26T12:04:42.685Z","2025-11-26T12:04:42.685Z"
"cmifyj3gf0dju2o7gv9zwa5jj","2025-11-07T00:00:00.000Z","SHIFT_3","cmifyit7w00m32o7gekdjdcor",7161.522727802894,7390.269895956989,103.1941135544545,5246.097322317453,8.414621969187776,0.6097350170587542,13.38734655804232,295,28676.7480690394,20765.22189499668,32.67178697320563,22,1,4,0,74.94045428895774,0.4287646292736467,,"2025-11-26T12:04:42.687Z","2025-11-26T12:04:42.687Z"
"cmifyj3gh0djw2o7gvjkcsf66","2025-11-07T00:00:00.000Z","SHIFT_1","cmifyit7x00m42o7gkvt8hkph",12890.52820548985,12318.85741965381,95.5651872698857,5746.991037605421,8.428074117876843,0.6773782097617904,11.84723429985649,492,59745.30950004287,36553.22383362469,30.73245372514905,38,2,6,0,86.55070949381377,0.7215834672313242,,"2025-11-26T12:04:42.689Z","2025-11-26T12:04:42.689Z"
"cmifyj3gi0djy2o7gmo8vbtnj","2025-11-07T00:00:00.000Z","SHIFT_2","cmifyit7z00m52o7gszg2cpyl",10625.10895147438,7482.650825767001,70.42422680031606,5601.215216363763,8.52202503935559,0.3933508044001151,17.06104425332342,299,34489.17737569845,19161.82966371286,38.10471823772175,17,1,6,0,72.49837492725321,1.30147185816969,,"2025-11-26T12:04:42.691Z","2025-11-26T12:04:42.691Z"
"cmifyj3gk0dk02o7gzonnu4z2","2025-11-07T00:00:00.000Z","SHIFT_3","cmifyit8000m62o7gwo64bswx",14410.02167714352,14459.45373092627,100.3430394130577,4870.133464010387,7.277210148331426,0.3373920654048539,14.5542455834047,578,53683.575114385,30175.78250813504,34.84071895396199,27,0,7,1,93.61142545669705,1.338365945556878,,"2025-11-26T12:04:42.692Z","2025-11-26T12:04:42.692Z"
"cmifyj3gl0dk22o7grm4747zb","2025-11-07T00:00:00.000Z","SHIFT_1","cmifyit8100m72o7g0ywozzax",5600.687665446165,5594.764000797478,99.89423326201113,5713.751524803687,9.08470602613352,0.6331543411947115,15.07609787356585,223,18476.24323298165,13446.74677754997,28.14385376186721,15,0,7,0,92.19618297440363,1.225177844623827,,"2025-11-26T12:04:42.694Z","2025-11-26T12:04:42.694Z"
"cmifyj3gn0dk42o7g4ci4f99c","2025-11-07T00:00:00.000Z","SHIFT_2","cmifyit8200m82o7grnttpneg",14840.08493128516,16045.78492517254,108.1246165333298,5202.144126088919,5.549985489680952,0.5252919157892434,12.71627996841243,641,66298.98795435367,44919.14581724485,34.79506429813249,34,0,7,0,90.47941885368715,0.827777178432302,,"2025-11-26T12:04:42.695Z","2025-11-26T12:04:42.695Z"
"cmifyj3go0dk62o7gj3fx13ij","2025-11-06T00:00:00.000Z","SHIFT_3","cmifyit8300m92o7gmr6vami6",10890.9680627104,8705.047332283075,79.92905021995514,5418.355657454395,5.695398753429265,0.4971370108400323,11.6219084905821,348,34169.99211371224,23203.7222143145,37.75053505000139,29,2,6,1,80.3137886907883,1.103462226579444,,"2025-11-26T12:04:42.696Z","2025-11-26T12:04:42.696Z"
