"id","code","name","siteType","isActive","latitude","longitude","elevation","capacity","description","createdAt","updatedAt"
"cmifyit5b00jp2o7g2hzxq9r1","SITE-0109","Melak ROM_PAD E","ROM_PAD",true,-4.154218813716857,119.320480336348,128.1976200816327,,"Mining site 109 - Melak region","2025-11-26T12:04:29.327Z","2025-11-26T12:04:29.327Z"
"cmifyit5c00jq2o7ghqw55dfc","SITE-0110","Sangatta STOCKPILE F","STOCKPILE",true,-3.727851525283321,119.013988497559,129.7144116485348,68454.02346878515,"Mining site 110 - Sangatta region","2025-11-26T12:04:29.328Z","2025-11-26T12:04:29.328Z"
"cmifyit5d00jr2o7g6ak75kmj","SITE-0111","Muara Teweh CRUSHER G","CRUSHER",true,-4.897065909478371,116.6822810408595,146.1241146338687,,"Mining site 111 - Muara Teweh region","2025-11-26T12:04:29.329Z","2025-11-26T12:04:29.329Z"
"cmifyit5e00js2o7glxzdz5wj","SITE-0112","Satui ROM_PAD H","ROM_PAD",false,-3.03955451235353,117.9932859863533,57.75196860512835,,"Mining site 112 - Satui region","2025-11-26T12:04:29.330Z","2025-11-26T12:04:29.330Z"
"cmifyit5f00jt2o7g76e41zx4","SITE-0113","Bengalon STOCKPILE I","STOCKPILE",true,-3.750151252398847,118.2270721705975,127.8380734527607,132402.0950551311,"Mining site 113 - Bengalon region","2025-11-26T12:04:29.331Z","2025-11-26T12:04:29.331Z"
"cmifyit5g00ju2o7g7hfnt60u","SITE-0114","Lati STOCKPILE J","STOCKPILE",true,-4.274013957586981,115.5083070290296,92.07566115278792,72144.49671308772,"Mining site 114 - Lati region","2025-11-26T12:04:29.333Z","2025-11-26T12:04:29.333Z"
"cmifyit5h00jv2o7gg5a6q5an","SITE-0115","Tanjung PIT K","PIT",true,-4.364211195530213,117.0568247112375,96.94250845900604,,"Mining site 115 - Tanjung region","2025-11-26T12:04:29.334Z","2025-11-26T12:04:29.334Z"
"cmifyit5i00jw2o7gqra7i1ru","SITE-0116","Lati CRUSHER L","CRUSHER",true,-2.656464928745085,116.1099178154114,184.946442491935,,"Mining site 116 - Lati region","2025-11-26T12:04:29.335Z","2025-11-26T12:04:29.335Z"
"cmifyit5j00jx2o7gmvmr96jw","SITE-0117","Melak PORT M","PORT",false,-4.166411131637605,115.0710075913815,96.85388711263585,,"Mining site 117 - Melak region","2025-11-26T12:04:29.336Z","2025-11-26T12:04:29.336Z"
"cmifyit5l00jy2o7g30lwvxfj","SITE-0118","Lati PORT N","PORT",true,-2.775465939261679,117.1619369590456,153.1287077814266,,"Mining site 118 - Lati region","2025-11-26T12:04:29.337Z","2025-11-26T12:04:29.337Z"
"cmifyit5m00jz2o7g714swai5","SITE-0119","Tutupan STOCKPILE O","STOCKPILE",true,-2.81860509929113,115.9110821179231,166.5668151704747,123430.9370173197,"Mining site 119 - Tutupan region","2025-11-26T12:04:29.339Z","2025-11-26T12:04:29.339Z"
"cmifyit5n00k02o7g2wffpkv0","SITE-0120","Balikpapan ROM_PAD P","ROM_PAD",true,-2.639601492797537,116.4782599123342,146.1309669178731,,"Mining site 120 - Balikpapan region","2025-11-26T12:04:29.340Z","2025-11-26T12:04:29.340Z"
"cmifyit5o00k12o7g61kuf2f3","SITE-0121","Sangatta CRUSHER Q","CRUSHER",true,-5.163398862586924,119.3543766284417,187.6758412272705,,"Mining site 121 - Sangatta region","2025-11-26T12:04:29.341Z","2025-11-26T12:04:29.341Z"
"cmifyit5q00k22o7g98jhyolw","SITE-0122","Melak PIT R","PIT",true,-4.073851554700099,117.464280433558,122.4115849741998,,"Mining site 122 - Melak region","2025-11-26T12:04:29.342Z","2025-11-26T12:04:29.342Z"
"cmifyit5r00k32o7g491m28a4","SITE-0123","Tanjung CRUSHER S","CRUSHER",true,-5.259096975162866,117.1470715169828,174.5469834692814,,"Mining site 123 - Tanjung region","2025-11-26T12:04:29.343Z","2025-11-26T12:04:29.343Z"
"cmifyit5s00k42o7gnqe702j3","SITE-0124","Lati ROM_PAD T","ROM_PAD",true,-4.332487504547067,115.0769999681025,131.4662542601089,,"Mining site 124 - Lati region","2025-11-26T12:04:29.345Z","2025-11-26T12:04:29.345Z"
"cmifyit5t00k52o7ggqfpkrvi","SITE-0125","Lati ROM_PAD U","ROM_PAD",true,-4.588926293427109,118.056944720941,124.7695854949292,,"Mining site 125 - Lati region","2025-11-26T12:04:29.346Z","2025-11-26T12:04:29.346Z"
"cmifyit5u00k62o7g82ozp0p5","SITE-0126","Sangatta ROM_PAD V","ROM_PAD",true,-3.216998968856476,115.8098891932142,50.02797727075969,,"Mining site 126 - Sangatta region","2025-11-26T12:04:29.347Z","2025-11-26T12:04:29.347Z"
"cmifyit5v00k72o7gfcw0mxcd","SITE-0127","Balikpapan ROM_PAD W","ROM_PAD",true,-4.446887003585227,117.1859819340481,76.17679447343396,,"Mining site 127 - Balikpapan region","2025-11-26T12:04:29.348Z","2025-11-26T12:04:29.348Z"
"cmifyit5w00k82o7gjcb7jo7a","SITE-0128","Samarinda PORT X","PORT",true,-4.919081407402862,119.3770234325045,71.65180847257844,,"Mining site 128 - Samarinda region","2025-11-26T12:04:29.349Z","2025-11-26T12:04:29.349Z"
"cmifyit5x00k92o7g81z528e1","SITE-0129","Satui ROM_PAD Y","ROM_PAD",true,-3.128710002208654,117.9285979014792,60.24727903864611,,"Mining site 129 - Satui region","2025-11-26T12:04:29.350Z","2025-11-26T12:04:29.350Z"
"cmifyit5z00ka2o7g1o849pwk","SITE-0130","Lati STOCKPILE Z","STOCKPILE",true,-4.655376270133178,117.5321418559757,194.4961085434823,186687.904220057,"Mining site 130 - Lati region","2025-11-26T12:04:29.351Z","2025-11-26T12:04:29.351Z"
"cmifyit6000kb2o7gsz4yqq2p","SITE-0131","Balikpapan CRUSHER A","CRUSHER",true,-3.822023303808764,119.729130493169,185.7502160641347,,"Mining site 131 - Balikpapan region","2025-11-26T12:04:29.352Z","2025-11-26T12:04:29.352Z"
"cmifyit6100kc2o7gab74qmaw","SITE-0132","Sangatta STOCKPILE B","STOCKPILE",true,-5.188975743594383,119.1928831646643,71.23294680927619,157297.8538340878,"Mining site 132 - Sangatta region","2025-11-26T12:04:29.353Z","2025-11-26T12:04:29.353Z"
"cmifyit6200kd2o7gb0lyfo76","SITE-0133","Balikpapan STOCKPILE C","STOCKPILE",true,-2.99907244655467,118.7338341866477,198.0542379961872,175714.1118700062,"Mining site 133 - Balikpapan region","2025-11-26T12:04:29.354Z","2025-11-26T12:04:29.354Z"
"cmifyit6300ke2o7gg7y37pv3","SITE-0134","Tanjung CRUSHER D","CRUSHER",true,-3.616183619822591,119.7285557326235,71.21532576321003,,"Mining site 134 - Tanjung region","2025-11-26T12:04:29.356Z","2025-11-26T12:04:29.356Z"
"cmifyit6400kf2o7gmtlancif","SITE-0135","Samarinda PORT E","PORT",true,-3.694120574201489,117.5252968625138,149.066216591215,,"Mining site 135 - Samarinda region","2025-11-26T12:04:29.357Z","2025-11-26T12:04:29.357Z"
"cmifyit6500kg2o7g84j45b57","SITE-0136","Satui PORT F","PORT",true,-4.565548907789961,115.9717862444567,124.5712074614199,,"Mining site 136 - Satui region","2025-11-26T12:04:29.358Z","2025-11-26T12:04:29.358Z"
"cmifyit6600kh2o7gid4be6c5","SITE-0137","Lati PORT G","PORT",true,-3.055973901591061,118.1979004951913,172.3665779779212,,"Mining site 137 - Lati region","2025-11-26T12:04:29.359Z","2025-11-26T12:04:29.359Z"
"cmifyit6700ki2o7g9c6ir0qk","SITE-0138","Muara Teweh ROM_PAD H","ROM_PAD",true,-4.939948896823536,119.351344452585,115.3349889323702,,"Mining site 138 - Muara Teweh region","2025-11-26T12:04:29.360Z","2025-11-26T12:04:29.360Z"
"cmifyit6800kj2o7gowm8no4e","SITE-0139","Muara Teweh ROM_PAD I","ROM_PAD",true,-3.290820038298639,118.0755941940414,141.3650742277228,,"Mining site 139 - Muara Teweh region","2025-11-26T12:04:29.361Z","2025-11-26T12:04:29.361Z"
"cmifyit6900kk2o7gah114ro5","SITE-0140","Lati PORT J","PORT",true,-4.252716109812354,118.6921465486597,180.3693788156057,,"Mining site 140 - Lati region","2025-11-26T12:04:29.362Z","2025-11-26T12:04:29.362Z"
"cmifyit6a00kl2o7guokjsbgk","SITE-0141","Satui STOCKPILE K","STOCKPILE",true,-5.289612022270397,118.637960809512,155.5397869273489,78949.8138274808,"Mining site 141 - Satui region","2025-11-26T12:04:29.363Z","2025-11-26T12:04:29.363Z"
"cmifyit6c00km2o7gc4x32fvk","SITE-0142","Sangatta PIT L","PIT",true,-4.194250610015246,115.2273208325973,196.4350060855136,,"Mining site 142 - Sangatta region","2025-11-26T12:04:29.364Z","2025-11-26T12:04:29.364Z"
"cmifyit6d00kn2o7gmaspcbbb","SITE-0143","Bengalon PIT M","PIT",true,-3.581564704891371,116.3319470512916,175.1502938524409,,"Mining site 143 - Bengalon region","2025-11-26T12:04:29.365Z","2025-11-26T12:04:29.365Z"
"cmifyit6e00ko2o7g84nc6n73","SITE-0144","Melak ROM_PAD N","ROM_PAD",true,-4.743812053348681,118.1421282641931,76.64381630255184,,"Mining site 144 - Melak region","2025-11-26T12:04:29.366Z","2025-11-26T12:04:29.366Z"
"cmifyit6f00kp2o7gzcas5el7","SITE-0145","Balikpapan PORT O","PORT",true,-3.125405420967473,119.2966038263718,98.70169149635002,,"Mining site 145 - Balikpapan region","2025-11-26T12:04:29.367Z","2025-11-26T12:04:29.367Z"
"cmifyit6g00kq2o7grr44kdb2","SITE-0146","Bengalon STOCKPILE P","STOCKPILE",true,-4.982551723169514,118.3871210732348,69.602044294982,85974.27067664318,"Mining site 146 - Bengalon region","2025-11-26T12:04:29.368Z","2025-11-26T12:04:29.368Z"
"cmifyit6h00kr2o7gvuvhb8y5","SITE-0147","Samarinda ROM_PAD Q","ROM_PAD",true,-5.030134905450515,116.2724980164595,148.7534531023373,,"Mining site 147 - Samarinda region","2025-11-26T12:04:29.369Z","2025-11-26T12:04:29.369Z"
"cmifyit6i00ks2o7g2y9n90l7","SITE-0148","Balikpapan PORT R","PORT",true,-3.72050671256433,117.0345687085632,140.7410279304535,,"Mining site 148 - Balikpapan region","2025-11-26T12:04:29.371Z","2025-11-26T12:04:29.371Z"
"cmifyit6j00kt2o7gkjbdj3tu","SITE-0149","Tutupan PIT S","PIT",true,-4.204932761972207,119.7802176506499,187.0193155502512,,"Mining site 149 - Tutupan region","2025-11-26T12:04:29.372Z","2025-11-26T12:04:29.372Z"
"cmifyit6l00ku2o7gq9en9ahx","SITE-0150","Melak CRUSHER T","CRUSHER",true,-3.445326196219523,115.0624401456247,54.38931529440283,,"Mining site 150 - Melak region","2025-11-26T12:04:29.373Z","2025-11-26T12:04:29.373Z"
"cmifyit6m00kv2o7gosoxmebb","SITE-0151","Muara Teweh ROM_PAD U","ROM_PAD",true,-4.61496078052758,119.0525709649856,135.9712511608242,,"Mining site 151 - Muara Teweh region","2025-11-26T12:04:29.374Z","2025-11-26T12:04:29.374Z"
"cmifyit6n00kw2o7gltubr146","SITE-0152","Melak CRUSHER V","CRUSHER",true,-3.634525270728963,118.0677333844409,80.671415808826,,"Mining site 152 - Melak region","2025-11-26T12:04:29.375Z","2025-11-26T12:04:29.375Z"
"cmifyit6o00kx2o7gj1reegim","SITE-0153","Lati CRUSHER W","CRUSHER",true,-3.400804869342798,116.125243468492,106.7599491556989,,"Mining site 153 - Lati region","2025-11-26T12:04:29.376Z","2025-11-26T12:04:29.376Z"
"cmifyit6p00ky2o7gf7ht3l0x","SITE-0154","Melak PIT X","PIT",true,-3.507203135255345,119.6003662545505,141.8395149395452,,"Mining site 154 - Melak region","2025-11-26T12:04:29.377Z","2025-11-26T12:04:29.377Z"
"cmifyit6q00kz2o7gw6pjhjok","SITE-0155","Satui PIT Y","PIT",true,-3.658693013263401,116.0657342570766,173.6481722346185,,"Mining site 155 - Satui region","2025-11-26T12:04:29.378Z","2025-11-26T12:04:29.378Z"
"cmifyit6r00l02o7gtv2rul7k","SITE-0156","Samarinda STOCKPILE Z","STOCKPILE",true,-2.623500247383424,116.6064027964533,114.5326913102566,170054.2301169503,"Mining site 156 - Samarinda region","2025-11-26T12:04:29.379Z","2025-11-26T12:04:29.379Z"
"cmifyit6s00l12o7gebhngo0h","SITE-0157","Tutupan STOCKPILE A","STOCKPILE",true,-5.20521652705515,116.6644011344595,160.1449886216953,50223.83655106513,"Mining site 157 - Tutupan region","2025-11-26T12:04:29.380Z","2025-11-26T12:04:29.380Z"
"cmifyit6t00l22o7g04ueuzt2","SITE-0158","Lati CRUSHER B","CRUSHER",true,-3.704847512483512,119.5897166009,96.79233709722772,,"Mining site 158 - Lati region","2025-11-26T12:04:29.381Z","2025-11-26T12:04:29.381Z"
"cmifyit6u00l32o7g57x0v5ro","SITE-0159","Samarinda STOCKPILE C","STOCKPILE",true,-4.615887903808188,116.3036311328402,107.7064593426116,88229.26119532912,"Mining site 159 - Samarinda region","2025-11-26T12:04:29.382Z","2025-11-26T12:04:29.382Z"
"cmifyit6v00l42o7gvpztaagi","SITE-0160","Sangatta PIT D","PIT",true,-2.662056100952572,119.9731441668154,146.8348766656486,,"Mining site 160 - Sangatta region","2025-11-26T12:04:29.383Z","2025-11-26T12:04:29.383Z"
"cmifyit6w00l52o7gumgxpfms","SITE-0161","Tutupan PORT E","PORT",false,-3.872952248322547,118.7888608833422,159.5337711868082,,"Mining site 161 - Tutupan region","2025-11-26T12:04:29.384Z","2025-11-26T12:04:29.384Z"
"cmifyit6x00l62o7gtwcenuk0","SITE-0162","Lati ROM_PAD F","ROM_PAD",true,-5.436246755504439,119.5626164745454,81.52188680728173,,"Mining site 162 - Lati region","2025-11-26T12:04:29.385Z","2025-11-26T12:04:29.385Z"
"cmifyit6y00l72o7gyqux1ou0","SITE-0163","Satui PORT G","PORT",true,-2.677387914373884,116.095076494754,129.4819052902842,,"Mining site 163 - Satui region","2025-11-26T12:04:29.386Z","2025-11-26T12:04:29.386Z"
"cmifyit6z00l82o7golrhinl7","SITE-0164","Tanjung PIT H","PIT",true,-2.878495448824132,116.6059772572176,102.1988081274171,,"Mining site 164 - Tanjung region","2025-11-26T12:04:29.388Z","2025-11-26T12:04:29.388Z"
"cmifyit7000l92o7ge3t3oy6q","SITE-0165","Samarinda STOCKPILE I","STOCKPILE",true,-3.841788565426586,117.8665214964528,180.4721150216873,181314.0092464708,"Mining site 165 - Samarinda region","2025-11-26T12:04:29.389Z","2025-11-26T12:04:29.389Z"
"cmifyit7100la2o7gn2at1viw","SITE-0166","Satui PORT J","PORT",true,-4.685116043300166,115.8061509282403,61.79761388620262,,"Mining site 166 - Satui region","2025-11-26T12:04:29.390Z","2025-11-26T12:04:29.390Z"
"cmifyit7200lb2o7g6ldv71z0","SITE-0167","Muara Teweh PORT K","PORT",true,-5.164125197192535,116.3962549181562,138.3086749007152,,"Mining site 167 - Muara Teweh region","2025-11-26T12:04:29.391Z","2025-11-26T12:04:29.391Z"
"cmifyit7400lc2o7gpry8apaf","SITE-0168","Satui PORT L","PORT",true,-5.438146117375243,119.6735591789973,68.00530110320432,,"Mining site 168 - Satui region","2025-11-26T12:04:29.392Z","2025-11-26T12:04:29.392Z"
"cmifyit7500ld2o7ga2rk57ao","SITE-0169","Melak PORT M","PORT",true,-3.049001657969789,117.751083266097,182.3939025995946,,"Mining site 169 - Melak region","2025-11-26T12:04:29.393Z","2025-11-26T12:04:29.393Z"
"cmifyit7600le2o7g7agqz6dp","SITE-0170","Sangatta PIT N","PIT",true,-5.274693471535645,117.08714983467,145.4378137719976,,"Mining site 170 - Sangatta region","2025-11-26T12:04:29.394Z","2025-11-26T12:04:29.394Z"
"cmifyit7700lf2o7go8o0tn3m","SITE-0171","Melak STOCKPILE O","STOCKPILE",true,-2.554825559221211,119.1281549462562,146.139571968087,67862.23140979675,"Mining site 171 - Melak region","2025-11-26T12:04:29.395Z","2025-11-26T12:04:29.395Z"
"cmifyit7800lg2o7gp0o0ad50","SITE-0172","Muara Teweh PIT P","PIT",true,-4.924388745885947,115.1900609840558,120.8430793933497,,"Mining site 172 - Muara Teweh region","2025-11-26T12:04:29.396Z","2025-11-26T12:04:29.396Z"
"cmifyit7900lh2o7gg6gfrkho","SITE-0173","Satui PIT Q","PIT",false,-5.065594261890363,117.0843213567381,85.64320230047936,,"Mining site 173 - Satui region","2025-11-26T12:04:29.397Z","2025-11-26T12:04:29.397Z"
"cmifyit7a00li2o7gki795ap7","SITE-0174","Lati CRUSHER R","CRUSHER",true,-3.177183548227174,117.1545246066891,172.7321325829745,,"Mining site 174 - Lati region","2025-11-26T12:04:29.398Z","2025-11-26T12:04:29.398Z"
"cmifyit7b00lj2o7gkuixqto6","SITE-0175","Bengalon ROM_PAD S","ROM_PAD",true,-4.55762879155786,117.7087279887397,120.3110792909654,,"Mining site 175 - Bengalon region","2025-11-26T12:04:29.399Z","2025-11-26T12:04:29.399Z"
"cmifyit7c00lk2o7gv7zkwzwy","SITE-0176","Satui CRUSHER T","CRUSHER",true,-2.956124106365031,116.1405677454636,91.4119540052649,,"Mining site 176 - Satui region","2025-11-26T12:04:29.400Z","2025-11-26T12:04:29.400Z"
"cmifyit7d00ll2o7gdew1a0mn","SITE-0177","Balikpapan PIT U","PIT",false,-3.308786698681402,117.4814020980152,185.3265738829571,,"Mining site 177 - Balikpapan region","2025-11-26T12:04:29.401Z","2025-11-26T12:04:29.401Z"
"cmifyit7e00lm2o7gq5vbutsh","SITE-0178","Melak PORT V","PORT",true,-3.408016640682217,117.368531976395,154.9294678876221,,"Mining site 178 - Melak region","2025-11-26T12:04:29.402Z","2025-11-26T12:04:29.402Z"
"cmifyit7f00ln2o7gq44sadny","SITE-0179","Bengalon STOCKPILE W","STOCKPILE",true,-3.349506110252547,117.4466547269589,133.4013099226836,113249.6923609226,"Mining site 179 - Bengalon region","2025-11-26T12:04:29.403Z","2025-11-26T12:04:29.403Z"
"cmifyit7g00lo2o7gjpxoedsq","SITE-0180","Balikpapan ROM_PAD X","ROM_PAD",true,-2.724173333083499,116.8878404251545,76.05407258284552,,"Mining site 180 - Balikpapan region","2025-11-26T12:04:29.404Z","2025-11-26T12:04:29.404Z"
"cmifyit7h00lp2o7g8pafag8o","SITE-0181","Satui CRUSHER Y","CRUSHER",true,-5.481753004973864,118.547147179388,198.8167820416107,,"Mining site 181 - Satui region","2025-11-26T12:04:29.406Z","2025-11-26T12:04:29.406Z"
"cmifyit7i00lq2o7gjwphlegn","SITE-0182","Melak CRUSHER Z","CRUSHER",true,-3.947407786261761,115.3943193482426,59.74568453908508,,"Mining site 182 - Melak region","2025-11-26T12:04:29.407Z","2025-11-26T12:04:29.407Z"
"cmifyit7j00lr2o7g4iyri5s0","SITE-0183","Balikpapan PIT A","PIT",true,-3.183825221079072,119.0960062774462,120.85781119844,,"Mining site 183 - Balikpapan region","2025-11-26T12:04:29.408Z","2025-11-26T12:04:29.408Z"
"cmifyit7k00ls2o7gppo9abl9","SITE-0184","Lati PORT B","PORT",true,-5.381046352928642,116.3318911645143,60.87123494553677,,"Mining site 184 - Lati region","2025-11-26T12:04:29.409Z","2025-11-26T12:04:29.409Z"
"cmifyit7l00lt2o7g5nzhu9o7","SITE-0185","Satui ROM_PAD C","ROM_PAD",true,-3.525300473904216,117.2605987714554,83.11313565390284,,"Mining site 185 - Satui region","2025-11-26T12:04:29.410Z","2025-11-26T12:04:29.410Z"
"cmifyit7m00lu2o7gn7ech5zl","SITE-0186","Bengalon ROM_PAD D","ROM_PAD",true,-2.512271551743776,116.1979898354027,66.11825377205871,,"Mining site 186 - Bengalon region","2025-11-26T12:04:29.411Z","2025-11-26T12:04:29.411Z"
"cmifyit7n00lv2o7gcj2b8nmu","SITE-0187","Melak CRUSHER E","CRUSHER",true,-3.768220845809598,118.5916302833664,185.8116094915918,,"Mining site 187 - Melak region","2025-11-26T12:04:29.412Z","2025-11-26T12:04:29.412Z"
"cmifyit7p00lw2o7gspohsuo7","SITE-0188","Lati STOCKPILE F","STOCKPILE",true,-3.536070516194131,118.3101587737469,84.28513813647625,149040.9422169569,"Mining site 188 - Lati region","2025-11-26T12:04:29.413Z","2025-11-26T12:04:29.413Z"
"cmifyit7q00lx2o7g989f377j","SITE-0189","Tanjung PIT G","PIT",true,-4.890627266428168,118.3369093259109,89.65291913350558,,"Mining site 189 - Tanjung region","2025-11-26T12:04:29.414Z","2025-11-26T12:04:29.414Z"
"cmifyit7r00ly2o7g7o7jfurh","SITE-0190","Muara Teweh STOCKPILE H","STOCKPILE",false,-4.51971744347563,116.5404494457416,57.6954245094588,105534.4430159703,"Mining site 190 - Muara Teweh region","2025-11-26T12:04:29.415Z","2025-11-26T12:04:29.415Z"
"cmifyit7s00lz2o7gvk0qwv2e","SITE-0191","Balikpapan CRUSHER I","CRUSHER",true,-5.113961379330879,115.830049007746,79.53417340259035,,"Mining site 191 - Balikpapan region","2025-11-26T12:04:29.416Z","2025-11-26T12:04:29.416Z"
"cmifyit7t00m02o7gdzttfv09","SITE-0192","Tanjung PORT J","PORT",true,-2.9022646387525,116.4032594344845,51.03435137178391,,"Mining site 192 - Tanjung region","2025-11-26T12:04:29.417Z","2025-11-26T12:04:29.417Z"
"cmifyit7u00m12o7gcsjf2ez6","SITE-0193","Tutupan ROM_PAD K","ROM_PAD",true,-4.627214295937256,116.3759648694791,76.92323640867022,,"Mining site 193 - Tutupan region","2025-11-26T12:04:29.418Z","2025-11-26T12:04:29.418Z"
"cmifyit7v00m22o7ghsdped3o","SITE-0194","Bengalon ROM_PAD L","ROM_PAD",false,-4.927130383891107,117.0250558714889,66.5993764223814,,"Mining site 194 - Bengalon region","2025-11-26T12:04:29.419Z","2025-11-26T12:04:29.419Z"
"cmifyit7w00m32o7gekdjdcor","SITE-0195","Bengalon STOCKPILE M","STOCKPILE",false,-5.185330220343087,116.2278756653146,125.6673825383456,68297.92458003237,"Mining site 195 - Bengalon region","2025-11-26T12:04:29.421Z","2025-11-26T12:04:29.421Z"
"cmifyit7x00m42o7gkvt8hkph","SITE-0196","Muara Teweh STOCKPILE N","STOCKPILE",true,-4.455827949982796,117.2498705616906,69.41080344696078,180424.6689562148,"Mining site 196 - Muara Teweh region","2025-11-26T12:04:29.422Z","2025-11-26T12:04:29.422Z"
"cmifyit7z00m52o7gszg2cpyl","SITE-0197","Lati ROM_PAD O","ROM_PAD",true,-4.803016560845214,116.7714188618241,89.79527377321901,,"Mining site 197 - Lati region","2025-11-26T12:04:29.423Z","2025-11-26T12:04:29.423Z"
"cmifyit8000m62o7gwo64bswx","SITE-0198","Tutupan PIT P","PIT",true,-3.752163323802345,118.8718990947671,168.086021325941,,"Mining site 198 - Tutupan region","2025-11-26T12:04:29.424Z","2025-11-26T12:04:29.424Z"
"cmifyit8100m72o7g0ywozzax","SITE-0199","Tanjung STOCKPILE Q","STOCKPILE",true,-5.100057370538875,117.8390351216533,168.2470480923499,140200.3254242908,"Mining site 199 - Tanjung region","2025-11-26T12:04:29.425Z","2025-11-26T12:04:29.425Z"
"cmifyit8200m82o7grnttpneg","SITE-0200","Muara Teweh STOCKPILE R","STOCKPILE",true,-5.276452911908324,119.4841770666629,89.58555812358725,239928.74134022,"Mining site 200 - Muara Teweh region","2025-11-26T12:04:29.426Z","2025-11-26T12:04:29.426Z"
"cmifyit8300m92o7gmr6vami6","SITE-0201","Melak CRUSHER S","CRUSHER",true,-3.254564468087444,118.1441387979631,101.4204362026654,,"Mining site 201 - Melak region","2025-11-26T12:04:29.427Z","2025-11-26T12:04:29.427Z"
"cmifyit8400ma2o7g4mtrqw5l","SITE-0202","Satui PIT T","PIT",true,-3.559737293615025,115.7693518349921,76.67375805691904,,"Mining site 202 - Satui region","2025-11-26T12:04:29.428Z","2025-11-26T12:04:29.428Z"
"cmifyit8500mb2o7gsj3tq2yk","SITE-0203","Bengalon PORT U","PORT",true,-5.407488470186525,119.7494050388201,183.231239397015,,"Mining site 203 - Bengalon region","2025-11-26T12:04:29.429Z","2025-11-26T12:04:29.429Z"
"cmifyit8600mc2o7g91tw6xm5","SITE-0204","Tanjung STOCKPILE V","STOCKPILE",false,-2.948432699608591,116.5936748404142,119.0801893243847,192842.8849569674,"Mining site 204 - Tanjung region","2025-11-26T12:04:29.430Z","2025-11-26T12:04:29.430Z"
"cmifyit8700md2o7gxeqr48mh","SITE-0205","Muara Teweh PORT W","PORT",true,-4.520858838372055,115.673998740411,76.15807419448223,,"Mining site 205 - Muara Teweh region","2025-11-26T12:04:29.431Z","2025-11-26T12:04:29.431Z"
"cmifyit8800me2o7ghe1thyn5","SITE-0206","Tutupan ROM_PAD X","ROM_PAD",true,-4.417388330157055,117.6565832929827,174.5523321218263,,"Mining site 206 - Tutupan region","2025-11-26T12:04:29.432Z","2025-11-26T12:04:29.432Z"
"cmifyit8900mf2o7g87rjf86a","SITE-0207","Satui CRUSHER Y","CRUSHER",true,-4.111077689128002,119.2657459514056,149.8464450929675,,"Mining site 207 - Satui region","2025-11-26T12:04:29.433Z","2025-11-26T12:04:29.433Z"
"cmifyit8a00mg2o7gs6kpyx5x","SITE-0208","Tanjung STOCKPILE Z","STOCKPILE",false,-5.130210415522202,115.11590145169,142.7751167202893,98843.01798650314,"Mining site 208 - Tanjung region","2025-11-26T12:04:29.435Z","2025-11-26T12:04:29.435Z"
"cmifyit8b00mh2o7gin7p4e8z","SITE-0209","Melak PORT A","PORT",true,-5.185440604210379,119.3415285651484,147.7927170692495,,"Mining site 209 - Melak region","2025-11-26T12:04:29.436Z","2025-11-26T12:04:29.436Z"
"cmifyit8c00mi2o7gkbdmr50x","SITE-0210","Bengalon STOCKPILE B","STOCKPILE",true,-5.400071577015558,116.5548562459488,55.68061790799565,118419.9621673183,"Mining site 210 - Bengalon region","2025-11-26T12:04:29.437Z","2025-11-26T12:04:29.437Z"
"cmifyit8e00mj2o7gvyzyrthv","SITE-0211","Tanjung PORT C","PORT",true,-3.754356601747295,117.3809065866685,105.2382251569761,,"Mining site 211 - Tanjung region","2025-11-26T12:04:29.438Z","2025-11-26T12:04:29.438Z"
"cmifyit8f00mk2o7gidnih4dn","SITE-0212","Lati PORT D","PORT",false,-4.098464977055714,119.0051176545185,156.8837490734073,,"Mining site 212 - Lati region","2025-11-26T12:04:29.439Z","2025-11-26T12:04:29.439Z"
"cmifyit8g00ml2o7gzs0x0vy2","SITE-0213","Melak PIT E","PIT",true,-3.488868979426051,117.1327402044721,146.1915084053352,,"Mining site 213 - Melak region","2025-11-26T12:04:29.440Z","2025-11-26T12:04:29.440Z"
"cmifyit8h00mm2o7g8hmqcw7i","SITE-0214","Muara Teweh STOCKPILE F","STOCKPILE",true,-3.99495055682008,119.2796778794549,63.93665955722774,178982.0671132082,"Mining site 214 - Muara Teweh region","2025-11-26T12:04:29.442Z","2025-11-26T12:04:29.442Z"
"cmifyit8i00mn2o7gx8edblgk","SITE-0215","Sangatta CRUSHER G","CRUSHER",true,-5.137818485581086,117.4685281972222,72.2804794436854,,"Mining site 215 - Sangatta region","2025-11-26T12:04:29.443Z","2025-11-26T12:04:29.443Z"
"cmifyit8j00mo2o7g2uotckju","SITE-0216","Sangatta CRUSHER H","CRUSHER",false,-5.400432087757898,118.212125750703,165.3934308255725,,"Mining site 216 - Sangatta region","2025-11-26T12:04:29.444Z","2025-11-26T12:04:29.444Z"
"cmifyit8k00mp2o7g2akv6lyu","SITE-0217","Sangatta PIT I","PIT",true,-5.311813094283836,116.0571588593069,131.6361992406683,,"Mining site 217 - Sangatta region","2025-11-26T12:04:29.445Z","2025-11-26T12:04:29.445Z"
