"id","code","name","brand","model","yearManufacture","bucketCapacity","status","lastMaintenance","nextMaintenance","totalHours","currentLocation","isActive","purchaseDate","retirementDate","remarks","createdAt","updatedAt"
"cmifyiws105fj2o7gjwghiu7c","EXC-0079","Caterpillar 390F-079","Caterpillar","390F",2021,11.32228512728634,"MAINTENANCE","2025-11-07T12:04:33.929Z","2026-01-06T12:04:33.929Z",16972,"PIT-04",true,"2021-05-26T17:00:00.000Z",,,"2025-11-26T12:04:34.033Z","2025-11-26T12:04:34.033Z"
"cmifyiws205fk2o7gmeljgfn8","EXC-0080","Komatsu PC800-8-080","Komatsu","PC800-8",2022,10.91671286996947,"BREAKDOWN","2025-11-16T12:04:33.929Z","2026-01-15T12:04:33.929Z",13125,"PIT-03",true,"2022-06-03T17:00:00.000Z",,,"2025-11-26T12:04:34.034Z","2025-11-26T12:04:34.034Z"
"cmifyiws305fl2o7gs38y7ois","EXC-0081","Komatsu PC800-8-081","Komatsu","PC800-8",2023,10.53857972096336,"IDLE","2025-11-14T12:04:33.929Z","2026-01-13T12:04:33.929Z",9384,"PIT-01",true,"2023-06-30T17:00:00.000Z",,"Production unit A","2025-11-26T12:04:34.036Z","2025-11-26T12:04:34.036Z"
"cmifyiws405fm2o7gn440o6i2","EXC-0082","Kobelco SK850-10-082","Kobelco","SK850-10",2016,12.1865132190159,"STANDBY","2025-11-19T12:04:33.929Z","2026-01-18T12:04:33.929Z",36859,"PIT-04",true,"2016-12-11T17:00:00.000Z",,,"2025-11-26T12:04:34.037Z","2025-11-26T12:04:34.037Z"
"cmifyiws605fn2o7gprgp18i4","EXC-0083","Hitachi EX1200-6-083","Hitachi","EX1200-6",2021,10.58547771117754,"BREAKDOWN","2025-11-08T12:04:33.929Z","2026-01-07T12:04:33.929Z",16049,"Stockpile-01",true,"2021-05-20T17:00:00.000Z",,,"2025-11-26T12:04:34.038Z","2025-11-26T12:04:34.038Z"
"cmifyiws705fo2o7gcs5dtjl3","EXC-0084","Caterpillar 374F-084","Caterpillar","374F",2016,10.44628286216046,"STANDBY","2025-10-07T12:04:33.929Z","2025-12-06T12:04:33.929Z",36393,"ROM-01",true,"2016-05-21T17:00:00.000Z",,,"2025-11-26T12:04:34.040Z","2025-11-26T12:04:34.040Z"
"cmifyiws805fp2o7g3kc6zbkf","EXC-0085","Liebherr R984C-085","Liebherr","R984C",2017,11.05926760558554,"MAINTENANCE","2025-10-23T12:04:33.929Z","2025-12-22T12:04:33.929Z",32734,"Workshop",true,"2017-07-06T17:00:00.000Z",,"Production unit A","2025-11-26T12:04:34.041Z","2025-11-26T12:04:34.041Z"
"cmifyiwsa05fq2o7g1as8mgkz","EXC-0086","Komatsu PC400-8-086","Komatsu","PC400-8",2022,9.09758158536423,"MAINTENANCE","2025-11-05T12:04:33.929Z","2026-01-04T12:04:33.929Z",13574,"PIT-02",true,"2022-06-27T17:00:00.000Z",,"Production unit A","2025-11-26T12:04:34.042Z","2025-11-26T12:04:34.042Z"
"cmifyiwsb05fr2o7g6o5fh1gl","EXC-0087","Caterpillar 6030-087","Caterpillar","6030",2024,8.512997677764035,"ACTIVE","2025-11-07T12:04:33.929Z","2026-01-06T12:04:33.929Z",4009,"PIT-02",true,"2024-05-17T17:00:00.000Z",,,"2025-11-26T12:04:34.043Z","2025-11-26T12:04:34.043Z"
"cmifyiwsc05fs2o7gboc6vf6i","EXC-0088","Komatsu PC1250-8-088","Komatsu","PC1250-8",2018,8.988921118488102,"IDLE","2025-10-23T12:04:33.929Z","2025-12-22T12:04:33.929Z",29889,"PIT-04",true,"2018-10-10T17:00:00.000Z",,"Production unit A","2025-11-26T12:04:34.044Z","2025-11-26T12:04:34.044Z"
"cmifyiwsd05ft2o7ghspbecye","EXC-0089","Kobelco SK380-10-089","Kobelco","SK380-10",2021,12.15870463839349,"MAINTENANCE","2025-11-04T12:04:33.929Z","2026-01-03T12:04:33.929Z",16154,"PIT-01",true,"2021-08-15T17:00:00.000Z",,"Production unit A","2025-11-26T12:04:34.046Z","2025-11-26T12:04:34.046Z"
"cmifyiwse05fu2o7gduusjwqm","EXC-0090","Hitachi EX1200-6-090","Hitachi","EX1200-6",2016,9.670925590556303,"MAINTENANCE","2025-11-19T12:04:33.929Z","2026-01-18T12:04:33.929Z",37001,"PIT-03",true,"2016-02-25T17:00:00.000Z",,,"2025-11-26T12:04:34.047Z","2025-11-26T12:04:34.047Z"
"cmifyiwsg05fv2o7gejdho51m","EXC-0091","Komatsu PC2000-8-091","Komatsu","PC2000-8",2016,12.7993278512571,"IDLE","2025-10-21T12:04:33.929Z","2025-12-20T12:04:33.929Z",36822,"Stockpile-01",true,"2016-06-11T17:00:00.000Z",,,"2025-11-26T12:04:34.048Z","2025-11-26T12:04:34.048Z"
"cmifyiwsh05fw2o7gvb7ijcnq","EXC-0092","Volvo EC950F-092","Volvo","EC950F",2024,9.672107861997029,"IDLE","2025-11-12T12:04:33.929Z","2026-01-11T12:04:33.929Z",4150,"Workshop",true,"2024-09-27T17:00:00.000Z",,,"2025-11-26T12:04:34.049Z","2025-11-26T12:04:34.049Z"
"cmifyiwsi05fx2o7g35nre7yj","EXC-0093","Komatsu PC400-8-093","Komatsu","PC400-8",2016,9.422746967363915,"BREAKDOWN","2025-11-02T12:04:33.929Z","2026-01-01T12:04:33.929Z",36984,"PIT-03",true,"2016-11-27T17:00:00.000Z",,,"2025-11-26T12:04:34.050Z","2025-11-26T12:04:34.050Z"
"cmifyiwsj05fy2o7g4nevqr4e","EXC-0094","Komatsu PC1250-8-094","Komatsu","PC1250-8",2017,8.999996837689034,"BREAKDOWN","2025-10-27T12:04:33.929Z","2025-12-26T12:04:33.929Z",33956,"PIT-01",true,"2017-07-31T17:00:00.000Z",,,"2025-11-26T12:04:34.052Z","2025-11-26T12:04:34.052Z"
"cmifyiwsk05fz2o7gsjhrlynk","EXC-0095","Hitachi EX2600-6-095","Hitachi","EX2600-6",2023,10.82440914890361,"MAINTENANCE","2025-09-30T12:04:33.929Z","2025-11-29T12:04:33.929Z",8688,"PIT-04",true,"2023-03-19T17:00:00.000Z",,,"2025-11-26T12:04:34.053Z","2025-11-26T12:04:34.053Z"
"cmifyiwsm05g02o7g1tspx6l1","EXC-0096","Caterpillar 6030-096","Caterpillar","6030",2015,10.51207969398134,"MAINTENANCE","2025-10-28T12:04:33.929Z","2025-12-27T12:04:33.929Z",41265,"PIT-01",true,"2015-04-03T17:00:00.000Z",,,"2025-11-26T12:04:34.054Z","2025-11-26T12:04:34.054Z"
"cmifyiwsn05g12o7g9kvkqxiu","EXC-0097","Komatsu PC400-8-097","Komatsu","PC400-8",2017,11.39859458681229,"IDLE","2025-11-09T12:04:33.929Z","2026-01-08T12:04:33.929Z",32841,"PIT-04",true,"2017-02-13T17:00:00.000Z",,"Production unit A","2025-11-26T12:04:34.056Z","2025-11-26T12:04:34.056Z"
"cmifyiwsp05g22o7g5p1rawj2","EXC-0098","Volvo EC750E-098","Volvo","EC750E",2017,8.500797702301107,"ACTIVE","2025-11-06T12:04:33.929Z","2026-01-05T12:04:33.929Z",32745,"ROM-01",true,"2017-09-27T17:00:00.000Z",,,"2025-11-26T12:04:34.057Z","2025-11-26T12:04:34.057Z"
"cmifyiwsq05g32o7g7xw0ovsp","EXC-0099","Komatsu PC2000-8-099","Komatsu","PC2000-8",2019,11.55095293099507,"BREAKDOWN","2025-11-25T12:04:33.929Z","2026-01-24T12:04:33.929Z",25728,"Workshop",true,"2019-08-02T17:00:00.000Z",,,"2025-11-26T12:04:34.058Z","2025-11-26T12:04:34.058Z"
"cmifyiwsr05g42o7gpxmxdwby","EXC-0100","Liebherr R984C-100","Liebherr","R984C",2024,12.25468970957133,"ACTIVE","2025-11-24T12:04:33.929Z","2026-01-23T12:04:33.929Z",4027,"ROM-01",true,"2024-08-27T17:00:00.000Z",,,"2025-11-26T12:04:34.059Z","2025-11-26T12:04:34.059Z"
"cmifyiwss05g52o7g56wgxeoo","EXC-0101","Hitachi EX1900-6-101","Hitachi","EX1900-6",2022,8.130808271880877,"BREAKDOWN","2025-10-15T12:04:33.929Z","2025-12-14T12:04:33.929Z",12824,"PIT-01",true,"2022-12-10T17:00:00.000Z",,,"2025-11-26T12:04:34.061Z","2025-11-26T12:04:34.061Z"
"cmifyiwsu05g62o7gewyz6wz7","EXC-0102","Liebherr R9400-102","Liebherr","R9400",2021,8.82833344816633,"ACTIVE","2025-10-01T12:04:33.929Z","2025-11-30T12:04:33.929Z",17813,"PIT-03",true,"2021-08-08T17:00:00.000Z",,,"2025-11-26T12:04:34.062Z","2025-11-26T12:04:34.062Z"
"cmifyiwsv05g72o7ghndxfdl9","EXC-0103","Caterpillar 6030-103","Caterpillar","6030",2016,12.44329542273737,"MAINTENANCE","2025-11-19T12:04:33.929Z","2026-01-18T12:04:33.929Z",36567,"PIT-01",true,"2016-05-11T17:00:00.000Z",,,"2025-11-26T12:04:34.064Z","2025-11-26T12:04:34.064Z"
"cmifyiwsw05g82o7gboa0e7l8","EXC-0104","Caterpillar 349E-104","Caterpillar","349E",2017,12.77609151927563,"ACTIVE","2025-10-19T12:04:33.929Z","2025-12-18T12:04:33.929Z",33435,"ROM-02",true,"2017-03-25T17:00:00.000Z",,,"2025-11-26T12:04:34.065Z","2025-11-26T12:04:34.065Z"
"cmifyiwsy05g92o7gg4jid2wh","EXC-0105","Volvo EC950F-105","Volvo","EC950F",2024,8.747976609619753,"BREAKDOWN","2025-11-03T12:04:33.929Z","2026-01-02T12:04:33.929Z",5511,"Workshop",true,"2024-11-07T17:00:00.000Z",,,"2025-11-26T12:04:34.066Z","2025-11-26T12:04:34.066Z"
"cmifyiwsz05ga2o7gpsrny5h5","EXC-0106","Caterpillar 374F-106","Caterpillar","374F",2023,12.71711604767554,"MAINTENANCE","2025-10-03T12:04:33.929Z","2025-12-02T12:04:33.929Z",8765,"PIT-02",true,"2023-02-21T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.067Z","2025-11-26T12:04:34.067Z"
"cmifyiwt005gb2o7gsiwvs8xo","EXC-0107","Caterpillar 349E-107","Caterpillar","349E",2019,10.59574078844266,"BREAKDOWN","2025-10-25T12:04:33.929Z","2025-12-24T12:04:33.929Z",24850,"PIT-04",true,"2019-06-23T17:00:00.000Z",,,"2025-11-26T12:04:34.068Z","2025-11-26T12:04:34.068Z"
"cmifyiwt105gc2o7ggox9kz4y","EXC-0108","Volvo EC750E-108","Volvo","EC750E",2021,8.199525601980131,"STANDBY","2025-11-05T12:04:33.929Z","2026-01-04T12:04:33.929Z",16439,"PIT-02",true,"2021-01-05T17:00:00.000Z",,,"2025-11-26T12:04:34.070Z","2025-11-26T12:04:34.070Z"
"cmifyiwt305gd2o7gqln2k8ln","EXC-0109","Liebherr R9800-109","Liebherr","R9800",2022,9.062208967480995,"STANDBY","2025-11-16T12:04:33.929Z","2026-01-15T12:04:33.929Z",13879,"PIT-03",true,"2022-09-14T17:00:00.000Z",,,"2025-11-26T12:04:34.071Z","2025-11-26T12:04:34.071Z"
"cmifyiwt405ge2o7gd4upx44t","EXC-0110","Hitachi EX1900-6-110","Hitachi","EX1900-6",2023,10.73632858346431,"BREAKDOWN","2025-10-27T12:04:33.929Z","2025-12-26T12:04:33.929Z",9229,"ROM-02",true,"2023-06-25T17:00:00.000Z",,,"2025-11-26T12:04:34.072Z","2025-11-26T12:04:34.072Z"
"cmifyiwt505gf2o7gjx4wk1b3","EXC-0111","Kobelco SK500-10-111","Kobelco","SK500-10",2023,8.748098171846602,"ACTIVE","2025-10-16T12:04:33.929Z","2025-12-15T12:04:33.929Z",9996,"PIT-01",true,"2023-05-22T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.074Z","2025-11-26T12:04:34.074Z"
"cmifyiwt605gg2o7gu3j4sm80","EXC-0112","Caterpillar 349E-112","Caterpillar","349E",2018,11.81513624348406,"STANDBY","2025-11-03T12:04:33.929Z","2026-01-02T12:04:33.929Z",29717,"PIT-02",true,"2018-08-06T17:00:00.000Z",,,"2025-11-26T12:04:34.075Z","2025-11-26T12:04:34.075Z"
"cmifyiwt805gh2o7gvwvvzxup","EXC-0113","Kobelco SK380-10-113","Kobelco","SK380-10",2017,9.849279635097666,"STANDBY","2025-10-15T12:04:33.929Z","2025-12-14T12:04:33.929Z",33093,"PIT-01",true,"2017-01-31T17:00:00.000Z",,,"2025-11-26T12:04:34.076Z","2025-11-26T12:04:34.076Z"
"cmifyiwt905gi2o7g9deoumas","EXC-0114","Kobelco SK850-10-114","Kobelco","SK850-10",2019,8.35340267253778,"IDLE","2025-11-24T12:04:33.929Z","2026-01-23T12:04:33.929Z",24646,"PIT-02",true,"2019-11-14T17:00:00.000Z",,,"2025-11-26T12:04:34.077Z","2025-11-26T12:04:34.077Z"
"cmifyiwta05gj2o7gdcw1c45w","EXC-0115","Komatsu PC1250-8-115","Komatsu","PC1250-8",2023,12.4770359111867,"BREAKDOWN","2025-11-22T12:04:33.929Z","2026-01-21T12:04:33.929Z",8343,"Workshop",true,"2023-04-11T17:00:00.000Z",,,"2025-11-26T12:04:34.079Z","2025-11-26T12:04:34.079Z"
"cmifyiwtb05gk2o7gtvdjb4j6","EXC-0116","Hitachi EX1200-6-116","Hitachi","EX1200-6",2023,12.97438088158847,"MAINTENANCE","2025-10-17T12:04:33.929Z","2025-12-16T12:04:33.929Z",8141,"PIT-04",true,"2023-08-12T17:00:00.000Z",,,"2025-11-26T12:04:34.080Z","2025-11-26T12:04:34.080Z"
"cmifyiwtd05gl2o7ghh8wpm7q","EXC-0117","Caterpillar 390F-117","Caterpillar","390F",2019,8.251575685317544,"MAINTENANCE","2025-11-15T12:04:33.929Z","2026-01-14T12:04:33.929Z",25590,"Stockpile-01",true,"2019-07-11T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.081Z","2025-11-26T12:04:34.081Z"
"cmifyiwte05gm2o7gai4c11cs","EXC-0118","Hitachi EX1200-6-118","Hitachi","EX1200-6",2017,12.35549086471159,"MAINTENANCE","2025-10-24T12:04:33.929Z","2025-12-23T12:04:33.929Z",33475,"PIT-02",true,"2017-09-04T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.082Z","2025-11-26T12:04:34.082Z"
"cmifyiwtf05gn2o7gozvzlt7y","EXC-0119","Hitachi EX3600-6-119","Hitachi","EX3600-6",2019,8.635726414209117,"BREAKDOWN","2025-09-30T12:04:33.929Z","2025-11-29T12:04:33.929Z",24447,"Stockpile-01",true,"2019-11-06T17:00:00.000Z",,,"2025-11-26T12:04:34.083Z","2025-11-26T12:04:34.083Z"
"cmifyiwtg05go2o7glnlp07mq","EXC-0120","Volvo EC950F-120","Volvo","EC950F",2017,11.35263811033461,"ACTIVE","2025-10-23T12:04:33.929Z","2025-12-22T12:04:33.929Z",32795,"Stockpile-01",true,"2017-10-13T17:00:00.000Z",,,"2025-11-26T12:04:34.085Z","2025-11-26T12:04:34.085Z"
"cmifyiwth05gp2o7giz16fdz3","EXC-0121","Caterpillar 390F-121","Caterpillar","390F",2019,11.27351163209165,"ACTIVE","2025-11-09T12:04:33.929Z","2026-01-08T12:04:33.929Z",25558,"ROM-01",true,"2019-03-01T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.086Z","2025-11-26T12:04:34.086Z"
"cmifyiwtj05gq2o7g6sk94xxj","EXC-0122","Caterpillar 390F-122","Caterpillar","390F",2021,12.60665819871525,"IDLE","2025-10-18T12:04:33.929Z","2025-12-17T12:04:33.929Z",17407,"ROM-01",true,"2021-06-19T17:00:00.000Z",,,"2025-11-26T12:04:34.087Z","2025-11-26T12:04:34.087Z"
"cmifyiwtk05gr2o7gfwirrhq4","EXC-0123","Liebherr R9800-123","Liebherr","R9800",2020,8.877056948693832,"ACTIVE","2025-11-10T12:04:33.929Z","2026-01-09T12:04:33.929Z",20062,"ROM-02",true,"2020-07-02T17:00:00.000Z",,,"2025-11-26T12:04:34.088Z","2025-11-26T12:04:34.088Z"
"cmifyiwtl05gs2o7g4meip813","EXC-0124","Liebherr R984C-124","Liebherr","R984C",2020,11.49327016380648,"ACTIVE","2025-10-27T12:04:33.929Z","2025-12-26T12:04:33.929Z",21969,"PIT-04",true,"2020-08-21T17:00:00.000Z",,,"2025-11-26T12:04:34.090Z","2025-11-26T12:04:34.090Z"
"cmifyiwtm05gt2o7g4xh099nu","EXC-0125","Liebherr R9400-125","Liebherr","R9400",2021,12.76617555984427,"IDLE","2025-10-05T12:04:33.929Z","2025-12-04T12:04:33.929Z",17038,"Stockpile-01",true,"2021-05-06T17:00:00.000Z",,,"2025-11-26T12:04:34.091Z","2025-11-26T12:04:34.091Z"
"cmifyiwto05gu2o7genk6tj06","EXC-0126","Hitachi EX1200-6-126","Hitachi","EX1200-6",2018,9.419316695491666,"ACTIVE","2025-10-05T12:04:33.929Z","2025-12-04T12:04:33.929Z",29631,"PIT-01",true,"2018-05-23T17:00:00.000Z",,,"2025-11-26T12:04:34.092Z","2025-11-26T12:04:34.092Z"
"cmifyiwtp05gv2o7gm5r2fp71","EXC-0127","Liebherr R9800-127","Liebherr","R9800",2022,11.89444342478458,"MAINTENANCE","2025-10-09T12:04:33.929Z","2025-12-08T12:04:33.929Z",13604,"Workshop",true,"2022-02-28T17:00:00.000Z",,,"2025-11-26T12:04:34.093Z","2025-11-26T12:04:34.093Z"
"cmifyiwtq05gw2o7gqn5w6pxt","EXC-0128","Komatsu PC2000-8-128","Komatsu","PC2000-8",2024,8.877149049456383,"ACTIVE","2025-10-13T12:04:33.929Z","2025-12-12T12:04:33.929Z",4945,"PIT-02",true,"2024-03-31T17:00:00.000Z",,,"2025-11-26T12:04:34.094Z","2025-11-26T12:04:34.094Z"
"cmifyiwtr05gx2o7g1xj4u403","EXC-0129","Caterpillar 349E-129","Caterpillar","349E",2017,12.01800972098646,"BREAKDOWN","2025-11-12T12:04:33.929Z","2026-01-11T12:04:33.929Z",32506,"PIT-02",true,"2017-05-07T17:00:00.000Z",,,"2025-11-26T12:04:34.096Z","2025-11-26T12:04:34.096Z"
"cmifyiwts05gy2o7gzboorno0","EXC-0130","Komatsu PC2000-8-130","Komatsu","PC2000-8",2021,12.69481671079854,"STANDBY","2025-11-09T12:04:33.929Z","2026-01-08T12:04:33.929Z",17713,"PIT-03",true,"2021-06-14T17:00:00.000Z",,,"2025-11-26T12:04:34.097Z","2025-11-26T12:04:34.097Z"
"cmifyiwtu05gz2o7g81j1yal9","EXC-0131","Liebherr R9400-131","Liebherr","R9400",2022,11.47807625363701,"MAINTENANCE","2025-10-24T12:04:33.929Z","2025-12-23T12:04:33.929Z",13184,"Workshop",true,"2022-07-07T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.098Z","2025-11-26T12:04:34.098Z"
"cmifyiwtv05h02o7grgdxh9y5","EXC-0132","Caterpillar 374F-132","Caterpillar","374F",2017,11.33014856701984,"IDLE","2025-11-21T12:04:33.929Z","2026-01-20T12:04:33.929Z",33146,"PIT-03",true,"2017-05-17T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.099Z","2025-11-26T12:04:34.099Z"
"cmifyiwtw05h12o7g08lhmoug","EXC-0133","Volvo EC950F-133","Volvo","EC950F",2019,12.20188354194702,"STANDBY","2025-11-15T12:04:33.929Z","2026-01-14T12:04:33.929Z",24254,"ROM-01",true,"2019-07-17T17:00:00.000Z",,,"2025-11-26T12:04:34.100Z","2025-11-26T12:04:34.100Z"
"cmifyiwtx05h22o7gy61ctyjb","EXC-0134","Hitachi EX1900-6-134","Hitachi","EX1900-6",2019,11.67140492094497,"BREAKDOWN","2025-10-06T12:04:33.929Z","2025-12-05T12:04:33.929Z",25652,"PIT-04",true,"2019-08-26T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.101Z","2025-11-26T12:04:34.101Z"
"cmifyiwty05h32o7gx65c34zi","EXC-0135","Liebherr R9800-135","Liebherr","R9800",2021,9.303021355949097,"STANDBY","2025-10-20T12:04:33.929Z","2025-12-19T12:04:33.929Z",17886,"Stockpile-01",true,"2021-07-17T17:00:00.000Z",,,"2025-11-26T12:04:34.103Z","2025-11-26T12:04:34.103Z"
"cmifyiwu005h42o7g2koshbj4","EXC-0136","Hitachi EX2600-6-136","Hitachi","EX2600-6",2023,11.51929434245135,"MAINTENANCE","2025-10-01T12:04:33.929Z","2025-11-30T12:04:33.929Z",8798,"PIT-01",true,"2023-04-04T17:00:00.000Z",,,"2025-11-26T12:04:34.104Z","2025-11-26T12:04:34.104Z"
"cmifyiwu105h52o7ginaoek8c","EXC-0137","Kobelco SK850-10-137","Kobelco","SK850-10",2015,9.263200258571958,"ACTIVE","2025-11-06T12:04:33.929Z","2026-01-05T12:04:33.929Z",40528,"PIT-04",true,"2015-10-16T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.105Z","2025-11-26T12:04:34.105Z"
"cmifyiwu205h62o7g3jhybhki","EXC-0138","Hitachi EX1900-6-138","Hitachi","EX1900-6",2015,11.22686904915211,"BREAKDOWN","2025-11-02T12:04:33.929Z","2026-01-01T12:04:33.929Z",40333,"PIT-04",true,"2015-02-17T17:00:00.000Z",,,"2025-11-26T12:04:34.107Z","2025-11-26T12:04:34.107Z"
"cmifyiwu305h72o7gq0p12bfp","EXC-0139","Caterpillar 374F-139","Caterpillar","374F",2021,9.273588627310486,"MAINTENANCE","2025-10-15T12:04:33.929Z","2025-12-14T12:04:33.929Z",17661,"PIT-03",true,"2021-02-21T17:00:00.000Z",,,"2025-11-26T12:04:34.108Z","2025-11-26T12:04:34.108Z"
"cmifyiwu505h82o7gvp66m7ui","EXC-0140","Caterpillar 374F-140","Caterpillar","374F",2018,12.14725319786886,"MAINTENANCE","2025-11-17T12:04:33.929Z","2026-01-16T12:04:33.929Z",29443,"ROM-01",true,"2018-07-25T17:00:00.000Z",,,"2025-11-26T12:04:34.109Z","2025-11-26T12:04:34.109Z"
"cmifyiwu605h92o7gvcg7k6hm","EXC-0141","Liebherr R984C-141","Liebherr","R984C",2017,11.15096665759959,"IDLE","2025-11-18T12:04:33.929Z","2026-01-17T12:04:33.929Z",32680,"ROM-02",true,"2017-06-12T17:00:00.000Z",,,"2025-11-26T12:04:34.110Z","2025-11-26T12:04:34.110Z"
"cmifyiwu705ha2o7gzunfsb0y","EXC-0142","Caterpillar 374F-142","Caterpillar","374F",2017,9.885856659937327,"STANDBY","2025-10-13T12:04:33.929Z","2025-12-12T12:04:33.929Z",33352,"Stockpile-01",true,"2017-09-21T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.111Z","2025-11-26T12:04:34.111Z"
"cmifyiwu805hb2o7gwvhf9yar","EXC-0143","Liebherr R984C-143","Liebherr","R984C",2024,10.13886007648095,"ACTIVE","2025-10-24T12:04:33.929Z","2025-12-23T12:04:33.929Z",4743,"ROM-02",true,"2024-04-05T17:00:00.000Z",,,"2025-11-26T12:04:34.112Z","2025-11-26T12:04:34.112Z"
"cmifyiwu905hc2o7g286p7ds6","EXC-0144","Hitachi EX1200-6-144","Hitachi","EX1200-6",2017,9.00002529637283,"BREAKDOWN","2025-11-24T12:04:33.929Z","2026-01-23T12:04:33.929Z",32379,"PIT-02",true,"2017-05-18T17:00:00.000Z",,,"2025-11-26T12:04:34.114Z","2025-11-26T12:04:34.114Z"
"cmifyiwua05hd2o7gkrkvmz0y","EXC-0145","Hitachi EX2600-6-145","Hitachi","EX2600-6",2016,8.613485255724365,"ACTIVE","2025-09-30T12:04:33.929Z","2025-11-29T12:04:33.929Z",37243,"PIT-02",true,"2016-04-24T17:00:00.000Z",,,"2025-11-26T12:04:34.115Z","2025-11-26T12:04:34.115Z"
"cmifyiwuc05he2o7gbvf8kt50","EXC-0146","Caterpillar 390F-146","Caterpillar","390F",2017,9.568494699906877,"STANDBY","2025-09-29T12:04:33.929Z","2025-11-28T12:04:33.929Z",33713,"ROM-01",true,"2017-01-21T17:00:00.000Z",,,"2025-11-26T12:04:34.116Z","2025-11-26T12:04:34.116Z"
"cmifyiwud05hf2o7gkqdhvnkx","EXC-0147","Hitachi EX1900-6-147","Hitachi","EX1900-6",2016,9.368413298347704,"STANDBY","2025-10-10T12:04:33.929Z","2025-12-09T12:04:33.929Z",36027,"PIT-03",true,"2016-07-02T17:00:00.000Z",,,"2025-11-26T12:04:34.117Z","2025-11-26T12:04:34.117Z"
"cmifyiwue05hg2o7gsd0yrv6z","EXC-0148","Liebherr R9400-148","Liebherr","R9400",2019,12.20671573687973,"MAINTENANCE","2025-11-23T12:04:33.929Z","2026-01-22T12:04:33.929Z",24221,"PIT-03",true,"2019-07-27T17:00:00.000Z",,,"2025-11-26T12:04:34.118Z","2025-11-26T12:04:34.118Z"
"cmifyiwuf05hh2o7gyn9du780","EXC-0149","Volvo EC950F-149","Volvo","EC950F",2022,10.59158470996516,"ACTIVE","2025-10-31T12:04:33.929Z","2025-12-30T12:04:33.929Z",12631,"Stockpile-01",true,"2022-10-13T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.120Z","2025-11-26T12:04:34.120Z"
"cmifyiwuh05hi2o7gn5j7t7ol","EXC-0150","Komatsu PC2000-8-150","Komatsu","PC2000-8",2020,11.18768525236371,"BREAKDOWN","2025-10-05T12:04:33.929Z","2025-12-04T12:04:33.929Z",20458,"PIT-02",true,"2020-03-27T17:00:00.000Z",,,"2025-11-26T12:04:34.121Z","2025-11-26T12:04:34.121Z"
"cmifyiwui05hj2o7g2yb6vmoh","EXC-0151","Hitachi EX3600-6-151","Hitachi","EX3600-6",2022,9.04778304914128,"MAINTENANCE","2025-10-07T12:04:33.929Z","2025-12-06T12:04:33.929Z",13354,"ROM-02",true,"2022-02-27T17:00:00.000Z",,,"2025-11-26T12:04:34.122Z","2025-11-26T12:04:34.122Z"
"cmifyiwuj05hk2o7g6bfzdjif","EXC-0152","Hitachi EX1200-6-152","Hitachi","EX1200-6",2023,11.55667789346489,"STANDBY","2025-10-13T12:04:33.929Z","2025-12-12T12:04:33.929Z",8700,"PIT-04",false,"2023-10-08T17:00:00.000Z",,,"2025-11-26T12:04:34.124Z","2025-11-26T12:04:34.124Z"
"cmifyiwuk05hl2o7gunnsvjye","EXC-0153","Liebherr R9800-153","Liebherr","R9800",2015,11.65023855435168,"IDLE","2025-11-08T12:04:33.929Z","2026-01-07T12:04:33.929Z",41967,"PIT-01",true,"2015-08-03T17:00:00.000Z",,,"2025-11-26T12:04:34.125Z","2025-11-26T12:04:34.125Z"
"cmifyiwum05hm2o7gt8f6zi3v","EXC-0154","Komatsu PC1250-8-154","Komatsu","PC1250-8",2017,10.63716870332712,"IDLE","2025-10-19T12:04:33.929Z","2025-12-18T12:04:33.929Z",33550,"PIT-03",true,"2017-06-09T17:00:00.000Z",,,"2025-11-26T12:04:34.126Z","2025-11-26T12:04:34.126Z"
"cmifyiwun05hn2o7g08tl7wgf","EXC-0155","Caterpillar 349E-155","Caterpillar","349E",2022,9.931502727164377,"IDLE","2025-10-25T12:04:33.929Z","2025-12-24T12:04:33.929Z",12386,"Stockpile-01",true,"2022-11-23T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.127Z","2025-11-26T12:04:34.127Z"
"cmifyiwuo05ho2o7gfn9aqg29","EXC-0156","Komatsu PC1250-8-156","Komatsu","PC1250-8",2023,9.2988822299841,"IDLE","2025-10-16T12:04:33.929Z","2025-12-15T12:04:33.929Z",8434,"Workshop",true,"2023-01-10T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.128Z","2025-11-26T12:04:34.128Z"
