"id","code","name","miningSiteId","dumpingType","isActive","capacity","currentStock","latitude","longitude","createdAt","updatedAt"
"cmifyiudt020a2o7gfla45pwm","DP-0101","WASTE_DUMP 101","cmifyit5l00jy2o7g30lwvxfj","WASTE_DUMP",true,92950.31262281352,33926.28097873864,-2.773874012541617,117.1585188021547,"2025-11-26T12:04:30.929Z","2025-11-26T12:04:30.929Z"
"cmifyiudu020c2o7graaxeoyp","DP-0102","CRUSHER 102","cmifyit5m00jz2o7g714swai5","CRUSHER",true,75004.15091261794,33442.00150799097,-2.817443814218082,115.9101549478493,"2025-11-26T12:04:30.930Z","2025-11-26T12:04:30.930Z"
"cmifyiudv020e2o7g17odfm70","DP-0103","ROM_STOCKPILE 103","cmifyit5n00k02o7g2wffpkv0","ROM_STOCKPILE",true,23339.05578939149,46825.44047693142,-2.640453901731734,116.4814655888205,"2025-11-26T12:04:30.931Z","2025-11-26T12:04:30.931Z"
"cmifyiudw020g2o7g20evlvy8","DP-0104","WASTE_DUMP 104","cmifyit5o00k12o7g61kuf2f3","WASTE_DUMP",false,48832.62407173499,3306.092324130083,-5.167839713486503,119.3563802310413,"2025-11-26T12:04:30.933Z","2025-11-26T12:04:30.933Z"
"cmifyiudx020i2o7gm89t902q","DP-0105","PORT 105","cmifyit5r00k32o7g491m28a4","PORT",false,34028.98577362878,38659.66745674892,-5.263918719213667,117.1501024132297,"2025-11-26T12:04:30.934Z","2025-11-26T12:04:30.934Z"
"cmifyiudy020k2o7g9p9f7gjs","DP-0106","WASTE_DUMP 106","cmifyit5s00k42o7gnqe702j3","WASTE_DUMP",true,27411.45002248201,27845.56851075195,-4.336912577703351,115.0806500365818,"2025-11-26T12:04:30.935Z","2025-11-26T12:04:30.935Z"
"cmifyiue0020m2o7g3qvtr6gc","DP-0107","STOCKPILE 107","cmifyit5t00k52o7ggqfpkrvi","STOCKPILE",true,56714.94071451519,7907.328810570313,-4.591620844896786,118.0568389232097,"2025-11-26T12:04:30.936Z","2025-11-26T12:04:30.936Z"
"cmifyiue1020o2o7g43vgnnzp","DP-0108","PORT 108","cmifyit5u00k62o7g82ozp0p5","PORT",true,61164.78068756722,21979.57988619423,-3.214347265271453,115.8064946664981,"2025-11-26T12:04:30.937Z","2025-11-26T12:04:30.937Z"
"cmifyiue2020q2o7gd3fw2vgj","DP-0109","CRUSHER 109","cmifyit5v00k72o7gfcw0mxcd","CRUSHER",true,67658.79467129563,46275.02580213909,-4.449146138597413,117.1812151976415,"2025-11-26T12:04:30.939Z","2025-11-26T12:04:30.939Z"
"cmifyiue3020s2o7gn7102w0m","DP-0110","ROM_STOCKPILE 110","cmifyit5w00k82o7gjcb7jo7a","ROM_STOCKPILE",false,69953.12038898148,20302.55186227317,-4.915012467642514,119.3741869901789,"2025-11-26T12:04:30.940Z","2025-11-26T12:04:30.940Z"
"cmifyiue5020u2o7gc0wsc8ip","DP-0111","PORT 111","cmifyit5x00k92o7g81z528e1","PORT",true,64305.75522249896,21951.64284918605,-3.131985740187504,117.9311906911502,"2025-11-26T12:04:30.941Z","2025-11-26T12:04:30.941Z"
"cmifyiue6020w2o7g94cx54zo","DP-0112","PORT 112","cmifyit5z00ka2o7g1o849pwk","PORT",true,39769.92582515719,25729.54654675848,-4.659929524121153,117.5354692725949,"2025-11-26T12:04:30.942Z","2025-11-26T12:04:30.942Z"
"cmifyiue7020y2o7gvtusz6ns","DP-0113","ROM_STOCKPILE 113","cmifyit6000kb2o7gsz4yqq2p","ROM_STOCKPILE",true,90810.18082191791,27457.36749397831,-3.826214627948287,119.7339850106195,"2025-11-26T12:04:30.943Z","2025-11-26T12:04:30.943Z"
"cmifyiue802102o7g0hg8epve","DP-0114","ROM_STOCKPILE 114","cmifyit6100kc2o7gab74qmaw","ROM_STOCKPILE",true,92511.20672013631,3892.878996863447,-5.185422991899205,119.192487043803,"2025-11-26T12:04:30.944Z","2025-11-26T12:04:30.944Z"
"cmifyiue902122o7gwyeikfvt","DP-0115","STOCKPILE 115","cmifyit6200kd2o7gb0lyfo76","STOCKPILE",true,32462.75077366445,20031.94296321481,-2.996777333964886,118.7374516652605,"2025-11-26T12:04:30.946Z","2025-11-26T12:04:30.946Z"
"cmifyiuea02142o7grwbl7m3a","DP-0116","PORT 116","cmifyit6300ke2o7gg7y37pv3","PORT",true,82127.8809654285,27588.94645651792,-3.61930922493804,119.7314665211681,"2025-11-26T12:04:30.947Z","2025-11-26T12:04:30.947Z"
"cmifyiueb02162o7ge7x5bsnm","DP-0117","WASTE_DUMP 117","cmifyit6400kf2o7gmtlancif","WASTE_DUMP",true,59027.82432512412,22564.24359685417,-3.689355521355696,117.5297372414283,"2025-11-26T12:04:30.948Z","2025-11-26T12:04:30.948Z"
"cmifyiued02182o7gatx61yis","DP-0118","STOCKPILE 118","cmifyit6500kg2o7g84j45b57","STOCKPILE",true,36997.09525250233,27720.48718721437,-4.570119919222178,115.9695538988244,"2025-11-26T12:04:30.949Z","2025-11-26T12:04:30.949Z"
"cmifyiuee021a2o7gshw99imj","DP-0119","ROM_STOCKPILE 119","cmifyit6600kh2o7gid4be6c5","ROM_STOCKPILE",true,29795.0080108536,24290.88186048464,-3.052971233345146,118.2001519283679,"2025-11-26T12:04:30.950Z","2025-11-26T12:04:30.950Z"
"cmifyiuef021c2o7gng4jeuec","DP-0120","CRUSHER 120","cmifyit6700ki2o7g9c6ir0qk","CRUSHER",true,84608.43350476943,19917.26803302077,-4.939565780655879,119.3495983067977,"2025-11-26T12:04:30.951Z","2025-11-26T12:04:30.951Z"
"cmifyiueg021e2o7guecengl1","DP-0121","CRUSHER 121","cmifyit6800kj2o7gowm8no4e","CRUSHER",true,80600.7454346731,13728.26524413856,-3.293045451916163,118.071952336106,"2025-11-26T12:04:30.952Z","2025-11-26T12:04:30.952Z"
"cmifyiueh021g2o7gejzfaobm","DP-0122","ROM_STOCKPILE 122","cmifyit6900kk2o7gah114ro5","ROM_STOCKPILE",true,46015.30030397768,43822.74557686217,-4.257047206658517,118.6957180257925,"2025-11-26T12:04:30.953Z","2025-11-26T12:04:30.953Z"
"cmifyiuei021i2o7ghuzv1vu0","DP-0123","PORT 123","cmifyit6a00kl2o7guokjsbgk","PORT",true,93583.78385125508,3752.953935655401,-5.28823732058306,118.6413933425445,"2025-11-26T12:04:30.955Z","2025-11-26T12:04:30.955Z"
"cmifyiuek021k2o7gflrkw628","DP-0124","ROM_STOCKPILE 124","cmifyit6e00ko2o7g84nc6n73","ROM_STOCKPILE",true,76365.82226943076,38945.57170663767,-4.748271505386692,118.1387988058095,"2025-11-26T12:04:30.956Z","2025-11-26T12:04:30.956Z"
"cmifyiuel021m2o7gxz4abop7","DP-0125","STOCKPILE 125","cmifyit6f00kp2o7gzcas5el7","STOCKPILE",true,65215.33972494787,1467.842444936751,-3.127299573314964,119.2933311491785,"2025-11-26T12:04:30.957Z","2025-11-26T12:04:30.957Z"
"cmifyiuem021o2o7gbm6fw6dp","DP-0126","ROM_STOCKPILE 126","cmifyit6g00kq2o7grr44kdb2","ROM_STOCKPILE",true,74471.65423440012,980.928316991636,-4.980064302036407,118.390668322524,"2025-11-26T12:04:30.958Z","2025-11-26T12:04:30.958Z"
"cmifyiuen021q2o7gzi56fy8b","DP-0127","WASTE_DUMP 127","cmifyit6h00kr2o7gvuvhb8y5","WASTE_DUMP",true,38561.86589038483,37792.32547393881,-5.030871180657606,116.2774277083964,"2025-11-26T12:04:30.960Z","2025-11-26T12:04:30.960Z"
"cmifyiueo021s2o7g56p5zvju","DP-0128","ROM_STOCKPILE 128","cmifyit6i00ks2o7g2y9n90l7","ROM_STOCKPILE",true,74099.50061943149,2109.497048845921,-3.716980730076539,117.030002056811,"2025-11-26T12:04:30.961Z","2025-11-26T12:04:30.961Z"
"cmifyiueq021u2o7ghdmnt7i1","DP-0129","ROM_STOCKPILE 129","cmifyit6l00ku2o7gq9en9ahx","ROM_STOCKPILE",true,82831.80249243535,16187.71500308814,-3.446293353121353,115.0652254408102,"2025-11-26T12:04:30.962Z","2025-11-26T12:04:30.962Z"
"cmifyiuer021w2o7gmstf05l1","DP-0130","STOCKPILE 130","cmifyit6m00kv2o7gosoxmebb","STOCKPILE",true,89143.55630831145,49553.61790316838,-4.610128638107099,119.0531016543982,"2025-11-26T12:04:30.963Z","2025-11-26T12:04:30.963Z"
"cmifyiues021y2o7g4er4fxv3","DP-0131","CRUSHER 131","cmifyit6n00kw2o7gltubr146","CRUSHER",true,73837.56630793071,23945.77694293162,-3.63794112471402,118.069513088533,"2025-11-26T12:04:30.964Z","2025-11-26T12:04:30.964Z"
"cmifyiuet02202o7gjca8ts0r","DP-0132","ROM_STOCKPILE 132","cmifyit6o00kx2o7gj1reegim","ROM_STOCKPILE",true,72973.28104907263,19620.66811724512,-3.399559286856828,116.1242758724522,"2025-11-26T12:04:30.965Z","2025-11-26T12:04:30.965Z"
"cmifyiueu02222o7gmd718jyo","DP-0133","CRUSHER 133","cmifyit6r00l02o7gtv2rul7k","CRUSHER",true,67900.77357875876,25830.51078845873,-2.624997465672664,116.6081800751624,"2025-11-26T12:04:30.966Z","2025-11-26T12:04:30.966Z"
"cmifyiuev02242o7gum3kudvt","DP-0134","ROM_STOCKPILE 134","cmifyit6s00l12o7gebhngo0h","ROM_STOCKPILE",true,35124.21628727635,46058.30576639564,-5.209837433383927,116.6681499009301,"2025-11-26T12:04:30.968Z","2025-11-26T12:04:30.968Z"
"cmifyiuew02262o7gcv51hiiq","DP-0135","CRUSHER 135","cmifyit6t00l22o7g04ueuzt2","CRUSHER",true,91151.95169865679,3028.622567451922,-3.701005572251626,119.5919600414457,"2025-11-26T12:04:30.969Z","2025-11-26T12:04:30.969Z"
"cmifyiuey02282o7gqn4f09af","DP-0136","PORT 136","cmifyit6u00l32o7g57x0v5ro","PORT",true,20254.84279878597,11632.36465582839,-4.612452932327124,116.3081100346082,"2025-11-26T12:04:30.970Z","2025-11-26T12:04:30.970Z"
"cmifyiuez022a2o7g56yepjn6","DP-0137","PORT 137","cmifyit6w00l52o7gumgxpfms","PORT",true,25376.56427996285,4153.843335326545,-3.870864851114477,118.7925494482307,"2025-11-26T12:04:30.971Z","2025-11-26T12:04:30.971Z"
"cmifyiuf0022c2o7gh2rb6p5a","DP-0138","ROM_STOCKPILE 138","cmifyit6x00l62o7gtwcenuk0","ROM_STOCKPILE",true,89273.78750968708,4418.025451979446,-5.439156126171213,119.5653766093583,"2025-11-26T12:04:30.973Z","2025-11-26T12:04:30.973Z"
"cmifyiuf1022e2o7gbkyuz7es","DP-0139","STOCKPILE 139","cmifyit6y00l72o7gyqux1ou0","STOCKPILE",true,48798.15453919888,33620.48170291403,-2.675960547246587,116.0905910652543,"2025-11-26T12:04:30.974Z","2025-11-26T12:04:30.974Z"
"cmifyiuf2022g2o7gtu8jkt9u","DP-0140","STOCKPILE 140","cmifyit7000l92o7ge3t3oy6q","STOCKPILE",true,62501.29476494541,48445.11266461777,-3.836932710262097,117.8688908630059,"2025-11-26T12:04:30.975Z","2025-11-26T12:04:30.975Z"
"cmifyiuf4022i2o7g3owko5y4","DP-0141","CRUSHER 141","cmifyit7100la2o7gn2at1viw","CRUSHER",true,31231.34342828225,35919.70438866245,-4.680232032257288,115.8084797126383,"2025-11-26T12:04:30.976Z","2025-11-26T12:04:30.976Z"
"cmifyiuf5022k2o7gfgpjak00","DP-0142","CRUSHER 142","cmifyit7200lb2o7g6ldv71z0","CRUSHER",true,71635.23673359082,47333.575988344,-5.168374524057105,116.4012078544761,"2025-11-26T12:04:30.977Z","2025-11-26T12:04:30.977Z"
"cmifyiuf6022m2o7gcy9nvobb","DP-0143","WASTE_DUMP 143","cmifyit7400lc2o7gpry8apaf","WASTE_DUMP",true,88853.24075975486,46953.63053920961,-5.437825575944848,119.6743955763193,"2025-11-26T12:04:30.978Z","2025-11-26T12:04:30.978Z"
"cmifyiuf7022o2o7gy1vrbfyr","DP-0144","PORT 144","cmifyit7500ld2o7ga2rk57ao","PORT",true,55339.28105183909,45136.57125959984,-3.053082546591551,117.7530489095756,"2025-11-26T12:04:30.979Z","2025-11-26T12:04:30.979Z"
"cmifyiuf8022q2o7gluhesjgj","DP-0145","WASTE_DUMP 145","cmifyit7700lf2o7go8o0tn3m","WASTE_DUMP",true,68542.78563548502,48127.76146637606,-2.555362071210989,119.128366183931,"2025-11-26T12:04:30.981Z","2025-11-26T12:04:30.981Z"
"cmifyiuf9022s2o7gbyqlz9gi","DP-0146","CRUSHER 146","cmifyit7a00li2o7gki795ap7","CRUSHER",true,38192.25747943496,46712.32686785487,-3.172607381208863,117.1561727629606,"2025-11-26T12:04:30.982Z","2025-11-26T12:04:30.982Z"
"cmifyiufb022u2o7gb7i4ogyy","DP-0147","WASTE_DUMP 147","cmifyit7b00lj2o7gkuixqto6","WASTE_DUMP",true,92616.24563859277,8157.787423951235,-4.552940816836681,117.7067413535469,"2025-11-26T12:04:30.983Z","2025-11-26T12:04:30.983Z"
"cmifyiufc022w2o7gwuh7srto","DP-0148","WASTE_DUMP 148","cmifyit7c00lk2o7gv7zkwzwy","WASTE_DUMP",true,86229.39933276828,39473.9903008037,-2.956771414639205,116.1423018138996,"2025-11-26T12:04:30.984Z","2025-11-26T12:04:30.984Z"
"cmifyiufd022y2o7g7phw38b6","DP-0149","PORT 149","cmifyit7e00lm2o7gq5vbutsh","PORT",true,30399.83327167922,13972.02084940683,-3.410211670876108,117.3660945217602,"2025-11-26T12:04:30.985Z","2025-11-26T12:04:30.985Z"
"cmifyiufe02302o7g5gxzdiql","DP-0150","PORT 150","cmifyit7f00ln2o7gq44sadny","PORT",true,36383.94722065527,12835.6027278372,-3.351265393612767,117.4467900993155,"2025-11-26T12:04:30.986Z","2025-11-26T12:04:30.986Z"
"cmifyiufg02322o7guy6pi26w","DP-0151","CRUSHER 151","cmifyit7g00lo2o7gjpxoedsq","CRUSHER",true,20543.22854156164,11359.64842514452,-2.723966135720708,116.8840092920689,"2025-11-26T12:04:30.988Z","2025-11-26T12:04:30.988Z"
"cmifyiufh02342o7gaokue5xz","DP-0152","PORT 152","cmifyit7h00lp2o7g8pafag8o","PORT",true,61859.94714792125,49392.25669302287,-5.479166893272104,118.5488245799516,"2025-11-26T12:04:30.989Z","2025-11-26T12:04:30.989Z"
"cmifyiufi02362o7g1b689lld","DP-0153","WASTE_DUMP 153","cmifyit7i00lq2o7gjwphlegn","WASTE_DUMP",true,57462.43848664658,49872.29087607068,-3.950639903380219,115.3943559566097,"2025-11-26T12:04:30.991Z","2025-11-26T12:04:30.991Z"
"cmifyiufk02382o7gc92xto3e","DP-0154","STOCKPILE 154","cmifyit7k00ls2o7gppo9abl9","STOCKPILE",true,31820.92623846575,30122.52018075256,-5.380966089025717,116.3279869124817,"2025-11-26T12:04:30.992Z","2025-11-26T12:04:30.992Z"
"cmifyiufl023a2o7gbdfpdzqj","DP-0155","STOCKPILE 155","cmifyit7l00lt2o7g5nzhu9o7","STOCKPILE",true,61684.68082003388,25584.16181061855,-3.527732641107636,117.2557190724056,"2025-11-26T12:04:30.993Z","2025-11-26T12:04:30.993Z"
"cmifyiufm023c2o7glgheoqk8","DP-0156","WASTE_DUMP 156","cmifyit7m00lu2o7gn7ech5zl","WASTE_DUMP",true,69908.24417751841,24760.67348123685,-2.514387798374095,116.2013956911484,"2025-11-26T12:04:30.994Z","2025-11-26T12:04:30.994Z"
"cmifyiufn023e2o7gcngh5q9r","DP-0157","PORT 157","cmifyit7n00lv2o7gcj2b8nmu","PORT",true,29740.39631864386,13515.05537483574,-3.768809036165369,118.5873973834024,"2025-11-26T12:04:30.995Z","2025-11-26T12:04:30.995Z"
"cmifyiufo023g2o7gmyvtx4g6","DP-0158","STOCKPILE 158","cmifyit7p00lw2o7gspohsuo7","STOCKPILE",false,20391.70413850682,44549.15466436317,-3.533736797213875,118.313968285102,"2025-11-26T12:04:30.997Z","2025-11-26T12:04:30.997Z"
"cmifyiufp023i2o7g90dk75uo","DP-0159","WASTE_DUMP 159","cmifyit7r00ly2o7g7o7jfurh","WASTE_DUMP",true,55839.52298413534,40786.5346541872,-4.516594216799811,116.5438835694775,"2025-11-26T12:04:30.998Z","2025-11-26T12:04:30.998Z"
"cmifyiufr023k2o7g223k7q5n","DP-0160","ROM_STOCKPILE 160","cmifyit7s00lz2o7gvk0qwv2e","ROM_STOCKPILE",true,39514.42913766894,45143.07670306469,-5.115786376360713,115.8326347257274,"2025-11-26T12:04:30.999Z","2025-11-26T12:04:30.999Z"
"cmifyiufs023m2o7gf34gkvq8","DP-0161","WASTE_DUMP 161","cmifyit7t00m02o7gdzttfv09","WASTE_DUMP",true,48832.72479018588,41847.55668942266,-2.903746902779277,116.406656307189,"2025-11-26T12:04:31.000Z","2025-11-26T12:04:31.000Z"
"cmifyiuft023o2o7g6a8urx8x","DP-0162","PORT 162","cmifyit7u00m12o7gcsjf2ez6","PORT",true,35124.88874131975,48779.46773630386,-4.629957859661949,116.3767286068315,"2025-11-26T12:04:31.001Z","2025-11-26T12:04:31.001Z"
"cmifyiufv023q2o7ge71gh6wp","DP-0163","STOCKPILE 163","cmifyit7v00m22o7ghsdped3o","STOCKPILE",true,72248.84118100014,9397.167773170611,-4.924659237119286,117.0206684480972,"2025-11-26T12:04:31.003Z","2025-11-26T12:04:31.003Z"
"cmifyiufx023s2o7glra0arp3","DP-0164","WASTE_DUMP 164","cmifyit7w00m32o7gekdjdcor","WASTE_DUMP",true,55679.03924294001,47640.83583005598,-5.185993835888485,116.2259020074903,"2025-11-26T12:04:31.005Z","2025-11-26T12:04:31.005Z"
"cmifyiufy023u2o7gjumv4ufw","DP-0165","WASTE_DUMP 165","cmifyit7x00m42o7gkvt8hkph","WASTE_DUMP",true,52389.23687430687,45059.17320301008,-4.455208120020837,117.2494275109679,"2025-11-26T12:04:31.006Z","2025-11-26T12:04:31.006Z"
"cmifyiufz023w2o7ghbf9udid","DP-0166","CRUSHER 166","cmifyit7z00m52o7gszg2cpyl","CRUSHER",true,59705.88721081651,12060.45971990416,-4.806610081485179,116.7738264968466,"2025-11-26T12:04:31.008Z","2025-11-26T12:04:31.008Z"
"cmifyiug1023y2o7gjj4aos8k","DP-0167","PORT 167","cmifyit8100m72o7g0ywozzax","PORT",true,32205.30922021636,27381.48009530214,-5.100876778537329,117.8419585234611,"2025-11-26T12:04:31.009Z","2025-11-26T12:04:31.009Z"
"cmifyiug202402o7g3ju7o7xv","DP-0168","WASTE_DUMP 168","cmifyit8200m82o7grnttpneg","WASTE_DUMP",true,43197.49455741269,20264.87262508495,-5.279880496052951,119.4860848790168,"2025-11-26T12:04:31.010Z","2025-11-26T12:04:31.010Z"
"cmifyiug302422o7g1yfkcmmo","DP-0169","WASTE_DUMP 169","cmifyit8300m92o7gmr6vami6","WASTE_DUMP",true,59639.83705136201,11909.97612200014,-3.259020415591766,118.1456108044998,"2025-11-26T12:04:31.011Z","2025-11-26T12:04:31.011Z"
"cmifyiug402442o7g9pv3v6gi","DP-0170","PORT 170","cmifyit8500mb2o7gsj3tq2yk","PORT",true,47982.13928755111,4078.735197462391,-5.405757216467459,119.7530261871568,"2025-11-26T12:04:31.013Z","2025-11-26T12:04:31.013Z"
"cmifyiug502462o7g1fx0xznq","DP-0171","STOCKPILE 171","cmifyit8600mc2o7g91tw6xm5","STOCKPILE",true,77382.07020163891,19543.81634327284,-2.950418742323022,116.5974658302686,"2025-11-26T12:04:31.014Z","2025-11-26T12:04:31.014Z"
"cmifyiug702482o7gqdrae64z","DP-0172","CRUSHER 172","cmifyit8700md2o7gxeqr48mh","CRUSHER",true,45806.88706136419,14113.00409072073,-4.518300945741837,115.6772780536828,"2025-11-26T12:04:31.015Z","2025-11-26T12:04:31.015Z"
"cmifyiug8024a2o7ggkn0b3lf","DP-0173","STOCKPILE 173","cmifyit8800me2o7ghe1thyn5","STOCKPILE",true,61759.04085557528,8221.923895375272,-4.416498369362143,117.6549883238553,"2025-11-26T12:04:31.016Z","2025-11-26T12:04:31.016Z"
"cmifyiug9024c2o7gjchvvsq4","DP-0174","PORT 174","cmifyit8900mf2o7g87rjf86a","PORT",true,81476.59140229473,37071.91701114888,-4.111985504740341,119.2621491412608,"2025-11-26T12:04:31.018Z","2025-11-26T12:04:31.018Z"
"cmifyiuga024e2o7gybag7xxr","DP-0175","STOCKPILE 175","cmifyit8a00mg2o7gs6kpyx5x","STOCKPILE",true,67411.39678614093,49518.48235384579,-5.128084796038389,115.1195417500436,"2025-11-26T12:04:31.019Z","2025-11-26T12:04:31.019Z"
"cmifyiugc024g2o7gj9owaku2","DP-0176","CRUSHER 176","cmifyit8b00mh2o7gin7p4e8z","CRUSHER",true,53116.51922821225,24249.75362968225,-5.187220696592551,119.3432730876144,"2025-11-26T12:04:31.020Z","2025-11-26T12:04:31.020Z"
"cmifyiugd024i2o7ggqe6pr2m","DP-0177","CRUSHER 177","cmifyit8c00mi2o7gkbdmr50x","CRUSHER",true,36358.30778367112,4089.752595541618,-5.404460155926594,116.5587110225416,"2025-11-26T12:04:31.022Z","2025-11-26T12:04:31.022Z"
"cmifyiugf024k2o7gtxxb1fmt","DP-0178","STOCKPILE 178","cmifyit8e00mj2o7gvyzyrthv","STOCKPILE",true,25518.39012559911,25391.5580143739,-3.75460166634644,117.3847515572535,"2025-11-26T12:04:31.023Z","2025-11-26T12:04:31.023Z"
"cmifyiugg024m2o7g537iko38","DP-0179","CRUSHER 179","cmifyit8f00mk2o7gidnih4dn","CRUSHER",true,57767.846644938,18840.61084521205,-4.094683083837373,119.0050798115278,"2025-11-26T12:04:31.024Z","2025-11-26T12:04:31.024Z"
"cmifyiugh024o2o7gu2ozgy9d","DP-0180","PORT 180","cmifyit8h00mm2o7g8hmqcw7i","PORT",true,25582.32827712297,15012.63497168421,-3.998808942799157,119.2822847333877,"2025-11-26T12:04:31.025Z","2025-11-26T12:04:31.025Z"
"cmifyiugi024q2o7gr2ip915u","DP-0181","CRUSHER 181","cmifyit8i00mn2o7gx8edblgk","CRUSHER",true,74850.5532291162,32346.78364519497,-5.134733275202466,117.4695075232275,"2025-11-26T12:04:31.027Z","2025-11-26T12:04:31.027Z"
"cmifyiugk024s2o7grt9ftric","DP-0182","WASTE_DUMP 182","cmifyit8j00mo2o7g2uotckju","WASTE_DUMP",false,93726.5643490385,1786.970455942272,-5.396946094331764,118.2101991457406,"2025-11-26T12:04:31.028Z","2025-11-26T12:04:31.028Z"
"cmifyiugl024u2o7g9fvvw9wq","DP-0183","WASTE_DUMP 183","cmifyit8l00mq2o7ghma47mss","WASTE_DUMP",true,38307.59631980518,21090.71879576824,-3.00188169617817,117.2352913648328,"2025-11-26T12:04:31.029Z","2025-11-26T12:04:31.029Z"
"cmifyiugm024w2o7g9t5fxmhu","DP-0184","PORT 184","cmifyit8m00mr2o7gy97polr9","PORT",true,84646.88321147798,47149.4085598014,-3.813576749087394,117.2998142083779,"2025-11-26T12:04:31.030Z","2025-11-26T12:04:31.030Z"
"cmifyiugn024y2o7g6oqqr5q4","DP-0185","ROM_STOCKPILE 185","cmifyit8n00ms2o7gdonpp84x","ROM_STOCKPILE",true,76315.60941897452,38332.77076669162,-2.921105644994661,118.9033881779476,"2025-11-26T12:04:31.031Z","2025-11-26T12:04:31.031Z"
"cmifyiugo02502o7g3a015aip","DP-0186","CRUSHER 186","cmifyit8o00mt2o7g7xpy74j6","CRUSHER",true,45822.78629922026,31554.07693448167,-3.846743252947585,115.5975391329475,"2025-11-26T12:04:31.032Z","2025-11-26T12:04:31.032Z"
"cmifyiugp02522o7g2ke5fh8d","DP-0187","ROM_STOCKPILE 187","cmifyit8q00mu2o7gpurqsazu","ROM_STOCKPILE",true,28347.8397529159,19132.20018471274,-4.69345779065973,118.1301577585673,"2025-11-26T12:04:31.034Z","2025-11-26T12:04:31.034Z"
"cmifyiugr02542o7grj1ngj83","DP-0188","ROM_STOCKPILE 188","cmifyit8s00mw2o7gekfomoxu","ROM_STOCKPILE",true,24826.62983801847,19005.75448941645,-5.497109762212086,116.5134253532435,"2025-11-26T12:04:31.035Z","2025-11-26T12:04:31.035Z"
"cmifyiugs02562o7gltwp1pme","DP-0189","PORT 189","cmifyit8t00mx2o7gma3rx1ui","PORT",true,80546.01479581534,24543.19822323604,-4.751088325716146,116.9121260199657,"2025-11-26T12:04:31.036Z","2025-11-26T12:04:31.036Z"
"cmifyiugu02582o7g9x3qe42f","DP-0190","STOCKPILE 190","cmifyit8u00my2o7goh27wb0j","STOCKPILE",true,43609.16073417004,47378.91585123946,-3.003317664483533,115.2713387454462,"2025-11-26T12:04:31.038Z","2025-11-26T12:04:31.038Z"
"cmifyiugv025a2o7gg1aborh8","DP-0191","STOCKPILE 191","cmifyit8v00mz2o7g84mvctnj","STOCKPILE",true,72780.38232335307,20037.85536247349,-4.629144653405419,117.1363628262377,"2025-11-26T12:04:31.040Z","2025-11-26T12:04:31.040Z"
"cmifyiugw025c2o7gns9snmf0","DP-0192","CRUSHER 192","cmifyit8x00n12o7g30ndhlau","CRUSHER",true,63375.2011246082,1087.062959035246,-2.510682633830865,116.1769146343393,"2025-11-26T12:04:31.041Z","2025-11-26T12:04:31.041Z"
"cmifyiugx025e2o7g5l0sn1qj","DP-0193","WASTE_DUMP 193","cmifyit8y00n22o7gy8s7m4s4","WASTE_DUMP",true,73570.53812120843,36756.2484181043,-5.017610295836294,119.112169135385,"2025-11-26T12:04:31.042Z","2025-11-26T12:04:31.042Z"
"cmifyiugz025g2o7gpt9vo0sp","DP-0194","CRUSHER 194","cmifyit8z00n32o7gszailxc0","CRUSHER",true,47892.52602477621,36581.62748301743,-2.716363694665619,115.7775419165071,"2025-11-26T12:04:31.043Z","2025-11-26T12:04:31.043Z"
"cmifyiuh0025i2o7gtmx38c0f","DP-0195","PORT 195","cmifyit9000n42o7g8785lykp","PORT",true,25941.51921232983,42632.64712268962,-3.679668480614657,119.8188883005303,"2025-11-26T12:04:31.044Z","2025-11-26T12:04:31.044Z"
"cmifyiuh1025k2o7g96nrb11r","DP-0196","CRUSHER 196","cmifyit9200n52o7ghjbuae71","CRUSHER",true,65262.50793151059,24689.82233072404,-3.172828318325245,119.9175567415213,"2025-11-26T12:04:31.045Z","2025-11-26T12:04:31.045Z"
"cmifyiuh2025m2o7gk6en4w8m","DP-0197","WASTE_DUMP 197","cmifyit9400n72o7gcmmfrn4f","WASTE_DUMP",true,24760.74873216815,49231.33948205476,-4.103985075771413,119.7166032076287,"2025-11-26T12:04:31.046Z","2025-11-26T12:04:31.046Z"
"cmifyiuh3025o2o7gassdjz95","DP-0198","WASTE_DUMP 198","cmifyit9500n82o7ga9w15eub","WASTE_DUMP",true,69484.27372123524,13116.83614813273,-3.081274058749651,119.5122198251861,"2025-11-26T12:04:31.047Z","2025-11-26T12:04:31.047Z"
"cmifyiuh4025q2o7ghgp3bpb2","DP-0199","STOCKPILE 199","cmifyit9600n92o7gjoxk0kg1","STOCKPILE",true,40622.2262143692,32133.48694244593,-4.961052890340556,119.2698057736367,"2025-11-26T12:04:31.049Z","2025-11-26T12:04:31.049Z"
"cmifyiuh5025s2o7gyy27yrkb","DP-0200","PORT 200","cmifyit9700na2o7g2wfll7d1","PORT",true,45180.92022091409,32062.82658730926,-4.280683482617592,119.9297733882549,"2025-11-26T12:04:31.050Z","2025-11-26T12:04:31.050Z"
"cmifyiuh6025u2o7gknsxpymc","DP-0201","CRUSHER 201","cmifyit9800nb2o7g07qy679a","CRUSHER",true,64974.85303707915,48942.58321494624,-4.674921432686833,115.8712224251746,"2025-11-26T12:04:31.051Z","2025-11-26T12:04:31.051Z"
